identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,images_3,images_4,images_5,avantages_dateFin,avantages_categorie,nro_paginas,page,images_6,images_7
14337,3387390320008,141.0,Nestlé,"Barras fitness com chocolate, embalagem de 140g",,2.39,16.95,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/60AE623A4FF700F6FDA38FA5729DE5A4.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,4,,
14377,8000500111581,300.0,Kinder,"Kinder chocolate t24, embalagem de 300g",,3.89,12.97,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E8A2467B20C1E342D2131412ED738009.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,4,,
18426,3600541887817,400.0,Garnier,Champô Ultra Suave Delicias de Aveia,Embalagem de 400 ml,3.76,9.4,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FB3520AB0507187656A408B0D650CF4F.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,4,,
2577,7622210252074,190.0,Triunfo,"Bolachas de aveia, embalagem de 190g",,1.49,7.84,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AE3D9564668042C19B50FE39B27D13F1.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,4,,
35652,5603722517440,750.0,Mimosa,"Bebida cálcio sem lactose + proteína, embalagem de 3 x 250 ml",,2.69,3.59,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3BF01E4C848A88E512E9DE591C8608E4.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/125C9D1092125B3BF7F626465A710366.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D55403D07574DB9841CBC2E986BD092B.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9CE43F9767873E3B88A8F371593A237D.jpg,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,4,,
38312,8410104702663,,Finish,"Limpa máquinas de loiça limão, embalagem com 250 ml",,3.99,3.99,1,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/543AF0EA0E513D87A0B6AA970DE2490B.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,4,,
41895,5000116125784,220.0,Capitão Iglo,"12 nuggets frango polme americano, embalagem de 220g",,3.49,15.86,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E342C1C812C93A809F88301C9A1AFE84.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,4,,
433,8722700086703,80.0,Knorr,"Caldo para arroz 8 cubos, embalagem de 80g",,1.49,18.63,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/86EF0F3A35369BBBB925F997B7F539F0.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,4,,
44804,3023290048924,150.0,Lindahls,"Pudim de chocolate + proteína, 150g",,1.49,9.93,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/989B5F16D9E5F4A7EB2B3AE42115DF4A.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,4,,
8801,5601244201960,350.0,Terra Nostra,"Queijo flamengo, bola quartos, embalagem de 350g",,3.49,9.97,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6383E3291BF534B2B32E49FC441DAF9D.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,4,,
8808,5601252107094,250.0,Gallo,"Vinagre vinho branco, garrafa 250ml",,1.29,5.16,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0BA26199C027C9616D0DF2F5F2C3C85C.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,4,,
11960,5603722505300,250.0,Mimosa,"Manteiga magra, embalagem de 250g",,2.04,8.16,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C74CBDA10A089507D586E060E46ABF03.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C2F91C79228A3ADF27E4AEC55908D66D.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8234260C017BAB3AE2C659FDE5BBED44.jpg,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,4,,
15810,3094900059593,75.0,Aquafresh,Pasta Dentífrica Menta Suave,Embalagem de 75 ml,1.84,24.53,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/23BC1431AAB789532FD2967AA69D21DC.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,4,,
16780,8001480023307,700.0,Neoblanc,Gel WC Flores,Embalagem de 700 ml,1.49,2.13,700,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5D87D2909856E8874A999239B80A7102.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,4,,
18942,5601989950086,750.0,Monte Velho,"Vinho rosé, região do alentejo, garrafa de 0,75 l",,3.99,5.32,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/492FA643C4A4901779ACEB329DDE602F.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,4,,
19046,5000116110414,480.0,Capitão Iglo,"8 hamburguers sem glúten frango, embalagem de 480g",,7.99,16.65,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B74DC0C9C4A898B602612BD394B808F5.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,4,,
19558,5601252113583,500.0,Gallo,"Vinagre balsâmico modena, 500 ml",,3.19,6.38,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CC1BF04200D104F2656D4D4967E443A9.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,4,,
20032,5602947000010,750.0,Quinta da Pacheca,Vinho tinto doc douro,Garrafa de 750 ml,5.49,7.32,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7E98EA253AD421BB8B156D996574E752.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,4,,
30174,5607238032046,345.0,Casa de Mateus,"Doce tomate, embalagem de 350g",,2.59,7.51,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/68BD498836252129F5A5B26010C2955F.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,4,,
35766,8722700231974,525.0,Olá,"Gelado calippo morango, embalagem de 5 x 105 ml",,2.99,5.7,525,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/531730A222ACEDBD98926EAA599E0283.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,4,,
37602,5603722518782,,Castelões,"Queijo curado pequeno, embalagem de 500g",,6.99,6.99,1,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5DFFAAD500F2992E98C505840753B8C7.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,4,,
38970,5603722518805,,Castelões,"Queijo curado -30% gordura, 500 g",,6.99,6.99,1,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/72A7031F9A56666D6A179BF7A6411A71.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,4,,
40596,5601151974018,1750.0,Pepsi,"Refrigerante com gás regular, garrafa de 1.75 l",,1.59,0.91,1750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7B807BAC9125C9023E2C7A157C242AE7.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,4,,
48232,5604260314126,125.0,PorSi,Paté fígado de porco,Frasco com 125 g,1.29,10.32,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5855E6BC045FEB74B54A04B749DBA0CF.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,4,,
48257,2892120000000,150.0,Fruta,Maçã Evelina Perlim,Categoria: II,0.34,2.29,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3BDBEF60CE1A61E8725F4EC5D0B0E2FB.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,4,,
51751,8720181338502,435.0,Cif,"Spray remove bolores, 435 ml",,2.49,5.72,435,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/380C503403FDBF9BBCD37132FDE8F56E.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,4,,
51959,7622201735012,360.0,Royal,"Gelatina pronta morango sem açúcar, 360g",,1.59,4.42,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3D03A571D29D5962C7FFE956BB753FCB.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,4,,
53044,8720181368769,4320.0,Omo,"Detergente roupa máquina líquido, 96 doses",,8.99,2.08,4320,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/30BA46CDC8291B3E0F7206BAD1197FAE.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,4,,
543,3228881083241,30.0,Lipton,"20 saquetas chá digestão fácil, embalagem de 30g",,2.09,69.67,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/62C3C7BA99F1F998410EDAE6BAC40CDF.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,4,,
6361,8410108088886,,Evax,"Pensos diários salva slip, maxi",72 unidades,3.74,3.74,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D2AD73C19FB456BCA71DDA378C40F745.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,4,,
951,5601010131217,120.0,Ramirez,"Atum posta em óleo, embalagem de 120g",,1.16,9.67,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A9FA65BDF4D5D30164F11C66D8B5677D.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,4,,
9809,5608527000418,750.0,Dona Ermelinda,"Vinho doc palmela branco, garrafa de 750 ml",,3.99,5.32,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1FDDF041D96430B5D392DF60F29C95A2.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,4,,
12146,5604260272785,750.0,Selecção de Enófilos,Espumoso moscato,"Garrafa de 0,75 l",3.25,4.33,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0A0A98BE17ADBF48ECEC0D2D97B4EA6E.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,4,,
12253,7622210293602,168.0,Triunfo,"Bolachas de manteiga, embalagem de 170g",,1.59,9.46,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A82AA44F13232924ADB7909EA770597A.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,4,,
12468,8435250439584,256.0,Nestlé,"Iogurte mix in smarties morango, embalagem de 2 x 128 g",,2.09,8.16,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/546EB338CC6149CC0CDDECE6E5ABF48D.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,4,,
13630,2893625000000,800.0,Nossa Seleção,Maruca,Congelada,7.19,8.99,0,,€/Kg,,Avantages !,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D10F1B147D38A26647832B3B877B06EF.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,4,,
14346,3387390406849,150.0,Nestlé,"Barras cereais chocapic, embalagem de 150g",,2.39,15.93,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A9E143A7AE167B7B2DF153E69E157760.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,4,,
2460,7613031501649,400.0,Nestlé,"Fruta para bebé maçã banana +4 meses, embalagem de 4 x 100g",,2.54,6.35,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4A8A0DFCA0CA8581AB62B34FED196414.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,4,,
33222,3228024070282,125.0,Président,"Queijo creme de brie, 125 g",,2.33,18.64,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B2AAFD2A727A31BD627AF622B3C191D3.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,4,,
33884,2893837000000,1500.0,Peixaria,Peixe espada preto inteiro,Vendido ao peso,11.99,7.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0C1CA3DE6B16A13335042AAFE1F612D6.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,4,,
40825,7613038901954,,Nescafé,"Café dolce gusto marrakech, embalagem com 16 cápsulas",,5.85,5.85,16,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F73957FF9FB27931D99B81466C7679FE.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,4,,
42158,5604260308248,1500.0,PorSi,Bacalhau lombos,Embalagem de 1.5 kg,29.89,19.93,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/302AFAE3F32DEA51CBA5B890687B1D7A.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,4,,
4409,3600550266917,200.0,Narta,"Desodorizante spray, protect.5",Embalagem de 200 ml,2.69,13.45,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7C71A1978C10610C24EF8E897CF38176.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,4,,
49995,8445290170736,800.0,NAN,Leite Transição Optipro 3 +10 Meses,Embalagem de 800g,11.59,14.49,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/04AEC96DB6A5F805D25E7E9E11EE5586.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,4,,
51568,5604260319770,,PorSi,Mega Rolo de cozinha branco,folha dupla,3.29,3.29,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/322ED6075A6F1D7B7A06832A29F979D1.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,4,,
51895,8719200253407,225.0,Planta,"Creme vegetal para barrar original, 225g",,1.79,7.96,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7E61C083BAEE72DB01F9769D3518098F.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,4,,
52302,3600542512428,400.0,Garnier,Champô Ultra Suave Carvão,Embalagem de 400ml,3.76,9.4,400,L,€/L,,Produtos Bio,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C53BE5FF3815607BB10E6D7A8D669C09.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,4,,
52602,5601217137937,1710.0,Quanto,"Amaciador roupa concentrado lirios e frutos vermelhos, 95 doses",,3.99,2.33,1710,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D5EC13B4D27621ECAF91289F5FDA9612.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,4,,
52882,8719200267923,1000.0,Planta,"Creme vegetal de barrar com sabor a manteiga, 1 kg",,4.99,4.99,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7FA2022C1B0ECE643B6D5766E124CAA0.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CA359583CDC4B85860A9620A14431005.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CA359583CDC4B85860A9620A14431005.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CA359583CDC4B85860A9620A14431005.jpg,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,4,,
53232,8445290759207,600.0,Nesquik,"Achocolatado em Pó, 600g",,4.89,8.15,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8142D9ABDD247C983EB9286F596F2E87.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1E8F61743B1B3F44416834AAF4EBE584.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1E8F61743B1B3F44416834AAF4EBE584.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1E8F61743B1B3F44416834AAF4EBE584.jpg,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,4,,
54362,8410104914127,,Finish,"Detergente loiça máquina ultimate limão, 32 pastilhas",,8.99,8.99,32,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1D3A215F5E688CA6FF7E7D1EDBD7C601.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,4,,
54606,8720181466359,720.0,Dove,"Gel de banho hydrate, 720ml",,7.99,11.1,720,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/73576AE98695DDB42CEBA03FBEBB469E.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,4,,
8398,5601050016024,600.0,Danone,"Danacol natural, embalagem de 6 x 100g",,2.99,4.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E05E5353FD11FB2707504DEA431D86EA.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,4,,
9232,5602616001911,5000.0,Capataz,Vinho tinto bag-in-box,Embalagem de 5 l,7.99,1.6,5000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E94DA0E6F2E53C7D0F4D0254B15AAF49.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,4,,
996,5601038005064,80.0,Knorr,"Caldo de legumes 8 cubos, embalagem de 80g",,1.49,18.63,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6F28E4D3F3D86011504BC554235AD652.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,4,,
1009,5601038300077,80.0,Knorr,"Caldo de galinha 8 cubos, embalagem de 80g",,1.49,18.63,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CFDBB6C1885F48FB7941F504CD886192.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,4,,
10901,3228022000298,250.0,President,"Manteiga magra baixo teor sal, embalagem de 250g",,2.59,10.36,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DCFDE09AD10D5DD4255ED225FA75C5F7.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,4,,
12521,8712100417474,459.0,HellmannS,"Maionese magra em frasco, embalagem de 460g",,0.99,2.16,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/42C1DD6B5B9088F59B88BFAE0821ECAF.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5EE500879C9469898FD1466D95386BB7.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5EE500879C9469898FD1466D95386BB7.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5EE500879C9469898FD1466D95386BB7.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5EE500879C9469898FD1466D95386BB7.jpg,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,4,,
14370,8712100544132,72.0,Knorr,"Molho cervejeira 8 cubos, embalagem de 70g",,1.59,22.08,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4BA8D4D54E6D8F06F977BA78E61BEE2F.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,4,,
1539,5601489135150,500.0,Du Bois de la Roche,"Bolachas crackers com sal, embalagem de 500g",,2.99,5.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F0B5FA8856EDB5A939AB82442E09EFE5.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,4,,
1558,5601517311419,80.0,Paladin,"Piripiri sacana, extra forte",Garrafa de 80 ml,1.59,19.88,80,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CEFDAA1DD4836275B6F55392B06CF7D8.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,4,,
15889,5000116112180,208.0,Capitão Iglo,"10 nuggets de frango com cereais integrais, embalagem de 208 g",,2.99,14.38,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A3B56B43D7DCCFA80725BB4E8335CE2C.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,4,,
15981,5601119244375,210.0,Nobre,"Salsichas extra suculentas de frango, frasco de 210g",,2.39,11.38,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FF112EFB90E4953B2240BF7E131FD2C0.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,4,,
16489,5900020023797,375.0,Nestlé,"Cereais corn flakes sem glúten, embalagem de 380g",,2.79,7.44,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1DE75AEB2E5016A7BEDE0D3818F3288A.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,4,,
16642,5000116109982,700.0,Iglo,"Favas, embalagem de 700g",,2.99,4.27,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F85552D539976B3D3F71699F3FA28017.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,4,,
22327,7613035766488,250.0,Nestum,"Nestum bolacha maria, embalagem de 250g",,2.24,8.96,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D162EB2F874EE55DA9D5C3AD396EFB47.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,4,,
26274,5601027002609,175.0,Bollycao,5 manhãzitos,Embalagem com 175 g,2.24,12.8,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/699653388328E6911C7212A499A4EF65.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,4,,
28497,3222270502450,680.0,Purina Gourmet,Comida Húmida para Gato Seleção de Mousses,Embalagem de 680g,4.64,6.82,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/48B98515C30D063D1F85A14F56AAE58A.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,4,,
28511,8410104889111,,Finish,Pastilhas Limpa Máquinas,Embalagem c/ 3 un.,5.49,5.49,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FD70FB61B60D1D010225A23710A0F1DA.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,4,,
3642,3059943009080,250.0,Air Wick,"Ambientador recarga lavanda, de 250 ml",,3.49,13.96,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1B5D8D27BED08EFB10F243DEB281D401.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,4,,
38313,8410104489090,800.0,Finish,"Abrilhantador máquinas de loiça, 800 ml",,7.99,9.99,800,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7564CFE2A1DC08A72CE75828296BD96F.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,4,,
38330,7613036886994,400.0,Yogolino,Yogolino pêssego banana 0% açúcares adicionados 4x100g,Embalagem de 400g,2.18,5.45,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/46F9E1E8ECDF4D5D7026305EEF6FB459.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,4,,
388,8712566156115,71.0,Knorr,"Sopa de rabo de boi, 70g",,1.6,22.54,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3A7D2F019E799AC69E8329E3FE5B92BA.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,4,,
392,8712566173860,68.0,Knorr,"Canja com aletria, embalagem de 70g",,1.6,23.53,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0FDE190C3180267DE92D355FE905E718.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,4,,
393,8712566173945,72.0,Knorr,"Creme marisco, embalagem de 70g",,1.6,22.22,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/42380F997942E9C34D4500FD929708AF.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,4,,
