identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_libelleCategorie,avantages_dateFin,avantages_categorie,images_0,images_1,images_2,images_3,nro_paginas,page
45201,5601371173611,,Wet Fun,Boia pneu,Dim: Ø 90 cm,3.49,3.49,0,,€/Unidade,,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/67C14BF398728307A18924DA14C25C77.jpg,,,,10,8
454,8888056604067,90.0,Koka,Massa instantânea com sabor a camarão,Embalagem de 90g,0.74,8.22,0,kg,€/Kg,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D2FB050AC0A3AFD73E7D3F6CF3CD2DF9.jpg,,,,10,8
45792,8410436364126,100.0,Sonasol,Bloco Sanitário de Lavanda Purple Activ+,Embalagem de 2x50 g,2.99,29.9,0,kg,€/Kg,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/02533975AE8B79ACCD0CDA04FB0726AA.jpg,,,,10,8
46233,7613287309228,330.0,Nestlé,Clusters cereais chocolate,Embalagem de 330g,3.74,11.33,0,kg,€/Kg,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/960D5D586A48C556621F9E84E76732C4.jpg,,,,10,8
46769,7613287237088,14000.0,Friskies,Alimento seco para cão balance,Embalagem de 14 kg,24.59,1.76,0,kg,€/Kg,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F2020758E2D4F4F511B8AB4243A2F7A2.jpg,,,,10,8
46772,3574661500355,,Carefree,Pensos diários plus long,Embalagem com 40 unidades,3.74,3.74,0,,€/Unidade,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C09125DDC05046FDDB081D09634904E8.jpg,,,,10,8
46807,5601050037258,1200.0,Danone,"Iogurte tutti fruti,  12 x 100 g",,5.39,4.49,0,kg,€/Kg,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/902FF5B4ECF976BE8FC24BC7C0354CA0.jpg,,,,10,8
46889,3600523972081,50.0,L'oreal,"Creme Revitalift Pele Sensível, 50 ml",,10.49,209.8,50,L,€/L,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5532F44221708C7D45C8183A0A91D1AF.jpg,,,,10,9
46907,8006540236222,650.0,Fairy,Detergente líquido manual loiça anti bactérias,Embalagem de 650 ml,3.59,5.52,650,L,€/L,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3E19A00CE6DB24E6BAC3DE395FADED18.jpg,,,,10,9
46940,7613287237071,14000.0,Friskies,Alimento seco para cão active,Embalagem de 14 kg,24.59,1.76,0,kg,€/Kg,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/364EE544555EED62332BE11F4590B5D8.jpg,,,,10,9
47119,5998749138335,125.0,Pedigree,Snack para Cão Júnior Dentastix Galinha,Embalagem de 125g,2.15,17.2,0,kg,€/Kg,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7BFB535663435A85C699237A2E9EB7E2.jpg,,,,10,9
47120,4008429136467,68.0,Pedigree,Snack para Cão Dentastix Chew Maxi,Embalagem de 68g,2.15,31.62,0,kg,€/Kg,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AA959C2A7AD53CF9C17177171C87D2A5.jpg,,,,10,9
47988,5604321033928,200.0,Cemporcento,Marinheiras chia bio,Embalagem de 200g,2.24,11.2,0,kg,€/Kg,Produtos Bio,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/618364C8099EDF801A70A5ECFC53D71A.jpg,,,,10,9
47989,5604321034338,200.0,Cemporcento,Marinheiras natural bio,Embalagem de 200g,2.24,11.2,0,kg,€/Kg,Produtos Bio,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/20025D7F84DE5707CC7F00A03C3AEB64.jpg,,,,10,9
47990,5604321033935,200.0,Cemporcento,Marinheiras sem sal bio,Embalagem de 200g,2.24,11.2,0,kg,€/Kg,Produtos Bio,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/910ACE61034DDE67E9C510208391AE46.jpg,,,,10,9
48022,5775345201256,700.0,Sunquick,Concentrado de laranja,Garrafa de 700 ml,4.95,7.07,700,L,€/L,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AE6378981ECD6A5373AFA2717A87CE6A.jpg,,,,10,9
48054,4005808753475,100.0,Nivea Men,After Shave Loção,Embalagem de 100 ml,6.79,67.9,100,L,€/L,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/80E6048B9A49715D0F89C571F7C3EBFE.jpg,,,,10,9
48160,5604260314843,500.0,Labell,Sabonete líquido leite e mel,Embalagem de 500 ml,1.19,2.38,500,L,€/L,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5207BB28993C59331AA4BE4395DA3FF2.jpg,,,,10,9
48643,8711327541429,900.0,Carte d'or,Gelado New York Cheesecake,900 ml,5.99,6.66,900,L,€/L,Tipo de stockagem,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DE0E86CE9442682DA698254CB1028F50.jpg,,,,10,9
49186,3600523999231,,Excellence,Coloração Permanente Universal Nudes 4U Castanho,1 unidade,9.49,9.49,0,,€/Unidade,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/664648CE66D062F3888D5E1815D3013B.jpg,,,,10,9
49187,3600523999248,,Excellence,Coloração Permanente Universal Nudes 5U Castanho Claro,1 unidade,9.49,9.49,0,,€/Unidade,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1365233FA2B0180AAED76DDA7E84F534.jpg,,,,10,9
49188,3600523999279,,Excellence,Coloração Permanente Universal Nudes 7U Louro,1 unidade,9.49,9.49,0,,€/Unidade,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/918DBA1E6D79D6214B3FB898E88539D6.jpg,,,,10,9
49237,3600542456623,150.0,Ambre Solaire,Spray Solar para Crianças IP50,Embalagem de 150 ml,10.19,67.93,150,L,€/L,,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A16E9DBE29C97B1BCCD649E1A68F85A7.jpg,,,,10,9
49240,4005900724151,200.0,Nivea Sun,Spray protege e refresca 50,Embalagem de 200 ml,11.99,59.95,200,L,€/L,,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DB9022D03251F77C22582C1FC9C51178.jpg,,,,10,9
49261,7702018490271,,Gillette,Máquinas Descartáveis,Pack 4 + 1 Grátis,5.19,5.19,0,,€/Unidade,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/212D25B7E59BCB26019503F5E17B3351.jpg,,,,10,9
49265,8006540299371,100.0,Gillette,Creme Hidratante para Rosto e Barba,100 ml,8.79,87.9,100,L,€/L,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/62A14658AE7168C0ECA6C8A3B80C18F5.jpg,,,,10,9
49302,8720182379092,266.0,Calvé,Molho Hot Chicken,Embalagem de 266g,1.94,7.29,0,kg,€/Kg,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C7A938CE7B8824AD204E1FC31D6DF9E4.jpg,,,,10,9
49346,5601008102786,174.0,Vieira,"Bolacha digestive maçã, canela e corintos thin - vieira de castro",Embalagem de 174g,1.99,11.44,0,kg,€/Kg,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B5D20795831B71DEC94AD574C202A337.jpg,,,,10,9
49347,5601008102793,174.0,Vieira,Bolacha digestive laranja thin - vieira de castro,Embalagem de 174g,1.99,11.44,0,kg,€/Kg,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0DA70EAFA60A42BD001118BE38B09BC0.jpg,,,,10,9
49348,5601008102779,174.0,Vieira,Bolacha digestive aveia thin - vieira de castro,Embalagem de 174g,1.94,11.15,0,kg,€/Kg,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F29786FFFBEEB7C5F21511392823F962.jpg,,,,10,9
49476,5601146700004,2500.0,Sagres,Cerveja Mini,Pack 10 x 25 cl,5.59,2.24,2500,L,€/L,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3589EF99E3391A242B02EA86675A886D.jpg,,,,10,9
49558,6942138969832,,Bestway,Tenda 2 pessoas,Dim.: 220 x 120 x 90 cm,29.99,29.99,0,,€/Unidade,,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AF029B16DFDD5A254BB2B48190F70AFF.jpg,,,,10,9
49895,3600542452625,200.0,Ambre Solaire,Protetor Solar Spray Invisible Protect SPF50,Embalagem de 200 ml,10.49,52.45,200,L,€/L,,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4E30E998B60C049DBE259E4844BD49DC.jpg,,,,10,9
49897,4005900911629,270.0,Nivea Sun,Protetor Solar Spray Protect & Moisture Hidratante SPF50+,Embalagem de 270ml,13.49,49.96,270,L,€/L,,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F3B5EA9672310570AAE890C510D4DED6.jpg,,,,10,9
49981,3021761207269,360.0,GoGo Squeez,Conjunto de Saquetas de Fruta Multifrutos,Embalagem de 360g,2.85,7.92,0,kg,€/Kg,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8660412D676501A77626C4E68F3A2E58.jpg,,,,10,9
50040,3600542297943,200.0,Ambre Solaire,Leite Hidratante c/ Aloé Vera,Embalagem de 200 ml,3.89,19.45,200,L,€/L,,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/21079F2C68ABB9D7610DECFCD2F36297.jpg,,,,10,9
50291,3574661552804,,Carefree,Pensos diários maxi cotton aloé,56 unidades,3.64,3.64,0,,€/Unidade,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8044820DAB5308A83EA4CCAFF69692C0.jpg,,,,10,9
50392,5411188136552,1000.0,Alpro,Alpro not milk light,Garrafa de 1 l,1.99,1.99,1000,L,€/L,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E78C97386006D71EB10E1A7A7AC43ECB.jpg,,,,10,9
50440,5602348100968,220.0,Izidoro,"Salsichas vegan izidoro 5un frasco, 220g",,3.54,16.09,0,kg,€/Kg,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6184DDD6C2581D6F1B3575CAD81059AA.jpg,,,,10,9
50523,3574661487540,,Carefree,Pensos diários maxi,36 unidades,2.24,2.24,0,,€/Unidade,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2B6AB2EF81D49887042731335B4B98D0.jpg,,,,10,9
51057,8006540833230,650.0,Fairy,Detergente líquido manual loiça ultra power limão,Embalagem de 650 ml,3.59,5.52,650,L,€/L,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/97D4EB42FEC9582C9D7ED90D0CDA2427.jpg,,,,10,9
51302,5600961159158,65.0,Prozis,Billion - barra proteica de amendoim,Embalagem de 65g,1.49,22.92,0,kg,€/Kg,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7741C1744CACA6DB5C0E09FA1AFB4773.jpg,,,,10,9
51365,8445290618603,200.0,Buondi,Buondi cafés,Embalagem de 200g,2.49,12.45,0,kg,€/Kg,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4CC4509C7873873AF64518BF137E9FF6.jpg,,,,10,9
51367,5602348109589,220.0,Izidoro,Salsichas forno a lenha porco 5 un.frasco,Embalagem de 220g,2.99,13.59,0,kg,€/Kg,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2DD0F9EDE2BEBF7650479C7F1806442C.jpg,,,,10,9
51398,8720182433190,40.0,Knorr,Sopa Massa e Legumes Frozen Disney,Embalagem de 40g,1.59,39.75,0,kg,€/Kg,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A7AD00B4ED1A7E27F1D0A31E08967E76.jpg,,,,10,9
51660,8410136026355,340.0,Whiskas,Comida Húmida Gato Selection Gelatina de Aves,Embalagem de 4 x 85 g,2.24,6.59,0,kg,€/Kg,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/38AE84B191F037EB2296EA9FFBECE6AE.jpg,,,,10,9
51762,8410436421928,100.0,Sonasol,Bloco Sanitário Bref Higiene,Embalagem de 2x50 g,2.99,29.9,0,kg,€/Kg,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/72CF62EDE3DF5FC82A297ED567A0CC53.jpg,,,,10,9
51860,5602042100257,250.0,Licor Beirão,"Cocktail Caipirão, lata de 250 ml",,1.79,7.16,250,L,€/L,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/45B2B86EDB2CCF84982198A8761F4772.jpg,,,,10,9
51881,5600787049084,400.0,Kombucha,"Bebida Probiótica de Coco Biológica, garrafa de 400 ml",,1.79,4.48,400,L,€/L,Produtos Bio,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CA08C5B46F83539DF0FC7028C0A65793.jpg,,,,10,9
51894,0000042397236,100.0,Nivea Sun,Protetor Solar Protect & Moisture FP30,Embalagem de 100 ml,6.89,68.9,100,L,€/L,,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/16458251A5847C38D46E2554088D62F3.jpg,,,,10,9
51929,8712000900045,500.0,Heineken,Cerveja com Álcool,Lata de 500 ml,1.29,2.58,500,L,€/L,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6B9655F220DF3585E1555E1247E005A5.jpg,,,,10,9
51950,3104760003855,700.0,L'Héritier Guyot,"Licor L Héritier Guyot Cassis De Dijon, garrafa de 700 ml",,11.49,16.41,700,L,€/L,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/90BA8C92998410E0D659A53DBA500164.jpg,,,,10,9
51959,7622201735012,360.0,Royal,"Gelatina Pronta Morango Sem Açúcar,  360g",,1.59,4.42,0,kg,€/Kg,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/ED35B4FB5B13295D8AD6A2B035F28370.jpg,,,,10,9
51968,5900951303173,340.0,Whiskas,Comida Húmida Gatos Adultos Sel. Aves,Embalagem de 340g,2.39,7.03,0,kg,€/Kg,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7DD940CCDA7F5E97249F123748374AAD.jpg,,,,10,9
51972,5900951259111,1400.0,Whiskas,Whiskas ração para gatos adultos sabor a vaca 1400g,Embalagem de 1.4 kg,11.99,8.56,0,kg,€/Kg,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E1382A4C6209CE88811E36EF31878641.jpg,,,,10,9
51999,5053990167135,160.0,Pringles,Aper pringles flame hot sweet chilli,Embalagem de 160g,2.39,14.94,0,kg,€/Kg,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3B301B185B81FB54590B73201EAC6F5F.jpg,,,,10,9
52015,7622201747442,360.0,Royal,"Gelatina Pronta Ananás Sem Açúcar,  360g",,1.59,4.42,0,kg,€/Kg,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F31B2D653A78960E5C8BECD9B44182BC.jpg,,,,10,9
52039,7622201747466,360.0,Royal,"Gelatina Pronta Frutos do Bosque Sem Açúcar,  360g",,1.59,4.42,0,kg,€/Kg,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1B2DEF970DD31011C1B7589C0E366974.jpg,,,,10,9
52057,5900951301889,340.0,Whiskas,Comida Húmida Gatos Júnior Sel. Clássica,Embalagem de 340g,2.39,7.03,0,kg,€/Kg,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/96348D88B242C40E1C5728AFD0C7841E.jpg,,,,10,9
52058,8410136025785,1020.0,Whiskas,Whiskas comida húmida para gatos adultos seleção aves em geleia multipack 4x12x85g,Embalagem de 1.02 kg,4.39,4.3,0,kg,€/Kg,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/76135438AF6A4879EFF266160BA4BC6C.jpg,,,,10,9
52073,8445290728791,330.0,Nestlé,"Cereais Kit Kat, 330 g",,2.99,9.06,0,kg,€/Kg,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/ACA6F59C2B4226DA0F864EDCBC5D0233.jpg,,,,10,9
52080,5900951294143,160.0,M&M's,"M&m's drageias de brownie e chocolate de leite,",Embalagem de 160g,2.99,18.69,0,kg,€/Kg,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D042495DE1BA3766D284E5BEF2AB0BA6.jpg,,,,10,9
52083,4005900808585,200.0,Nivea Sun,Nivea sun protect & bronze protetor solar bronzeado natural spray fp50,Garrafa de 200 ml,12.59,62.95,200,L,€/L,,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A7DD62A44B5A8965110A8CAE1C91B186.jpg,,,,10,9
52084,4005900911650,270.0,Nivea Sun,Protetor Solar Spray Protect & Bronze FP30,Garrafa de 270 ml,14.09,52.19,270,L,€/L,,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/92D3AD6A3D77A08C6C9B48EE00AE6B5C.jpg,,,,10,9
52172,5449000233721,1980.0,Coca-Cola,Coca-cola zero açúcar zero cafeína,6x330ml lata,4.09,2.07,1980,L,€/L,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6D9362CB7225899B32CE4BB433D518F8.jpg,,,,10,9
52232,5601371190908,,Pandicamp,Guarda Sol com Para-Vento,"1,80m",14.99,14.99,0,,€/Unidade,,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F3BC6A77DD14B15590E7CED42615AA2B.jpg,,,,10,9
52249,8436582992501,,Polisur,Geleira Vintage Verde,20 L,24.99,24.99,0,,€/Unidade,,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5BF4440E1F648F3135A2EFCA10F9BEAB.jpg,,,,10,9
52250,8436582992624,,Polisur,Geleira Vintage Rosa,20 L,24.99,24.99,0,,€/Unidade,,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3B80CB62BC4B2D60EC56D9F5A30558F1.jpg,,,,10,9
52251,8435123282859,,Atlantic,Acumulador Térmico,400g,0.99,0.99,0,,€/Unidade,,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5A5397C14319F6D059AFC520A6012216.jpg,,,,10,9
52259,6941607312292,,Bestway,Colchão Duplo Insuflável c/ Bomba Elétrica,203x152x30cm,44.99,44.99,0,,€/Unidade,,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E3E0DE7AFF31DA91DB13D3253B0EF4C8.jpg,,,,10,9
52301,3600542512183,400.0,Garnier,Condicionador Ultra Suave Carvão,Embalagem de 400ml,3.79,9.48,400,L,€/L,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9343BFB4B3AF9EC0563765932E32C5A8.jpg,,,,10,9
52319,4005900996855,40.0,Nivea Sun,Protetor Solar Facial Luminous 360 FPS50+,Embalagem de 40ml,15.59,389.75,40,L,€/L,,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D3B4F5D6FAE108BF5D9ED01EE7F020C8.jpg,,,,10,9
52321,4006000003894,150.0,Nivea Sun,Protetor Solar Spray Protect&Play Kids FPS50+,Embalagem de 150ml,10.19,67.93,150,L,€/L,,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B5F2EEB3762365ED8CD653DF6CCE569B.jpg,,,,10,9
52592,8006540855768,,Dodot,Fralda Activity T6 +13 kg,36 unidades,15.74,15.74,0,,€/Unidade,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5368FEA0B5C1DBD18103A6EBED9098FD.jpg,,,,10,9
52783,8410136025631,1020.0,Whiskas,"Comida Húmida para Gatos Adultos Seleção Peixes em Geleia, 12x85g",,4.39,4.3,0,kg,€/Kg,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B3BE323D5874058D23D0CA2BA77A7789.jpg,,,,10,9
52795,8711327619579,825.0,Carte d'or,"Gelado Iogurte e Frutos do Bosque, 825 ml",,5.99,7.26,825,L,€/L,Tipo de stockagem,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B5E98FA6F5D8DBF78F4E2527B5936D46.jpg,,,,10,9
52796,8711327616455,825.0,Carte d'or,"Gelado Tiramisu, 825 ml",,5.99,7.26,825,L,€/L,Tipo de stockagem,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9B84E001D84CA5CB733E1DA3A05B1D5F.jpg,,,,10,9
52797,8711327616332,825.0,Carte d'or,"Gelado Brownie Chocolate, 825 ml",,5.99,7.26,825,L,€/L,Tipo de stockagem,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/89D187521E159B499F9E24CFA10981D6.jpg,,,,10,9
52844,8412600028643,140.0,Takis,"Snacks Milho Queso Volcano, 140g",,1.74,12.43,0,kg,€/Kg,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BB5A5FC73B67F1BEB85606BDA3406772.jpg,,,,10,9
