identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,avantages_dateFin,avantages_categorie,images_0,images_1,images_2,images_3,pictogrammes_libelleCategorie,nro_paginas,page,pictogrammes_0,images_4,images_5
12426,8411134112804,,Control,12 Preservativos Adapta Finíssimo,,6.99,6.99,0,,€/Unidade,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B91BAE1077CB2520CD7FFEBB885B9986.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0249329A134B1716C9019348A212960F.jpg,,,,13,3,,,
12468,8435250439584,256.0,Nestlé,"Iogurte mix-in smarties morango,  2 x 128 g",,1.99,7.77,0,kg,€/Kg,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A56FAF9000F1827F93D14D3DAF96AF68.jpg,,,,1000 Artigos,13,3,,,
12471,8435257040868,640.0,Nestlé,"Iogurte líquido yoggi morango/banana,  4 x 160 g",,1.99,3.11,0,kg,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/93A52C02113750956F92B7DD59810765.jpg,,,,,13,3,,,
12472,8435257040837,640.0,Nestlé,"Iogurte líquido yoggi limonada,  4 x 160 g",,1.99,3.11,0,kg,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/586B0CAE1B2B9AD94476E81C9AFC81A0.jpg,,,,,13,3,,,
12473,8435257040806,640.0,Nestlé,"Iogurte líquido yoggi frutos silvestres,  4 x 160 g",,1.99,3.11,0,kg,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F132B5D16757645AB9845EFAD7CA5753.jpg,,,,,13,3,,,
12519,8712100417054,416.0,Hellmann's,"Maionese, frasco",Embalagem de 420g,3.09,7.43,0,kg,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/252D905CA391CC38A3FB504ED230564C.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6731B805B2B4B445CCCFD0D614219E37.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6731B805B2B4B445CCCFD0D614219E37.jpg,,,13,3,,,
12521,8712100417474,460.0,Hellmann's,Maionese magra em frasco,Embalagem de 460g,3.14,6.83,0,kg,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A7BCD2CD890AA2348D9DB42E7F0D2DB6.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5EE500879C9469898FD1466D95386BB7.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5EE500879C9469898FD1466D95386BB7.jpg,,,13,3,,,
12718,5604260297023,230.0,PorSi,Massa Folhada Margarina,Embalagem de 230 g,0.89,3.87,0,kg,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6C1FA409E5C8134DE9FAB02BCA4DC1FA.jpg,,,,,13,3,,,
12723,5604260297030,230.0,PorSi,Massa Quebrada Margarina,Embalagem de 230 g,0.89,3.87,0,kg,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/59441B0A1A3AA87C68C2FF2729BD7609.jpg,,,,,13,3,,,
12752,3574660097009,,Carefree,Pensos diários flexiform,Embalagem de 30 unidades,1.94,1.94,0,,€/Unidade,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AB9D1A8E115573D5130D10FC8CB3505C.jpg,,,,1000 Artigos,13,3,,,
12765,3574660571783,500.0,Listerine,Elixir bocal para crianças,Embalagem de 500 ml,4.19,8.38,500,L,€/L,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9879612C2408C6F73A34652EDBBF2A01.jpg,,,,1000 Artigos,13,3,,,
12819,3600522023883,400.0,Elvive,Champô total repair,Embalagem de 400 ml,3.99,9.98,400,L,€/L,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EA7D6E07CD09475944FC0B7344377C93.jpg,,,,,13,3,,,
12825,3600522282006,400.0,Elvive,Champô Arginina,Embalagem de 400 ml,3.99,9.98,400,L,€/L,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/832D274A47C2AA7B477B5C7301E042D6.jpg,,,,,13,3,,,
12832,3600522417101,50.0,L'oreal,"Creme anti-rugas revitalizante fps30, dia",Embalagem de 50 ml,11.89,237.8,50,L,€/L,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1F3D6DD8A0442A44ED3F56B9CB098A50.jpg,,,,,13,3,,,
12884,2892009000000,200.0,Fruta,Limão,1 un = 200 gr (aprox.),0.2,0.99,0,,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2F7773525E5DEBAE013C06CBE4768FAC.jpg,,,,,13,4,,,
12928,2892050000000,2000.0,Fruta,Abacaxi,1 un = 2kg ( aprox.),2.18,1.09,0,,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/993B44B8E23C8F727CA72FBC30DDEA70.jpg,,,,,13,4,,,
12940,2892083000000,200.0,Fruta,Lima,1 un = 200 gr (aprox.),0.7,3.49,0,,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/20A6BBEF6B12F4FB4181A414DFA3AAB3.jpg,,,,,13,4,,,
12943,2892087000000,1500.0,Fruta,Mamão,"1 un = 1,5 kg (aprox.)",5.84,3.89,0,,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7BEA239E9FBE1F40B72B7D640F731AC1.jpg,,,,,13,4,,,
12945,2892154000000,250.0,Fruta,Ameixa Amarela,1 un = 250 gr  (aprox.),0.62,2.49,0,,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2090DD1A82171FDD907927AD0AF26B38.jpg,,,,,13,4,,,
12946,2892155000000,250.0,Fruta,Ameixa Vermelha,1 un = 250 gr  (aprox.),0.55,2.19,0,,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1F3553DA3EF8F6B165B1563A2EC408C3.jpg,,,,,13,4,,,
12972,2892040000000,1000.0,Fruta,Banana,1 un = 200 gr (aprox.),1.09,1.09,0,,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C368220872795E9863F1F37C2230CCEA.jpg,,,,,13,4,,,
12978,2892462000000,400.0,Legumes,Alface Frisada,1 un= 400 g (aprox.),0.48,1.19,0,,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/14C8DBD7827DB992F77D5C5056950123.jpg,,,,,13,4,,,
12990,2892510000000,250.0,Legumes,Beterraba sem Rama,1 un=250 gr (aprox.),0.32,1.29,0,,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FE38D0A0EDE44D01AA1FA1361EAB5312.jpg,,,,,13,4,,,
12994,2892524000000,100.0,Legumes,Cenoura Granel,1 un = 100 gr (aprox.),0.09,0.89,0,,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6427FE21A79FA79A1E8CC03E5F3B3703.jpg,,,,,13,4,,,
13000,2892533000000,1000.0,Legumes,Couve branca,1 un= 1 kg aprox,0.99,0.99,0,,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4A118CCD7A01ABE88026942CC385EB6B.jpg,,,,,13,4,,,
13048,2893561000000,250.0,Marisco,Ameijoa Branca Vietnamita Congelada,Vendido a partir de 250 gr  (aprox.),0.5,1.99,0,,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/87AAE93BFC6F911123DE0600840801E2.jpg,,,,Avantages !,13,4,,,
13094,2893070000000,150.0,Peixaria,Carapau Médio Fresco,1 un = 150 gr (aprox.),0.45,2.99,0,,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5561FF39144D34B65C5FB553D6B1F100.jpg,,,,,13,4,,,
13095,2893071000000,100.0,Peixaria,Carapau Pequeno,1 un = 100 g (aprox.),0.3,2.99,0,,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A6FA4A5C89011F3F27A60AD959FD9913.jpg,,,,,13,4,,,
13158,2893143000000,100.0,Peixaria,Lula Descongelada,1 un= 100 gr (aprox.),1.0,9.99,0,,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/ED50EDDD473B6F16081950AF9B5B4382.jpg,,,,,13,4,,,
13175,2893160000000,300.0,Marisco,Mexilhão Médio Fresco,Vendido ao peso,0.69,2.29,0,,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1B99F057F8C4C1BA9A19D558FEEB76B4.jpg,,,,,13,4,,,
13242,2893227000000,200.0,Peixaria,Robalo de Viveiro,de 200 a 600 g (aprox.),1.16,5.79,0,,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/48561D1FC8B0542874DDBC21F2E9ADCA.jpg,,,,,13,4,,,
13566,2893560000000,250.0,Congelado de Aquicultura,Camarão Congelado 20/30,1 un = 250 gr  (aprox.),2.25,8.99,0,,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/863DB9F10BE616A55736AB7A17BC6BB5.jpg,,,,Avantages !,13,4,,,
13577,2893572000000,200.0,Peixaria,Pota Inteira Congelada,1 un= 200 gr (aprox.),1.18,5.89,0,,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B2D6321EA80C5271A6C9DE3162C36D95.jpg,,,,Avantages !,13,4,,,
13582,2893577000000,800.0,Peixaria,Solha Congelada (200/400),Pescado no mar,3.99,4.99,0,,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/09CD29C77ECA15BC59D0A288B72C20B4.jpg,,,,Avantages !,13,4,,,
13585,2893580000000,250.0,Marisco,Gambão Congelado 20/30,Vendido a partir de 250 (aprox.),2.2,8.79,0,,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FBF44724042B73F1218C70BB4977864A.jpg,,,,Avantages !,13,4,,,
13595,2893590000000,300.0,Peixaria,Pescada Pequena da Argentina Congelada,1 un= 1kg (aprox.),1.05,3.49,0,,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/55D0840C54B4509E0B02B8F93D8A0E14.jpg,,,,Avantages !,13,4,,,
13625,2893620000000,300.0,Peixaria,Salmão de viveiro à posta,1 un. = 300 g (aprox.),3.9,12.99,0,,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/29B9DB2E73FB6AE756265DB326B65712.jpg,,,,,13,4,,,
13842,2891009000000,800.0,Novilho,Bife da Vazia,Vendido ao peso a partir de 800 g,10.39,12.99,0,,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/01A34A12BFFC51D86F44E2793C3596E7.jpg,,,,,13,4,,,
13856,2891025000000,1250.0,Bovino,Picanha,1 un = 1.250 kg (aprox.),21.86,17.49,0,,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/759532435621A3D4B458F022D645930E.jpg,,,,,13,4,,,
13865,2891042000000,1000.0,Porco,Costeletas do Cachaço,Vendido ao peso a partir de 1 kg,4.98,4.98,0,,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9CC30521C194F3CF0E71F32C6E004880.jpg,,,,,13,4,,,
13866,2891048000000,1000.0,Porco,Bifanas,Vendido ao peso a partir de 1 kg,3.99,3.99,0,,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C9E276B082B119EFEDC2A2B0E1BC737E.jpg,,,,,13,4,,,
13881,2891051000000,500.0,Porco,Lombinhos,1 un=500 gr aprox.,3.49,6.98,0,,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/72A8F969F14B8E66787332FACB9A8F30.jpg,,,,,13,4,,,
13884,2891106000000,2000.0,PorSi Select,Frango do Campo Inteiro c/ Miúdos Programa Origens,Vendido ao peso,6.9,3.45,0,,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6B6825838652E244237081C091CB1D51.jpg,,,,,13,4,,,
13892,2891041000000,1000.0,Porco,Costeletas do Lombo,Vendido ao peso a partir de 1 kg,3.89,3.89,0,,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0CEDBCB04142A68CDED3690FB39820D0.jpg,,,,,13,4,,,
13893,2891043000000,1000.0,Porco,Entrecosto,Vendido ao peso a partir de 1 kg,5.98,5.98,0,,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AA05EE99D302D59771FCC108473E0700.jpg,,,,,13,4,,,
13894,2891044000000,1000.0,Porco,Entremeada sem Entrecosto,Vendido ao peso a partir de 1 kg,4.88,4.88,0,,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C03EF63C56AFB4E4EA78E134436BF30C.jpg,,,,,13,4,,,
13895,2891047000000,150.0,Porco,Espetadas,1 un = 150 gr (aprox.),0.97,6.49,0,,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/401EE6D6FA8B752FC8E1714FD69830E3.jpg,,,,,13,4,,,
13897,2891053000000,1000.0,Porco,Lombo sem Osso,Vendido ao peso a partir de 1 kg,5.28,5.28,0,,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/415564DA70574ED3C1D7475F1F28BDB6.jpg,,,,,13,4,,,
13915,2891249000000,2000.0,Peru,Perna com Osso,Vendido ao peso,6.58,3.29,0,,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1D88BA2E1544364C5EB66CF19AD6E70E.jpg,,,,,13,4,,,
13947,2891125000000,150.0,Peru,Espetadas de Peru,1 un = 150 gr (aprox.),0.97,6.49,0,,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F64981E370592175339C16298CEA7C3B.jpg,,,,,13,4,,,
13950,2891145000000,100.0,Porco,Salsicha Fresca,1 un = 100 gr (aprox.),0.5,4.99,0,,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2E1CED7EDF010F56C2BF0E6CDF74D52B.jpg,,,,,13,4,,,
13956,2891205000000,50.0,Porco,Salsicha Brasileira,1 un = 50 gr (aprox.),0.25,4.99,0,,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/14EAE52DCA3FF1BF75259E62B26E7BDF.jpg,,,,,13,4,,,
14000,2696303000000,,Pastelaria,Bolo de Arroz 70 g,,0.69,0.69,0,,€/Unidade,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1820F6FA8B5208330B464578E6A91559.jpg,,,,,13,4,,,
14001,2696304000000,,PorSi,Queque,1 unidade = 55 g,0.69,0.69,0,,€/Unidade,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B1529CA218E97B9C750DB3A885BCE211.jpg,,,,,13,4,,,
14165,5099873090473,700.0,Jack Daniel's,Whiskey bourbon,Garrafa de 700 ml,21.99,31.41,700,L,€/L,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1C68A9CA0085F370C66B536F41B373C8.jpg,,,,,13,4,,,
14250,5601036205596,,Excellence,Colaração Permanete Castanho Claro Dourado 5.3,1 unidade,9.49,9.49,0,,€/Unidade,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E776E03B14AA4B542BF2A9571B5B02F4.jpg,,,,,13,4,,,
14315,8712566108626,530.0,Olá,Callippo super mix,Embalagem de 5 x 105 ml,3.24,6.11,530,L,€/L,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/12865216D8B90573A8FC573A8AC09487.jpg,,,,1000 Artigos,13,4,,,
14386,5601383025342,235.0,Izidoro,"Salsichas hot dog, frasco",Embalagem de 240g,2.65,11.28,0,kg,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/94DAD04980BE384F62A189F01B200F20.jpg,,,,,13,4,,,
14437,5411188110835,1000.0,Alpro,Bebida Vegetal Amêndoa,Embalagem de 1 litro,1.99,1.99,1000,L,€/L,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6B753F65EC27A078C0F05C1BE13557F2.jpg,,,,,13,4,,,
14508,5411188115496,1000.0,Alpro,Bebida de Soja Sem Açúcar,Embalagem de 1L,1.99,1.99,1000,L,€/L,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/59C7541613D2AEC2ECBE5B108019BE70.jpg,,,,,13,4,,,
14509,5411188115533,1000.0,Alpro,Bebida de soja baunilha,Embalagem de 1L,1.99,1.99,1000,L,€/L,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CC3EB204FB7E42571369231C3EB15D86.jpg,,,,,13,4,,,
14510,5411188116592,1000.0,Alpro,Bebida Vegetal Coco,Embalagem de 1L,1.99,1.99,1000,L,€/L,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1987CA16F4DDFE322033D82C2A376E65.jpg,,,,,13,4,,,
14629,7613034750433,220.0,Buondi,Café moagem normal: original,Embalagem de 220g,3.49,15.86,0,kg,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BA101DA897E67F31EBB715E69813F473.jpg,,,,,13,4,,,
14865,2696212000000,,Pastelaria,Folhado Misto 90 g,,0.69,0.69,0,,€/Unidade,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9A6753DB758F20AE554301F0A4A50040.jpg,,,,,13,4,,,
14897,2892245000000,4000.0,Fruta,Melancia Riscada,Vendido ao peso | 1 un = 4kg (aprox.),3.56,0.89,0,,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AA3D63A30F9BA2DBBD75810E5FD774FC.jpg,,,,,13,4,,,
14906,2893338000000,2500.0,Peixaria,Raia Média,1un= 2.5 kg (aprox.),12.48,4.99,0,,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F793DB00DDC6B724D88FB735A347087D.jpg,,,,,13,4,,,
14941,2893850000000,3000.0,Peixaria,Safio Médio,1 un= 3kg (aprox.),14.97,4.99,0,,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EB3D3584366D22239A20ACE785E0080C.jpg,,,,,13,4,,,
14971,3083681022803,400.0,Bonduelle,"Brocolos natur pré-preparados, congelados",Embalagem de 400g,1.69,4.23,0,kg,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A7ECF23AAE6D0B80CB5CD4B9FB0B6C43.jpg,,,,Tipo de stockagem,13,4,,,
15013,2892586000000,1000.0,Programa Origens,Couve Roxa,1 un = 1 kg (aprox.),0.99,0.99,0,,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C15FB4AA650D08814701170E90E9EDB6.jpg,,,,,13,4,,,
15038,2892255000000,2500.0,Programa Origens,Melão Branco,Vendido ao peso | 1 un = 2.5 kg (aprox.),2.98,1.19,0,,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1907C0AEFCB3376B09C7B915B4809CC0.jpg,,,,,13,4,,,
15299,0000050159475,40.0,Whiskas,Snack dentabits 40g,Embalagem de 40g,1.94,48.5,0,kg,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/336F62EF548DAF95F7CDD2C58FE99C29.jpg,,,,,13,4,,,
15431,2892305000000,140.0,Fruta,Pêssego Vermelho,1 un = 140 gr (aprox.),0.21,1.49,0,,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4E62BAB8F432DF95BA765EAED8406592.jpg,,,,,13,4,,,
15432,2892261000000,1000.0,Fruta,Meloa Gália,1 un = 1 kg (aprox.),1.79,1.79,0,,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/57DEE2C457893F0BD3086DA63F043153.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1BEFE2C9741C070DC8FB94F036E807A8.jpg,,,,13,4,,,
15462,8410436165495,200.0,Gliss,Condicionador Ultimate Color,Embalagem de 200 ml,2.49,12.45,200,L,€/L,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BF2979B3BEBCAEF7F06410F9DA1FEE9D.jpg,,,,,13,4,,,
15481,5601448105521,750.0,Felgueiras,Vinho verde,Garrafa de 0.75 l,1.99,2.65,750,L,€/L,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/14776862A9D2A961F4965920072C3746.jpg,,,,,13,4,,,
15504,5601050031669,480.0,Danone,"Iogurte activia cremoso frutos silvestres,  4 x 120 g",,1.99,4.15,0,kg,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/709B548D37F71DDA459131D3F3B36E78.jpg,,,,,13,4,,,
15507,5601050031621,480.0,Danone,"Iogurte activia cremoso coco,  4 x 120 g",,1.99,4.15,0,kg,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/05783495E4A676779F417115EB52CFE8.jpg,,,,,13,4,,,
15533,3065896410002,300.0,Pedigree,Alimento húmido para cão vaca,Embalagem de 300g,2.39,7.97,0,kg,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5F9EF0AF7A5F03BCF554481567FE5F66.jpg,,,,1000 Artigos,13,4,,,
15535,3065895970002,300.0,Pedigree,Alimento húmido para cão borrego,Embalagem de 300g,2.39,7.97,0,kg,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EEF7B280757AE693EB9CCE5FB5557C60.jpg,,,,1000 Artigos,13,4,,,
15539,4005900118349,200.0,Nivea Sun,Spray óleo protect&bronze f30,Embalagem de 200 ml,12.59,62.95,200,L,€/L,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A0EA75C4A281AFD6B4776D1A90C01C31.jpg,,,,,13,4,,,
15553,5099821001070,200.0,Hawaiian Tropic,Óleo bronzeador intenso Coco,Embalagem de 200 ml,7.49,37.45,200,L,€/L,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/606528F91567E2B0F4BA90DF553EEE1A.jpg,,,,,13,4,,,
