identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,images_3,images_4,images_5,images_6,images_7,images_8,avantages_dateFin,avantages_categorie,nro_paginas,page
53351,5000204307917,250.0,Pronto,"Limpa Móveis Multisuperficies Lima, 250ml",,3.59,14.36,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/05AFFDB91FC590A4E342F2CA0C0DC618.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B06EC350A90207B9F1FEF347380C3207.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B06EC350A90207B9F1FEF347380C3207.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B06EC350A90207B9F1FEF347380C3207.jpg,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,9
53360,5029053037547,,Scottex,"Papel Higiénico Húmido Junior, embalagem com 76 unidades",,1.99,1.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6720E628A4C90F83AB9BEDB34BEB43CE.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2579B1CF85E1A1D17CF750A04908C263.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2579B1CF85E1A1D17CF750A04908C263.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2579B1CF85E1A1D17CF750A04908C263.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2579B1CF85E1A1D17CF750A04908C263.jpg,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,9
54309,8015100565351,,Bref,"Bloco Wc Power Activ Pinho, 2x50g",,2.99,2.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EF75B56F3A73775F6063C4F48505D612.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,9
54766,8711327635449,825.0,Carte DOr,"Gelado filipinos, 825 ml",,3.17,3.84,825,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/45FEC64353D00132823145E2C11E5AA6.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,9
55006,8445291133587,220.0,Sical,"Café Moído Torra Portuguesa Int 12, emb. 220 gr",,3.84,17.45,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/33C2F971BBBFBDD73942F328C3D0A932.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,9
55152,7613287476678,360.0,Nestlé,"Cereais Cini Minis Churros, emb. 360 gr",,2.98,8.28,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CBEDD40074405283D3C973E755D6C037.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EA905017612AD1875B8671C65C8AD9E8.jpg,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,9
56197,5604260330881,289.0,PorSi,Molho para Hambúrguer Top Down 289g,,1.59,5.5,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6D2354E4D1956AB9CC644B90817E399C.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,9
56409,5604260333653,750.0,Labell,Gel de Banho Flor de Laranjeira 750 ml,,1.39,1.85,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B87297D98795314B411C2AA30C2DDCAF.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,9
56458,5604260334452,200.0,PorSi,Chouriço de Cebola Beiras 200g,,2.39,11.95,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CA2370BC258FB43E800BBBE018B02B12.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,9
57033,5604260332755,200.0,Labell,Champô Seco para Cabelos Escuros 200ml,,2.09,10.45,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BBA1E52B9E48AB90F956509C109AF606.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,9
6408,8410376033267,410.0,Gullón,"Digestive aveia diet natural, embalagem de 410g",,2.89,7.05,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D18958A844A120D74B9092BA39F02D7E.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,9
6579,8412400109313,750.0,Pronto,"Limpador, 750 ml",,3.49,4.65,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/69582F10C4D4AF319E2C2525904719C9.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,9
7504,3250391421794,50.0,Labell,Creme Fixação Próteses Dentárias 50 G Dispositivo Médico,Embalagem de 50 g,3.99,79.8,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6885745FC35A3F9A8AD8558EBCF4ED82.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,9
768,4005500030300,400.0,Yogolino,Sobremesa láctea morango 4x100g,,1.99,4.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/99F1004C0805AFB08F42231532FA4DAF.jpg,,,,,,,,,2026-01-28T23:59:59Z,PROSPECTUS,14,9
816,5000116106219,300.0,Iglo,"Bacalhau à brás, embalagem de 300g",,4.99,16.63,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/548A3EECAA6EBC92135B4800CD140436.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,9
8414,0000084105554,600.0,Danone,"Iogurte líquido natural, pack 6 x 100 g",,3.09,5.15,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0D1F331132D6ABD29FDCEFD550221808.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,9
9079,5601883000719,200.0,Nova Açores,"Queijo flamengo, fatias, embalagem de 200g",,2.19,10.95,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/52AF50A3353B95E784996AD8533A093F.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,9
9915,7613034515667,400.0,Yogolino,"Nestlé iogolino prep iog baunilha 100g, de 400g",,1.99,4.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/93D854C9817D9D32644809667C60F85C.jpg,,,,,,,,,2026-01-28T23:59:59Z,PROSPECTUS,14,9
10001,8001480020566,4000.0,Neoblanc,"Lixívia, perfume fresco",Embalagem de 4 l,3.74,0.94,4000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/83BCBC634B9DC455BFE8AB9B412C4CCA.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,9
12444,8414100302643,1250.0,Sunny Delight,"Refrigerante sem gás flórida, garrafa de 1,25 l",,1.99,1.59,1250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F7F20E41F9E24D4A63848121D2F3CFDB.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,9
14723,8410063045139,800.0,Pescanova,"Camarão vannamei 40/48, embalagem de 800g",,9.69,12.11,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CF56AF8546EAE589D7E2D74E545BD302.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,9
16023,5601151977774,1000.0,Bongo,"Néctar tum tum, garrafa de 1l",,1.35,1.35,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/88E8240BC98D83958E6EE735D7F07F87.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,9
18514,8410376042481,220.0,Gullón,"Bolacha diet nature recheio iogurte, embalagem de 220g",,2.09,9.5,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0A6085CDB3AA6A46689D6D07414F74BA.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,9
19004,8410104274160,200.0,Veet,"Creme depilatório peles sensíveis, embalagem de 200 ml",,6.99,34.95,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/873F0880AE5560A48B4AFDD06A8FA174.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,9
20086,4015400930891,,Dodot,Fraldas Activity Extra  T4 |9-15 kg,52 Unidade,15.99,15.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F45A3C493E023F2F1FF7128E45FBB887.jpg,,,,,,,,,2026-01-28T23:59:59Z,PROSPECTUS,14,9
21745,7613035659728,250.0,Cerelac,Papa infantil não láctea multicereais +6 meses,Embalagem de 250g,2.24,8.96,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/90667A298E4003D9445C62EE2E028371.jpg,,,,,,,,,2026-01-28T23:59:59Z,PROSPECTUS,14,9
22254,3600542027533,250.0,Garnier,Champô Ultra Suave Limão & Argila,Embalagem de 400 ml,3.19,12.76,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B46B172AF899CCD0B477609F00A4B15C.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,9
22535,4750021001109,700.0,Moskovskay,"Vodka, garrafa de 700 ml",,11.99,17.13,700,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7D2A37D3289DEF7B2EBA1EC6348DE307.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,9
2482,7613032584757,250.0,Cerelac,"Papa Infantil Láctea 5 Frutos +6M, emb. 250 gr",Embalagem de 250g,2.99,11.96,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3BA8FAB1CBB784A1F35D14E45DA423EA.jpg,,,,,,,,,2026-01-28T23:59:59Z,PROSPECTUS,14,9
24915,5600389821118,800.0,Nutriben,"Leite em pó continuação 2 pro alfa, embalagem de 800g",,13.15,16.44,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9F2D6BCAAC284EC08D0CB74F13BB026B.jpg,,,,,,,,,2026-01-28T23:59:59Z,PROSPECTUS,14,9
2500,7613033129025,250.0,Cerelac,"Papa Infantil Não Láctea Bolacha Maria +6M, emb. 250 gr",,2.39,9.56,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/86F8E21230827C4A87CCDAA9CDA276AE.jpg,,,,,,,,,2026-01-28T23:59:59Z,PROSPECTUS,14,9
25877,5604321027507,200.0,Cemporcento,Bolachas marinheiras integrais,Embalagem de 200g,2.14,10.7,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/51C1D28623B1633557B6C13B4CCC8923.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,9
25931,4005808222490,200.0,Nivea Men,"Espuma de Barbear Men Protect & Care Suave, emb. 200 ml",,3.89,19.45,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8762C959EBE7753582EB2BA05D5DDF9E.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,9
27478,5054563019295,,Sensodyne,Escova Dentes Suave Limpeza e Frescura,1 un.,2.99,2.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0C395747F227262D56CCFDDDE8B1CCAE.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,9
27949,5604260281374,780.0,Porsi Programa Origens,Legumes para Creme de Cenoura 780 G,,1.79,2.29,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3AED21A6B13883A6F82FA61F7DFC5250.jpg,,,,,,,,,2026-01-28T23:59:59Z,PROSPECTUS,14,9
2805,8410376010701,400.0,Gullón,"Maria diet nature, embalagem de 400g",,2.04,5.1,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/32FD2111A3E4CE859F90BE1EACCA6D74.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,9
30053,7613036271882,,Nescafé,"Cápsulas de café com leite cappuccino, embalagem com 16 cápsulas",,5.89,5.89,16,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5BB9EC4C2940375D6F1C3E0EB32D5765.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,9
31194,5600826203064,1000.0,Prozis,"Manteiga de Amendoim, emb. 1 kg",,6.89,6.89,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E93C31A3BE125F97950BDB4C263E77D4.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,9
32304,4005900386564,50.0,Nivea,"Desodorizante Roll On Black & White Active, emb. 50 ml",,2.99,59.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/456BB91446D840F87A037D96EF8F2C1F.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,9
32397,5601217131324,950.0,Vanish,"Champô 3 em 1 karpex, 950 ml",,5.19,5.46,950,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/13808E866A8DBDE3D591B754B97F4DF3.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,9
33113,7613036562874,,Nescafé,"Café ristretto napoli, embalagem de 16 cápsulas",,5.89,5.89,16,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BF5F6B7C5C6AF2805D2287F3CBC35ACC.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,9
33597,8412857000058,75.0,Humydry,Desumidificador e Ambientador Mini,embalagem de 75g,3.55,47.33,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/62FBA9F821092C538AAB5DA8EF675785.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,9
34597,5600376210390,250.0,Pasta do Dia,"Massa Folhada Rectangular, emb. 250 gr",,1.99,7.96,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4FDCEA3960DC5FA76BCAE2E7200D731F.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,9
35418,8410436321167,100.0,Sonasol,Bloco sanitário desinfetante eucalipto,Embalagem de 2 x 50 g,2.99,29.9,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2218A2279726B6E8FC50ECCA7B714890.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,9
35473,8410063079042,400.0,Pescanova,"Filetes de Pescada com Ervas Aromáticas, emb. 400 gr (4 un)",,4.99,12.48,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F52A9B43F1EF9EBAC9E7A9F36EC96E0B.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,9
36582,7613036514576,2500.0,Purina One,"Alimento seco para cão esterilizado medium/maxi >10 kg, embalagem de 2,5 kg",,11.59,4.64,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/377C052FC8F66A7483AE41B0DF5DCB91.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,9
36752,3574661487694,,Carefree,Pensos diários maxi,Embalagem com 64 unidades,3.74,3.74,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B85837116B789330B5F8E53F110D78D5.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,9
37367,5010029000092,215.0,Weetabix,"Cereais Original, emb. 215 gr",,2.69,12.51,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E63E3B5AF976AFAE0CA9401ECBA76B16.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,9
39456,5604321029754,400.0,Cemporcento,"Farelo de aveia pacote, embalagem de 400g",,1.19,2.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5E6DF0C6E646736303C973C36B58B506.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,9
40595,5603722519444,480.0,Mimosa,"Iogurte fruta batida pera, 4 x 120 g",,1.69,3.52,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0C81E15DB3EDE93E3D78890D184F7E15.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,9
40855,8712561483094,200.0,Vaseline,"Loção Corpo Cocoa Glow, emb. 200 ml",,2.39,11.95,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EE37A6DC2D913E08A23D177928C29AE8.jpg,,,,,,,,,2026-01-28T23:59:59Z,PROSPECTUS,14,9
41152,8710847961199,360.0,Linic,"Champô para homem anti queda, embalagem de 360 ml",,4.94,13.72,360,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DEC53698246160B6DF76262A4E15B7A3.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,9
41451,3574669907750,500.0,Johnson's Baby,Champô gold,Embalagem de 500 ml,4.49,8.98,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F9A766B16E36C2DD420241CFF2A8AFCD.jpg,,,,,,,,,2026-01-28T23:59:59Z,PROSPECTUS,14,9
41624,5604260303595,8000.0,PorSi,Areia para Gatos Vegetal 8kg,,4.99,0.62,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B77735CEA38A8CDC414A10CF458DFB88.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,9
42990,5604260310159,200.0,Porsi Vivabem,Bolachas Marítimas Integrais 200g,,1.88,9.4,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B2F30173C4D4EDCCB94C0AD7E97DA533.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9A02E3B82B06D137F5079EF6685592E7.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9A02E3B82B06D137F5079EF6685592E7.jpg,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,9
4301,3600540123961,400.0,Garnier,"Champô Ultra Suave para crianças, alperce",Embalagem de 400 ml,3.79,9.48,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3F69E8A7F94BF62C0403CE1EB889963D.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,9
43649,8710847961236,360.0,Linic,"Champô + condicionador eficácia ativa 2 em 1, embalagem de 360 ml",,4.94,13.72,360,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BBA5C4EAAB6B67D24872235B5C270E87.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,9
43903,3600522107385,150.0,L'oreal Men Expert,"Desodorizante Spray Men Expert Carbon Protect, emb. 150 ml",Embalagem de 150 ml,2.99,19.93,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D440A2BDB65E62CF7FEFD9145C107680.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,9
4400,3600541533226,400.0,Garnier,Champô Ultra Suave gama maravilhosa,Embalagem de 400 ml,3.19,7.98,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/166C7E56D2B5EA50DF798E70C6BA54A7.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,9
44367,7613036691994,1500.0,Purina One,"Ração para cão mini < 10 kg pele e pêlo de vaca e arroz, de 1,5kg",,7.49,4.99,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/36E801417FD2037A626C7E6A671C789C.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,9
45595,8717163947739,400.0,Axe,"Gel de Banho Wild Green Mojito & Cedarwood, emb. 400 ml",,3.59,8.98,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8CA0B31A519FFC0756CC79D33E1AFC70.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,10
45612,3468080082236,100.0,Corine de Farme,Creme hidratante pele sensível,Embalagem de 100 ml,3.94,39.4,100,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D97C9FA02D79474BC2BF69B2130DB734.jpg,,,,,,,,,2026-01-28T23:59:59Z,PROSPECTUS,14,10
46632,4005900868619,625.0,Nivea,"Creme Corpo Body Milk Hidratante Nutritivo, emb. 625 ml",,6.99,11.18,625,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BF28E4D89E349AB87771BE0B2F42DE4C.jpg,,,,,,,,,2026-01-28T23:59:59Z,PROSPECTUS,14,10
46729,5054563109743,75.0,Sensodyne,Pasta Dentífrica Branqueadora Sensibilidade e Gengivas,Embalagem de 75 ml,3.96,52.8,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B67D306325DBFD978FD2403A0E37B13D.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,10
48063,5604260320943,,PorSi,Pensos Incontinência Normal - 24 Unidades Dispositivo Médico,,2.85,2.85,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7CDC83B2BC6CCCE658D36458883FE670.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,10
49390,4001724039358,340.0,Dr. Oetker,Pizza Ristorante Carbonara,Embalagem de 340g,3.69,10.85,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A08886A131BCE8B78FDE04BE825072E7.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,10
49689,5025404007603,,Kandoo,Toalhitas WC Sensitive,2 x 60 un.,3.6,3.6,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6A40A864969FC506BF4E76059B054340.jpg,,,,,,,,,2026-01-28T23:59:59Z,PROSPECTUS,14,10
4977,5601007001615,750.0,Ferreira,"Porto ruby, garrafa de 750 ml",,5.99,7.99,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/867F83299D5A11A17D1E3F408D0305A3.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,10
49793,5604422183249,700.0,Macieira,"Macieira cream, garrafa de 700 ml",,13.69,19.56,700,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A1DED700514E3DBB5450F3CA76197AAA.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,10
49873,5604260324996,,PorSi,Cueca de Banho T3-4 9-15 kg - 12 Unidades,,3.89,3.89,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2153D6E342C81B0086EEB7A3C64C78A9.jpg,,,,,,,,,2026-01-28T23:59:59Z,PROSPECTUS,14,10
49995,8445290170736,800.0,NAN,"Leite em Pó de Crescimento Optipro 3 +12M, emb. 800 gr",Embalagem de 800g,11.59,14.49,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/04AEC96DB6A5F805D25E7E9E11EE5586.jpg,,,,,,,,,2026-01-28T23:59:59Z,PROSPECTUS,14,10
50018,8719200230989,225.0,ProActiv,"Creme vegetal para barrar, embalagem de 225g",,2.99,13.29,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4E33C3DF4860E83D0E311E086A3B8ED1.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,10
50019,8719200231740,450.0,ProActiv,"Creme vegetal para barrar, embalagem de 450g",,4.49,9.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/181CD8B428B99078698C5E3401B33A90.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,10
50020,8719200231832,225.0,ProActiv,"Creme vegetal para barrar, embalagem de 225g",,2.99,13.29,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F94DBCC3BE2E0CDFC23A23D9C701C359.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,10
50021,8719200231801,450.0,ProActiv,"Creme vegetal para barrar, embalagem de 450g",,4.49,9.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9A5951CF8E7C99FE47043D42DCC4EFA0.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,10
50578,5604260323715,96.0,PorSi,Cápsula Café Ristretto Cmpx16,,4.49,46.77,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2BC84B240A3436EA3084B9111552C5D1.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,10
51045,8410436430333,,Persil,Detergente máquina roupa 4 em 1 cores,40 cápsulas,9.99,9.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A4CD99179E6F027B25DC7D76AB24FFD6.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,10
51046,8410436430302,,Persil,Detergente máquina roupa 4 em 1 higiene,40 cápsulas,9.99,9.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1A35A40B1D47567C66546C5B85A9EC6E.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,10
51439,3600542374712,400.0,Garnier,Champô Ultra Suave Delicadeza Aveia,Embalagem de 400 ml,3.79,9.48,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/18AEC889B56008A7493F5F9064C62D6F.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,10
51575,5604260326044,,PorSi,Fraldas para bebé agilidade T4 9-15kg,50 unidades,6.69,6.69,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4A25E4A3651A040A2058DC5D78463847.jpg,,,,,,,,,2026-01-28T23:59:59Z,PROSPECTUS,14,10
