identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,images_0,images_1,images_2,images_3,pictogrammes_libelleCategorie,avantages_dateFin,avantages_categorie,nro_paginas,page,images_4,images_5,pictogrammes_0,pictogrammes_dateFin,pictogrammes_categorie,pictogrammes_valeur,pictogrammes_type,pictogrammes_loyaltyCardRewardType,pictogrammes_dateDebut,pictogrammes_maxDeclenchement,pictogrammes_remise
53212,5900852066290,225.0,Aptamil,"Papa Infantil Multicereais Maçã +6 meses, 225g",,2.99,13.29,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6D56FD375591F2E8EA1EE1C2407C5C85.jpg,,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,10,,,,,,,,,,,
53230,8445290752444,180.0,Cerelac,"Farinha Não Láctea 0% Açúcar Multicereais e Fruta, 180g",,2.24,12.44,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0F145EB3023514E19592F6141E94B607.jpg,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,16,10,,,,,,,,,,,
53231,8445290752475,180.0,Cerelac,"Farinha Não Láctea 0% Açúcar Multicereais, 180g",,2.24,12.44,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A7BFFF2BFEADB396EE2B5E590CBA9878.jpg,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,16,10,,,,,,,,,,,
53239,8720181384271,2340.0,Skip,"Detergente Líquido Máquina de Roupa Active Clean, 52 Doses",,10.99,4.7,2340,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E0785C7CA2091A08EA4BD781B8287B51.jpg,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,16,10,,,,,,,,,,,
53246,5601019005984,350.0,Guloso,"Molho Tomate Salsa e Alho, 350g",,3.54,10.11,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/505843663155B42ED722B31E63F42A30.jpg,,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,10,,,,,,,,,,,
53259,3083681145786,375.0,Bonduelle,"Ratatouille, 375g",,2.9,7.73,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A45336FE86F03A96153F37DD4CA07785.jpg,,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,10,,,,,,,,,,,
53286,5010338404314,150.0,Blue Dragon,"Molho de Ostras Chinês, garrafa de 150 ml",,2.99,19.93,150,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3CAD7EDC8D04A1006DC4A4E5FC3D9978.jpg,,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,10,,,,,,,,,,,
53298,5601217137340,,Quanto,"Amaciador Concentrado Elixir Lirios Azuis, 63 doses",,4.49,4.49,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/04A75B6D2F080DBEA2B17AF9A038F6C7.jpg,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,16,10,,,,,,,,,,,
53567,8410001134932,,SCOTCH BRI,"Esfregão Esponja Fibra Verde, 3 unidades",,1.49,1.49,3,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5A32937DC864386AE175090FF63EDE7C.jpg,,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,10,,,,,,,,,,,
5369,5601237000945,750.0,Quinta do Carmo,Vinho branco região alentejano,Garrafa de 750 ml,8.99,11.99,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/241F84FFECBAF6211395B97C7ACA36E2.jpg,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,16,10,,,,,,,,,,,
5395,5601262301253,700.0,CRF,Aguardente velha reserva,Garrafa de 700 ml,18.39,26.27,700,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/43A6A701477E710678922AE091C44D1C.jpg,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,16,10,,,,,,,,,,,
5464,5601377000355,750.0,Monsaraz,Vinho Rosé DOC Alentejo,"Garrafa de 0,75 l",2.89,3.85,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/857D589A09D645BAF935FFBBE16886D5.jpg,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,16,10,,,,,,,,,,,
5572,5602068000272,750.0,Murganheira,Espumante bruto reserva,Garrafa de 750 ml,10.99,14.65,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/59A61DD34B0C7F28DB00874D8168C5C5.jpg,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,16,10,,,,,,,,,,,
5721,5603488000118,750.0,Santar,Vinho branco doc dão,Garrafa de 0.75 l,5.99,7.99,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A4B53E5A56E20FC69E0C2FB847B051AE.jpg,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,16,10,,,,,,,,,,,
5755,5604135002011,750.0,Marquês de Borba,Vinho doc alentejo branco,Garrafa de 0.75 l,4.99,6.65,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/167262667BAA1C3F50912872CF163F82.jpg,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,16,10,,,,,,,,,,,
5837,5604260127597,750.0,Selecção de Enófilos,"Vinho bairrada, reserva, tinto",Garrafa de 0.75 l,2.99,3.99,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/ECB7298ECB98C68CE2E29C40BA0511FE.jpg,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,16,10,,,,,,,,,,,
6055,5608516251104,280.0,Quinta de Jugais,Doce de tomate,Embalagem de 280g,2.39,8.54,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CC0B1395C3DAAE4F0033A505BCD70E0C.jpg,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,16,10,,,,,,,,,,,
6133,7613033796401,1500.0,Friskies,Ração para cão mini adulto menu vitafit com frango,"Embalagem de 1,5 kg",5.24,3.49,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3C79E4BAC4DF6BFE7D3353E2A964A4A0.jpg,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,16,10,,,,,,,,,,,
6315,8410063055923,800.0,Pescanova,Camarão moçambique 48/64,Embalagem de 800g,15.99,19.99,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/01BFFA30A3AA2EC1DAD9EEC714FDF562.jpg,,,,1000 Artigos,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,10,,,,,,,,,,,
6918,8722700160809,80.0,Knorr,Caldo p/ bifes 8 cubos,Embalagem de 80g,1.69,21.13,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B8899B0E110F0BD5E5915A686C9DC00D.jpg,,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,10,,,,,,,,,,,
766,4005500030263,400.0,Yogolino,Nestle iogolino prep iog alperce 100g,Embalagem de 400g,2.24,5.6,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6D6E12ECE7BCBC227655E00D22A8E5B5.jpg,,,,1000 Artigos,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,10,,,,,,,,,,,
809,5000116102075,280.0,Capitão Iglo,"Douradinhos de salmão, 10 unidades",Embalagem de 280g,4.99,17.82,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/94E9D7D87D69DF936F9880FE165277C6.jpg,,,,Tipo de stockagem,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,10,,,,,,,,,,,
816,5000116106219,300.0,Iglo,Bacalhau à brás,Embalagem de 300g,4.99,16.63,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7A85C477C17A36A7F44D15AC8BFAF728.jpg,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,16,10,,,,,,,,,,,
8228,5600224301409,750.0,Duorum,Vinho tinto doc douro,Garrafa de 750 ml,3.79,5.05,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E44C74C4389AB08DA4FEFF480F94485E.jpg,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,16,10,,,,,,,,,,,
8931,5601377335082,750.0,Reguengos,Vinho doc alentejo tinto,"Garrafa de 0,75 l",2.59,3.45,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/75A5BBB85D437C2C9B273B660F18DD96.jpg,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,16,10,,,,,,,,,,,
8947,5601385503350,,Aquafresh,Escova de Dentes de Leite,1 unidade,2.45,2.45,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/03492E9B20DC3374A4CA85BF36584E8D.jpg,,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,10,,,,,,,,,,,
9140,5602068000074,750.0,Murganheira,"Espumante meio seco, reserva",Garrafa de 750 ml,10.99,14.65,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/80A76E2943114C831A6E9FC142530A89.jpg,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,16,10,,,,,,,,,,,
9244,5603016193459,750.0,Fontanario,Vinho tinto doc palmela,Garrafa de 0.75 l,2.09,2.79,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9105B9D934BB46E773D4E41382EC18EF.jpg,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,16,10,,,,,,,,,,,
9558,5604260246649,750.0,Selecção de Enófilos,Vinho DOC Palmela Reserva Tinto,Garrafa de 0.75 l,2.49,3.32,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/26516DABFA8B51146F120B58FC382C05.jpg,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,16,10,,,,,,,,,,,
9560,5604260246663,750.0,Selecção de Enófilos,Vinho DOC Tejo Reserva Tinto,Garrafa de 0.75 l,3.29,4.39,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/71C061874915D997F9C4B520FE5A7166.jpg,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,16,10,,,,,,,,,,,
993,5601038001202,80.0,Knorr,Caldo carne 8 cubos,Embalagem de 80g,1.69,21.13,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/615B13560D2513E3E81B8309C877006D.jpg,,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,10,,,,,,,,,,,
10226,8410436170888,,Palette,Coloração Permanente Castanho Chocolate |3.65,,3.89,3.89,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C83CC9CF839331A4D00913EF6A03BF54.jpg,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,16,10,,,,,,,,,,,
10227,8410436170932,,Palette,Coloração Permanente Caju |3.68,,3.89,3.89,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/61B25CA5E13B26960CE84ABB6D8AD286.jpg,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,16,10,,,,,,,,,,,
10230,8410436171052,,Palette,Coloração Permanente Preto Azulado |1.1,,3.89,3.89,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CCD23953C6EA7FEE418C1C7B5327B9BB.jpg,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,16,10,,,,,,,,,,,
1073,5601063000898,20.0,Margão,Moinho com 5 bagas,Embalagem de 20g,2.88,144.0,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CB9EEA6479AC4E3D0B9D2EA5BF177FA1.jpg,,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,10,,,,,,,,,,,
11444,5600314551028,750.0,Herdade da Comporta,Vinho tinto regional setúbal,Garrafa de 0.75 l,5.99,7.99,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/91001FF97BDB17A9CE9E8E3F3D39A599.jpg,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,16,10,,,,,,,,,,,
11598,5601151980170,330.0,Compal,"Doses de Fruta de Maçã, Banana e Laranja",Pack 3 x 0.11 l,1.69,5.12,330,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/508AD981B9B3FA3A330429EE7B6B046F.jpg,,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,10,,,,,,,,,,,
11674,5601237000938,750.0,Quinta do Carmo,Vinho regional alentejano tinto,Garrafa de 0.75 l,14.59,19.45,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1A496D9404EFE3D7BC76EF42C45D3726.jpg,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,16,10,,,,,,,,,,,
11744,5601385503367,,Aquafresh,Escova de Dentes Júnior,1 unidade,2.45,2.45,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0160271DAF706285EBC770A381C4D6B1.jpg,,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,10,,,,,,,,,,,
11990,5604067039000,750.0,Quintas de Melgaço,Vinho verde branco alvarinho,Garrafa de 0.75 l,8.89,11.85,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9EB8EF785C8704DC6218759EEDC6B93C.jpg,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,16,10,,,,,,,,,,,
12167,5604575000479,750.0,Cabriz,"Vinho tinto doc dão, reserva",Garrafa de 0.75 l,7.49,9.99,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D6C8E59B87413FE401C3DBF6E29AB601.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B2D75042644D8495A644CEF5CF7FB739.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B2D75042644D8495A644CEF5CF7FB739.jpg,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,16,10,,,,,,,,,,,
12299,8003520013064,300.0,Palmolive,"Sabonete líquido de leite de amêndoas, recarga",Embalagem de 300 ml,1.79,5.97,300,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/ED68E7292F21397C9D136148FEDB88B8.jpg,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,16,10,,,,,,,,,,,
12391,8410436183338,75.0,Gliss,Elixir oil,Embalagem de 75 ml,5.99,79.87,75,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/099A071CBB18C995CB02ADE470EFFCD5.jpg,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,16,10,,,,,,,,,,,
12752,3574660097009,,Carefree,Pensos diários flexiform,Embalagem de 30 unidades,1.94,1.94,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AB9D1A8E115573D5130D10FC8CB3505C.jpg,,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,10,,,,,,,,,,,
14170,5601151978245,600.0,Bongo,"Néctar de sumo, sabor tum-tum manga",Pack 3 x 200 ml,1.27,2.12,600,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/98F930FAD4032D0A35360C6F7E2666C0.jpg,,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,10,,,,,,,,,,,
1448,5601283141517,500.0,Penha,Caramelos de fruta,Embalagem de 500 g,4.34,8.68,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0A5AF3CC2BF0F5E8BAD3F62F3C632C7D.jpg,,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,10,,,,,,,,,,,
1450,5601283230501,250.0,Sweet Flavours,"Rebuçados de mentol, 250 g",,1.74,6.96,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/21D2F79A732DACE6D5AD515D3FD1044F.jpg,,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,10,,,,,,,,,,,
14723,8410063045139,800.0,Pescanova,Camarao vannamei 40/48,Embalagem de 800G,8.69,10.86,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/86FF4AA7A72B23A42C93B1A98520DED6.jpg,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,16,10,,,,,,,,,,,
1507,5601383014537,250.0,Izidoro,Salsichas Frankfurt em lata,Embalagem de 250g,1.69,6.76,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2F007D77C245888A3F3F0F69D08EF71D.jpg,,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,10,,,,,,,,,,,
15462,8410436165495,200.0,Gliss,Condicionador Ultimate Color,Embalagem de 200 ml,2.79,13.95,200,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BF2979B3BEBCAEF7F06410F9DA1FEE9D.jpg,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,16,10,,,,,,,,,,,
15464,8410436168090,200.0,Gliss,Spray Condicionador Express Reparação Total 19,Embalagem de 200ml,3.99,19.95,200,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AD752DB07482702E2A35B54FAA82F50C.jpg,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,16,10,,,,,,,,,,,
15480,5601448025089,750.0,Via Latina,Vinho verde,Garrafa de 750 ml,2.39,3.19,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/10E7346EF594C51D2AD9DB349034CC11.jpg,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,16,10,,,,,,,,,,,
15533,3065896410002,300.0,Pedigree,Alimento húmido para cão vaca,Embalagem de 300g,2.39,7.97,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5F9EF0AF7A5F03BCF554481567FE5F66.jpg,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,16,10,,,,,,,,,,,
15535,3065895970002,300.0,Pedigree,Alimento húmido para cão borrego,Embalagem de 300g,2.39,7.97,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EEF7B280757AE693EB9CCE5FB5557C60.jpg,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,16,10,,,,,,,,,,,
15981,5601119244375,210.0,Nobre,Salsichas extra suculentas de frango,Frasco de 210g,2.39,11.38,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9377F1AC54A3AFE8E58484C3F13B4B3B.jpg,,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,10,,,,,,,,,,,
16173,3086123356085,,Bic,Esferográfica Cristal Ouro e Prata x2,1 unidade,2.89,2.89,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2F21EF3C687F21D96FFD61E4EEC7F6CF.jpg,,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,10,,,,,,,,,,,
16177,3086126100838,,Bic,Caneta correctora  Shake & Squeeze 2+1,1 unidade,4.59,4.59,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4AEE0E9CA7E2652CB4C2C9077E82D9B4.jpg,,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,10,,,,,,,,,,,
16184,8000825071201,,Giotto,Marcador Turbo Color x12,Uma embalagem,2.39,2.39,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E33835711F82472E7919F4529568A696.jpg,,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,10,,,,,,,,,,,
16185,8000825059001,,Giotto,Lápis de cera,embalagem com 12 unidades,2.54,2.54,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C2BB7F0ACD47F31872FF5E07FEF0D955.jpg,,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,10,,,,,,,,,,,
16193,3154143058118,,Maped,Compasso Origin 3 peças,1 unidade,3.49,3.49,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D5A3C68E4702E97F7BCADEB7A4E92221.jpg,,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,11,,,,,,,,,,,
16196,3020122878193,,Oxford,Caderno Agrafado Openflex A4 Pautado,1 unidade,3.49,3.49,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/69423D6F58F67B4013EBD3B14707DAD5.jpg,,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,11,,,,,,,,,,,
18007,3147699109601,750.0,Cruz,Vinho do porto lbv 2004,Garrafa de 0.75 l,11.99,15.99,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/103B4618F855A372676B8CF577497FD6.jpg,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,16,11,,,,,,,,,,,
18082,5601008100126,180.0,Vieira,Bolacha integral doce,Embalagem de 180g,1.54,8.56,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/ADCB1E2FCDC2094CD1FB954C1076611C.jpg,,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,11,,,,,,,,,,,
18261,3147690016304,750.0,Cruz,Vinh do porto ruby,Garrafa de 750 ml,5.49,7.32,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E4AAD8D82BD58FEDC8637FEC2C456459.jpg,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,16,11,,,,,,,,,,,
18262,3147690089803,750.0,Cruz,Vinho do porto white,Garrafa de 750 ml,5.49,7.32,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4580AF8AF3B70BB1EEDC931BF2E78AA6.jpg,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,16,11,,,,,,,,,,,
18366,5604098002066,750.0,Poliphonia,Vinho tinto regional alentejano reserva,Garrafa de 0.75 l,8.99,11.99,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/63CEFB1FAA415E7040941B0F157AF75A.jpg,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,16,11,,,,,,,,,,,
18461,5602737000084,,Royal Leerdam,Cálice 54Cl,1 unidade,1.49,1.49,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E0EB59F08B13716C452A33BB80B70AAC.jpg,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,16,11,,,,,,,,,,,
18840,8410136003448,400.0,Pedigree,Alimento húmido para cão saquetas,Embalagem de 400g,2.45,6.13,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B26860A3B1E648280449E3C0E85C039C.jpg,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,16,11,,,,,,,,,,,
18976,8410436210454,,Palette,"Coloração permanente, castanho caramelo nº5.6",1 unidade,3.89,3.89,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/448FDBE5165CB96A8A4D50639AA5F247.jpg,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,16,11,,,,,,,,,,,
19004,8410104274160,200.0,Veet,Creme Depilatório Peles Sensíveis,Embalagem de 200 ml,6.99,34.95,200,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/873F0880AE5560A48B4AFDD06A8FA174.jpg,,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,11,,,,,,,,,,,
19009,8001900628051,750.0,Cavicchiol,Lambrusco branco,Garrafa de 750 ml,3.49,4.65,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8C39CCB09DDB664C487EBA826981DD79.jpg,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,16,11,,,,,,,,,,,
19010,8001900527057,750.0,Cavicchiol,Lambrusco tinto,Garrafa de 750 ml,3.49,4.65,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D43E42D00772544305C459EA7D54BA16.jpg,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,16,11,,,,,,,,,,,
19011,8001900234054,750.0,Cavicchiol,Lambrusco rosé,Garrafa de 750 ml,3.49,4.65,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F84F579AE970ECE1A9C48F9C91C462BA.jpg,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,16,11,,,,,,,,,,,
19072,3600522713227,400.0,Elvive,Champô Óleo Extraordinário Cabelos Normais,Embalagem de 400 ml,3.99,9.98,400,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/763B865860A5D42F7A7CE6092BFD9A41.jpg,,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,11,,,,,,,,,,,
19636,5601917070015,750.0,Sovibor,Vinho tinto doc alentejano,Garrafa de 750 ml,2.59,3.45,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9D3B81CD103F29E6CBEF2C480E64EA36.jpg,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,16,11,,,,,,,,,,,
19793,5601766300097,750.0,Alorna,Vinho tinto regional tejo reserva,Garrafa de 0.75 l,5.99,7.99,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B4F5C834F75BE6DE7B34F28166315265.jpg,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,16,11,,,,,,,,,,,
19796,5601174205007,750.0,Periquita,Vinho regional península de setúbal reserva,Garrafa de 0.75 l,7.49,9.99,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/97262214C132A0F7151CD90AA81A00CA.jpg,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,16,11,,,,,,,,,,,
19877,3600522451938,300.0,Elvive,Máscara Elvive Óleo Extraordinário,Embalagem de 300 ml,4.89,16.3,300,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4C35C4CC4E1E290A4CDAEE88B98E2CD3.jpg,,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,11,,,,,,,,,,,
