identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,images_3,images_4,avantages_dateFin,avantages_categorie,nro_paginas,page,images_5,images_6
37948,5601217132697,500.0,Cillitbang,"Spray limpeza casa de banho, embalagem de 500 ml",,2.49,4.98,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/62E5A8E0A6D5CF81B7A29AA6D1070117.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,4,,
48097,5604260321216,40.0,PorSi Select,Tempero alho e pimentão doce,Embalagem de 40g,1.09,27.25,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2B20D15280444841C839BB9A0C88CD96.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,4,,
5147,5601098045802,,Paiva,"Queijo curado, amanteigado, embalagem de 550g",,6.29,6.29,1,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6FA80FA6E105FE4E2226FAE041ACFD1E.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,4,,
53044,8720181368769,4320.0,Omo,"Detergente roupa máquina líquido, 96 doses",,8.99,2.08,4320,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/30BA46CDC8291B3E0F7206BAD1197FAE.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,4,,
8286,5601012001310,750.0,Mateus,"Espumante rosé bruto, 750 ml",,4.89,6.52,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/26A15E10B2006079D3D7705AEA038BE4.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,13,4,,
8907,5601356013062,750.0,Porta da Ravessa,"Vinho doc alentejo tinto, garrafa de 750 ml",,2.19,2.92,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/30CD7B81F8725B208C8117FAC2D69297.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,13,4,,
10056,8410036800468,750.0,Freixenet,"Espumante cava bruto, reserva, garrafa de 750 ml",,7.99,10.65,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/96EFA695B1C4201910FA2011BCE09AEA.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,13,4,,
12279,8000420742193,750.0,Gancia,Esoumante prosecco branco,Garrafa de 750 ml,8.99,11.99,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F1F0FBC86F2D5945B4B6136F3984F62A.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,13,4,,
14854,2891117000000,2350.0,PorSi,Pato inteiro com miúdos,1 un = 2.250 kg (aprox.),10.53,4.48,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E5F2031D60089F4C13D404725928D593.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,4,,
15619,5601164114708,330.0,Super Bock,"Cerveja com álcool, lata, garrafa de 330 ml",,0.59,1.79,330,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B88FE79083CF96AAFDD1A0527A80A782.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,13,4,,
2284,5604260270149,420.0,PorSi,Sopa da pedra,Embalagem de 420 g,2.49,5.93,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EE7D8687486D0C826657E733CF30256F.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,4,,
35103,5601029000115,120.0,Bom Petisco,"Sardinhas em azeite, lata com 120g",,1.46,12.17,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/900C7A143302E9C046FBD4ADED2C4A93.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,4,,
388,8712566156115,71.0,Knorr,"Sopa de rabo de boi, 70g",,1.6,22.54,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3A7D2F019E799AC69E8329E3FE5B92BA.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,4,,
41895,5000116125784,220.0,Capitão Iglo,"12 nuggets frango polme americano, embalagem de 220g",,3.49,15.86,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E342C1C812C93A809F88301C9A1AFE84.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,4,,
44761,5601146050505,500.0,Bandida do Pomar,"Sidra frutos vermelhos, lata 50cl",,1.19,2.38,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3DF7967B62A6AA597E8EA0E6EC701FC9.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,13,4,,
45363,3041091718037,380.0,Blédina,"Frutapura pera, embalagem de 4 x 95g",,2.04,5.37,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3A77A742FA18AC3DAAFD652771DE00E8.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,4,,
46162,3083681106480,400.0,Bonduelle,"Salteado parisino, embalagem de 400g",,2.59,6.48,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4DE85AF2C08839F22568D1C815770BA6.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,4,,
47653,8414100306559,330.0,Schweppes,"Ginger ale, lata 33 cl",,0.72,2.18,330,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AF2113C89BE09A44CC79705B477BE6A0.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,13,4,,
49093,5601082049656,440.0,Delta Q,Cápsulas de Café Grand Qalidus,Embalagem com 80 cápsulas,26.99,61.34,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A7E404A1FB1D6000149DA6BB1923FB15.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,4,,
4984,5601012011500,750.0,Mateus,"Vinho rosé, garrafa de 750 ml",,3.59,4.79,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3FA76398635D4910DF924BE55B489ECE.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,13,4,,
51314,5601066200745,800.0,Nacional,"Farinha de aveia integral, 800g",,1.39,1.74,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/235C10960E97294CC4CDC7A584513052.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,4,,
52786,5900020043481,310.0,Nestlé,"Cereais Protein Fitness 0% Cacau, 310g",,2.99,9.65,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/619233658842A9E70E868A5A69A9679E.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,4,,
54795,5603722521225,604.0,Mimosa,"Iogurte magro liquido morango, 4x151 ml",,1.49,2.47,604,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/075603ECF4916B645B9AA45146480552.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,4,,
6205,8001480020450,2000.0,Neoblanc,Lixívia Denso-Activa Harmonias Florais p/ Casa e Roupa,Embalagem de 2 l,2.99,1.5,2000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C3481E94CAB9959473CAD676E85F2973.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,4,,
7050,2894090000000,150.0,Campofrio,Peito frango forno de lenha,1 un = 150 gr (aprox.),2.1,13.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6772968344189119743079B1997DCA88.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,4,,
9247,5603089000661,500.0,Parmalat,"Molho bechamel, embalagem de 500 ml",,1.89,3.78,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/006E1A6EFA1659920CA18FAFE3DAFE2E.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,4,,
9751,5604661000222,,Seia,"Queijo de ovelha curado amanteigado, embalagem de 500g",,9.79,9.79,1,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/698046A4AD1D5A001102E30C2B4ADE46.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,13,4,,
14707,5601226041522,600.0,Ucal,"Galão enriquecido em cálcio, embalagem de 3 x 200 ml",,1.95,3.25,600,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2BF279FE47A8EA7817F67CBA3BD29A50.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,4,,
15981,5601119244375,210.0,Nobre,"Salsichas extra suculentas de frango, frasco de 210g",,2.39,11.38,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FF112EFB90E4953B2240BF7E131FD2C0.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,4,,
2225,5604260266463,1500.0,PorSi,Refrigerante sem gás limão,"Garrafa de 1,5 l",0.99,0.66,1500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FFEF4CED2BC4D6EEBCC20C2330983BA5.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,4,,
2269,5604260269969,250.0,PorSi,Gressinos com azeite,Embalagem de 250g,1.99,7.96,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E364F540C3E142951CDFE3E2B5B86085.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,13,4,,
2460,7613031501649,400.0,Nestlé,"Fruta para bebé maçã banana +4 meses, embalagem de 4 x 100g",,2.24,5.6,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4A8A0DFCA0CA8581AB62B34FED196414.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,4,,
2520,7613033822827,250.0,Nestum,"Cereais mel com cereais integrais, embalagem de 250g",,2.24,8.96,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/50987E91B590C03F84755178E67E5C7E.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,4,,
25542,7613035378681,115.0,Purina One,Snack de higiene oral diária para cão médio,Embalagem de 115 g,2.24,19.48,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CC61BC096B4044BD95549C5F6B38B6BE.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,4,,
27521,7622210163899,100.0,Milka,"Tablete de chocolate confetti, embalagem de 100g",,1.99,19.9,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/64621400B4271A0FDF48B76C5F59B14D.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,4,,
36183,5604736300097,100.0,Maria Batata,Batata doce frita,embalagem de 100 g,1.74,17.4,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/ED504315F8F5A5B0066875DE8B59B370.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,4,,
37604,5601244500148,1000.0,Terra Nostra,"Leite pastagem uht terra nostra inteiro, de 1l",,1.0,1.0,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FD5D7959D64996AF38252024C576D1F9.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CA7222E1CEE2BE2C3D48716FA51D8421.jpg,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,5,,
393,8712566173945,72.0,Knorr,"Creme marisco, embalagem de 70g",,1.6,22.22,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/42380F997942E9C34D4500FD929708AF.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,5,,
40825,7613038901954,,Nescafé,"Café dolce gusto marrakech, embalagem com 16 cápsulas",,5.79,5.79,16,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F73957FF9FB27931D99B81466C7679FE.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,5,,
44642,8410199021168,140.0,Doritos,"Snack de milho com sabor chilli, 140g",,1.39,9.93,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4BF0B752BBDEC2A3E78C82178EA88929.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,5,,
4713,5000204559163,150.0,Glade,"Absorvedores de odores, relax zen",Embalagem de 2x150g,3.29,21.93,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/16916DD7F5CC08A46A02D04C9338D0A8.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,5,,
4756,5000204731866,269.0,Glade,"Recarga ambientador automático, lavanda, 269 ml",,3.49,12.97,269,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6F255C06BE26BDBD3EF56DDC7CB885D5.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,5,,
48475,5604260323005,400.0,PorSi,Comida húmida para gato esterilizado,Embalagem de 4 x 100 g,1.99,4.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9AC40BF8E947D35E8293A7406561A6DE.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,5,,
50477,8410063087016,400.0,Pescanova,"Filetes de pescada com alho e salsa, 400g",,4.99,12.48,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1D8DBC2ECA1AA6FEC5E899EA860B48E6.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,5,,
51057,8006540833230,650.0,Fairy,Detergente líquido manual loiça ultra power limão,Embalagem de 650 ml,3.59,5.52,650,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D26E78A01D97299C997A1460F04E3378.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,5,,
51181,5601217137265,720.0,Quanto,"Perfumador de roupa azul, 36 doses",,3.49,4.85,720,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/95E6BEEA038341803BF5F634198E2DF8.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,5,,
52381,8720181407154,1300.0,Cif,"Lava tudo perfumado lavanda, embalagem de 1,3l",,1.99,1.53,1300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/12443931DBE21DE904E26826F24E6B07.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/935C662FEAE9FBF79977B0438F001CF1.jpg,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,5,,
52859,8410063094571,1000.0,Pescanova,"Peskitos pescada panada sem glúten, 1 kg",,8.69,8.69,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7BDF38BE112B6C73B2BBE43BC17C505D.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/68AC33F24F2A838C3801DAA9F2505E5E.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/68AC33F24F2A838C3801DAA9F2505E5E.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/68AC33F24F2A838C3801DAA9F2505E5E.jpg,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,5,,
8522,5601119956827,120.0,Nobre,"Fiambre da pá fatiado, embalagem de 120g",,1.49,12.42,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7FA5FFB88CF3A01479601F4908E2A3A5.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,5,,
8794,5601237233220,750.0,JP,"Vinho regional península de setúbal branco, garrafa de 0.75 l",,2.19,2.92,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A84E869B295C8EAA0785F72E27A73746.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,13,5,,
8929,5601377319082,750.0,Monsaraz,Vinho doc alentejo branco,"Garrafa de 0,75 l",3.49,4.65,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/34BA23098B201F5B7B14EA9419958C40.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,13,5,,
9238,5603016000443,750.0,Adega de Pegões,"Vinho rosé península de setúbal, garrafa de 750 ml",,1.54,2.05,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/03729F4E27BE5F7D0B7C0A8BB3FF9C4D.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,13,5,,
12379,8410285015354,250.0,Président,"Chantilly , embalagem de 250 g",,2.69,10.76,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E0C73A85F9CF705E2D07E158861B3F39.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,5,,
14195,5604260271115,270.0,PorSi,"Iogurte Pedaços Amoras/Mirtilo,",,1.19,4.41,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4B3E7A48E8D8E096D92C89C4D9CBDBB5.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,5,,
15997,5601001003769,200.0,Nescafé,"Café solúvel clássico, embalagem de 200g",,8.49,42.45,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2D522F02541567E297EFB38917647EE9.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,5,,
17667,2894441000000,100.0,Salsicharia Limiana,Chourição,1 un = 100 gr (aprox.),0.8,7.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5CBAE8286CA636C8895C6C56B7142118.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,5,,
20515,5601096360303,750.0,Casal Garcia,"Sangria, garrafa de 750 ml",,3.29,4.39,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2685A58747E25C1B63F2722E6C34D915.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,13,5,,
21307,5604260280193,750.0,Selecção de Enófilos,"Vinho DOC Douro, Branco",Garrafa de 0.75L,2.14,2.85,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6901F1BA886B16C8493A5AF2B508B118.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,13,5,,
22327,7613035766488,250.0,Nestum,"Nestum bolacha maria, embalagem de 250g",,2.24,8.96,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D162EB2F874EE55DA9D5C3AD396EFB47.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,5,,
2282,5604260270125,420.0,PorSi,Feijoada,Embalagem de 420 g,2.49,5.93,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E988CC7888D8C841239391C6C1BE93DE.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,5,,
24583,3600541946262,400.0,Fructis,Champô hidra caracóis,Embalagem de 400 ml,5.99,14.98,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F45C286B6B8330CEB5E45C88E611688B.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,5,,
25513,8410063074924,320.0,Pescanova,"4 filetes de pescada tipo caseiro sem gluten, embalagem com 320 g",,5.19,16.22,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/223B86A64722EA649978D9F45EF21399.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,5,,
26414,5000116110919,1042.0,Capitão Iglo,"50 nuggets de frango, embalagem de 1042g",,12.99,12.47,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D97E3080A57234D7462734347713E694.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,5,,
28497,3222270502450,680.0,Purina Gourmet,Comida Húmida para Gato Seleção de Mousses,Embalagem de 680g,4.64,6.82,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/48B98515C30D063D1F85A14F56AAE58A.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,5,,
28511,8410104889111,,Finish,Pastilhas Limpa Máquinas,Embalagem c/ 3 un.,5.49,5.49,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FD70FB61B60D1D010225A23710A0F1DA.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,5,,
30102,5604260282890,750.0,Selecção de Enófilos,Vinho Rose Leve Região de Lisboa,Garrafa de 0.75 l,1.49,1.99,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/59D8CE3645E57719DC86CD844D9999CD.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,13,5,,
31907,4005900388551,50.0,Nivea,"Desodorizante pure & natural roll on, 50 ml",,2.99,59.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/ECAF4A1AD2575DDB5B61D99D918BFBAA.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,5,,
36586,3574660240030,,O.B.,Tampões ProComfort Normal,1 Embalagem c/32 unidades,4.19,4.19,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/415C4417CFD5EA986A9EA57263D43052.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,5,,
37989,8410063071206,1000.0,Pescanova,"Tiras do mar, embalagem de 1 kg",,7.79,7.79,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/05601F6E04A5D43B974FEF47AA3F0757.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,5,,
38984,5604321002023,375.0,Cemporcento,Granola + classica,Embalagem de 375g,2.24,5.97,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/320FD9F3923F43C55B877C9877492EAE.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,5,,
391,8712566173648,69.0,Knorr,"Sopa de cozido, 70g",,1.6,23.19,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0C584B5CFBC96172D2290B0DB00EB0B4.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,5,,
40974,8711327407121,2000.0,Lipton,Ice tea de limão zero açúcar garrafa 2 l,,3.19,1.6,2000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/01B1D0B046262E5013625D98284F67D4.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,5,,
41439,5604260305803,70.0,PorSi Select,"Paio do lombo de porco preto, 70 g",,4.69,67.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FC4D8B8993BE3FCCF3CEE9D4E3E7FC70.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,13,5,,
42177,5604260306046,300.0,PorSi,Azeitona galega mista inteira com orégãos,Embalagem de 300 g,1.99,6.63,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/54A05B04D79875EE9BFFC249DDAA504F.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,13,5,,
42178,5604260305995,300.0,PorSi,Azeitona maçanilha mista retalhada com orégãos,Embalagem de 300 g,1.99,6.63,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/92D0B0AA9C448535D0AE6024FD0A0EDB.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,13,5,,
42244,5604260308828,4000.0,PorSi,Ração seca para cão adulto atividade normal,Embalagem de 4 kg,5.59,1.4,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/88195B234511C29FAF7A19365C968E0C.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,5,,
42518,8001841677194,,Dodot,Fralda cueca T5 | 12 a 17 kg,Embalagem com 30 unidades,7.94,7.94,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CD52966267B9BDE508D8314F6FB7A801.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,5,,
46159,3041091718051,380.0,Bledina,"Frutapura frutos variados, 4 x 95 g",,2.04,5.37,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F62E1D8E44BFDFADA7D5693EC0F82248.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,5,,
46433,5604260298273,750.0,Selecção de Enófilos,Espumante Doce,Garrafa de 0.75 l,2.99,3.99,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1EEEF2CA3E9CB45A01BB6D774CE86397.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,13,5,,
