identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,avantages_dateFin,avantages_categorie,nro_paginas,page,images_3,images_4,images_5
41400,5601217134240,3800.0,Woolite,Detergente líquido máquina de lavar roupa cores escuras,56 doses,9.99,2.63,3800,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/993E01BDCB8CD2FCD8220CF222551F57.jpg,,,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
41789,7702018545186,,Gillette,Máquina King Duplo Gume + 5 Recargas,1 unidade,15.99,15.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D550AE3AEB5365CD768F832FF8C3E589.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
41791,8001841705637,350.0,Gillette,Gel Limpeza King Barba & Cara,Embalagem de 350 ml,8.79,25.11,350,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/36BC83150FECD48FBCAAB16AD2979C8D.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
41792,8001841705712,100.0,Gillette,After Shave King Suave para Barba,Embalagem de 100 ml,8.79,87.9,100,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E8B8C375B3569B3654F09389550EBB3E.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
41793,8001841705750,30.0,Gillette,Óleo King Barba,Embalagem de 30 ml,8.79,293.0,30,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/77B5FF33A2FC963C99CACDF2E0EA0343.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
42037,3600522892595,50.0,L'oreal,"Creme dia revitalif filler, 50 ml",,18.19,363.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BAE42BC2724256AE97C6640C19C7CC59.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
4218,3600520297712,50.0,L'oreal Men Expert,"Creme anti.fadiga, hydra energetic",Embalagem de 50 ml,7.8,156.0,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F1EAEC07F084865F01DA41D5FBC8B167.jpg,,,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
4249,3600521752074,300.0,Elvive,Máscara total repair,Embalagem de 300 ml,4.89,16.3,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9695187328B981F231A70350E3E33AF9.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
42646,3600523456222,48.0,L'oreal,"Creme de rosto de dia revitalift, laser fps20, 48 ml",,19.49,406.04,48,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/68FAEE980F49AD19A9F5C78452EBADB9.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
42647,5054563049360,75.0,Parodontax,Dentífrico cuidado diário,Embalagem de 75 ml,4.79,63.87,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/73DA2348A5A842D31475E7DA6C37B154.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
43151,5600499502044,40.0,Prozis,Zero bar - baixo teor de açúcares fudge brownie,Embalagem de 40g,1.24,31.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/28B0B44B90FC35F24A0CE9AED2B77E82.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
43417,8001841889535,140.0,Pantene,Creme modelador de caracóis,140 ml,5.99,42.79,140,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4D385B6E451B2760FD8B397D279C7013.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
43510,3600523817481,100.0,Elvive,Serum dream long cabelos lisos,100 ml,6.99,69.9,100,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4439690F542C321D12EB4F4B7CEE1F62.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
43892,3600523899944,680.0,Elvive,Máscara power full resist,Embalagem de 680 ml,9.79,14.4,680,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/39D8774C1DF67D2FE0BD2C88B65A7EC2.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
44390,8410001134956,,Scotch Brite,Esfregão com Esponja  Fibra azul não risca Gama Delicate,Embalagem de 1 unidades,1.3,1.3,1,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/850AFC9ED79E2A190746421ADF69CCB1.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
44393,4046719576982,,Scotch Brite,"Esfregão Laminado Fibra Verde com Esponja Celulósica 3 capas Gama Classic, 2 unidades",,2.88,2.88,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/02095BBAB025808DD3E9412B3F2188CE.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
44572,8428076000274,,Veet,Bandas de Cera Depilatória Facial,Embalagem de 20 unidades,5.59,5.59,20,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/87CC46C0B6A5CF26C13067C3C744529D.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
44590,8710847961168,360.0,Linic,Champô para homem anti-caspa cool sport,embalagem de 360 ml,4.94,13.72,360,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1B9F8796DE3248A747F6A54F7F6574C6.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
44688,8710522940914,72.0,Knorr,Caldo sem sal galinha,Embalagem de 72g,1.59,22.08,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/31DB75D3B265A76C6F5D88EE0677C95C.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
44739,5601119354289,220.0,Campofrio,Peito de peru fatias finas forno de lenha,Embalagem de 220g,3.59,16.32,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C7C4FDCE98CB96914BB764FD818178A1.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
44756,8720182022066,350.0,Calvé,Manteiga amendoim com pedaços,Embalagem de 350g,2.39,6.83,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CF863EC714A8C0F801C6B7591846A368.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
4524,4005808246090,250.0,Nivea,Leite corporal body milk,Embalagem de 250 ml,3.79,15.16,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4EF7E21ACD2DDF38B324D8409AD98333.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
4556,4005900013057,250.0,Nivea,Leite refirmante q10,Embalagem de 250 ml,5.19,20.76,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C008409080D9BBAA1D05E3AD14DC7DA2.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
46728,5054563107244,75.0,Sensodyne,Pasta dentífrica rapid action,Embalagem de 75 ml,3.95,52.67,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6D463C8E4A06B08BDD5D6DEFED1B7ED8.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
46770,7613287238290,9000.0,Friskies,Ração seca para cão active,Embalagem de 9 kg,17.54,1.95,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/34420D7828A40852D9B97046DD639674.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
46956,5054563108463,75.0,Sensodyne,Pasta dentífrica ação completa,Embalagem de 75 ml,3.95,52.67,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6713CED320034F64A52535E5BC098372.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
46957,8001841812007,75.0,Oral B,Dentífrico Pro-Expert Sensibilidade e Branqueamento,Embalagem de 75 ml,2.99,39.87,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0B120F73FA2E5B51739A22CCCE232B3D.jpg,,,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
473,3010470154490,4000.0,Friskies,Ração para cão active,Embalagem de 4kg,9.94,2.49,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/33A5FD3D03DDCD0CB2D52DA3598866C2.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
474,3010470154575,1500.0,Friskies,Ração para cão júnior vitafit com frango e leite,"Embalagem de 1,5 kg",5.24,3.49,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3C713CBBA7061164500A4F945CA50441.jpg,,,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
47857,3600523900749,250.0,Elvive,"Máscara color vive violeta, 250 ml",,5.59,22.36,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/608D1CA2668F9F3E19D4D342DEF09101.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
47859,4005900875211,100.0,Nivea Men,After shave sensitive pro,Embalagem de 100 ml,6.74,67.4,100,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F26E3D3502F905A208C29834221A6057.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
47860,4005900879547,75.0,Nivea Men,Creme de rosto sensitive pro,Embalagem de 75 ml,8.99,119.87,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/28CEED259BEE4812D5355F1B270A0BB6.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
47952,5000204832037,100.0,Pronto,"Reparador de móveis normal, 100 ml",,4.09,40.9,100,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/53AECB54C4C37292319929224A3393DC.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
48009,7613287371133,80.0,Felix,Comida Húmida Para Gato Tasty Shreds Frango/Vaca,Embalagem de 4 x 80 g,2.09,26.13,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/702CE93F1E31CA567CC9A1C824AF03F6.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
48010,7613287371157,80.0,Felix,Comida Húmida Gato Tasty Shreds Salmão/Atum,Embalagem de 4 x 80 g,2.09,26.13,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8FB191D8F9A4CC9A5D796C47913CBEB3.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
48016,7613287494269,340.0,Felix,Comida Húmida Gato Fantastic Peixe,Embalagem de 4 x 85 g,2.09,6.15,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FBEFCB65BE92CB6BC1762F62D3FBC60B.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
48028,8430094318965,250.0,Nutriben,"Papa maçã láctea, 250g",,2.36,9.44,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8DFD41AFA8612B8542F0E41AD3D379D9.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
48431,8006540583319,225.0,Pantene,Champô Caracóis Definidos,Embalagem de 225 ml,4.49,19.96,225,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A470FDA701B754CA9A3CD89D5963F00F.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
48458,7613287045263,648.0,Felix,Comida Húmida para Gato Selecção de Peixe,pack 6 x 48 g,2.24,3.46,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6EBB7911C2B75CAEF2240565F2AD8311.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
48521,8001841266015,,Ausonia,Protegeslip Maxi Plus,20 unidades,1.7,1.7,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3C021226141C2C4333C26BC4A1378F3B.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
48539,8001841630885,,Dodot,Fralda Activity T5 - 11 a 16 kg,52 unidades,15.74,15.74,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2D60DC2EFB9D5FD05A4C634EBADE90BC.jpg,,,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
48677,8000300371031,100.0,Nestlé,Chocolate Branco Milkybar,Embalagem de 100g,1.79,17.9,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2D3745C2E6BFCB0483EA49F17EC56D16.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
48921,8006540417157,300.0,Pantene,Máscara Liso e Sedoso,300 ml,4.94,16.47,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/643829EDA57D5ADED472077BB0F4DDDE.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
48928,8006540583432,225.0,Pantene,Champô Miracle Liso e Sedoso,225 ml,4.49,19.96,225,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/566445EA554C5382889005CA1BDCE238.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
4899,8006540876022,385.0,Pantene,Champô Liso & Sedoso,Embalagem de 385 ml,3.89,10.1,385,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/71054DD2EA79B3157B3D7D3548829566.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
49075,8006540877029,385.0,Pantene,Champô Aqualight,385 ml,3.89,10.1,385,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E722BC93277A642A8F698A39E417F17D.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
49177,3600523966752,150.0,Elvive,Spray Protetor de Calor Cabelo Comprido e Liso,150 ml,5.59,37.27,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/210A21B9957FF3EBFDB7D3F2679513DF.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
49195,3600524030797,300.0,Elvive,Máscara Hidra Hialurónico,300 ml,5.35,17.83,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4FBE22599B9D34662F328B0BC5CC296F.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
49265,8006540299371,100.0,Gillette,Creme Hidratante para Rosto e Barba,100 ml,8.79,87.9,100,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/62A14658AE7168C0ECA6C8A3B80C18F5.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
49302,8720182379092,266.0,Calvé,Molho Hot Chicken,Embalagem de 266g,1.94,7.29,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C7A938CE7B8824AD204E1FC31D6DF9E4.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
49333,8430094319023,250.0,Nutriben,"Papa 8 cereais e mel 4 frutas, 250g",,1.95,7.8,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5712B928CA2FB4DA10691C8ABE4CBB9B.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
49346,5601008102786,174.0,Vieira,"Bolacha digestive maçã, canela e corintos thin - vieira de castro",Embalagem de 174g,1.99,11.44,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B5D20795831B71DEC94AD574C202A337.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
49347,5601008102793,174.0,Vieira,Bolacha digestive laranja thin - vieira de castro,Embalagem de 174g,1.99,11.44,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0DA70EAFA60A42BD001118BE38B09BC0.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
49362,8410104898342,,Air Wick,Recarga ambientador elétrico vanilla,19 ml,3.59,3.59,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0F0B6D0F4126AEFF3559AE3FDD3F3535.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
49363,5601217136749,,Xau,Detergente máquina roupa liquido advanced,107 doses,9.99,9.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C0F4A2C4DE1C607906962E934DE10F83.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
49468,8430094318972,250.0,Nutriben,"Papa 8 cereais e mel bolacha maria, 250g",,1.95,7.8,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/ABA0B9430531FABEF3823D47D515D3F5.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
49506,8006540618639,,Dodot,Fralda Cueca Extra T4 | 10 a 15 Kg,Embalagem c/ 62 un.,13.49,13.49,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/64E5F794E2F531D28C7B2EDBB1AF77CE.jpg,,,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
49658,8410436409933,,Palette,Coloração Permanente Castanho Claro Nº 5,,5.59,5.59,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BDCD679519702665CB5143875311456C.jpg,,,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
49757,5601151967898,1000.0,Compal,Néctar Vital Bom Dia Aveia Canela,1 litro,1.59,1.59,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/94E6F62512BB2257D9B0938AC14E8110.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
49836,4005900820198,400.0,Nivea,Body milk repara & cuida,Garrafa de 400 ml,6.89,17.23,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E14157C2BC1481112C2630767040D539.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
49965,3073781085976,180.0,Babybel,"Queijinhos Babybel Mix, 180g",,2.99,16.61,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6169323F8C5312EB008CF45C749DEE20.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
50468,8430094318941,250.0,Nutriben,"Papa 8 cereais e mel, 250g",,2.36,9.44,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8129AEA7C12A7800DFECA837A2975872.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
50504,5601217136497,2250.0,Vanish,"Aditivo Tira Nódoas Gel Oxi Advance Pink, 2.25 l",,11.49,5.11,2250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E2340CAE16E750DF1FCAD6D3AF34E863.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
50505,5601217136503,2250.0,Vanish,"Aditivo Tira Nódoas Gel Oxi Advance Brancos, 2.25 l",,11.49,5.11,2250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F0433B3D46AEF97AC657CBD92F294F35.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
50515,3600524033736,200.0,Elvive,Sérum Dream Long Caracóis,200 ml,4.19,20.95,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3BDB82765904D0DDE2DE8D712E8B11E1.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
50517,8428076003268,,Veet,Bandas de Cera Depilatória Bikini,100ml + Bálsamo 50 Ml,5.94,5.94,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AA6C69E110663CFAAD2AD23EC4E372E0.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
51045,8410436430333,,Persil,Detergente máquina roupa 4 em 1 cores,40 cápsulas,9.99,9.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/21E8A88E10242605576CE0A0A6ED8A8F.jpg,,,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
51046,8410436430302,,Persil,Detergente máquina roupa 4 em 1 higiene,40 cápsulas,9.99,9.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/09E2120D5436CC8D9F8EA9878657CDBE.jpg,,,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
51087,4005900958525,400.0,Nivea,Body Lotion Hidradante Express,Embalagem de 400 ml,4.84,12.1,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4BE3AEAB74BB947288D6A31D5DBE6B8D.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
51302,5600961159158,65.0,Prozis,Billion - barra proteica de amendoim,Embalagem de 65g,1.49,22.92,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7741C1744CACA6DB5C0E09FA1AFB4773.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
51323,7613287045072,288.0,Felix,Comida Húmida para Gato Soup Filetti,Embalagem de 288g (6un.),2.24,7.78,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D020B980C4696449F3165C8CC3DC6BB5.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
51367,5602348109589,220.0,Izidoro,Salsichas forno a lenha porco 5 un.frasco,Embalagem de 220g,2.99,13.59,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2DD0F9EDE2BEBF7650479C7F1806442C.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
51386,8410104913823,,Air Wick,Ambientador Difusor Active Fresh Brisa Marítima,Embalagem de 1 unidades,7.99,7.99,1,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E83640673AE92AF0F3495ED946C9D5D3.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
51387,8410104913779,224.0,Air Wick,Ambientador Recarga Active Fresh Lavanda e Lírio,Garrafa de 224 ml,5.99,26.74,224,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CA25600DB2B818361562D1A180F1DDD4.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
51397,8720182466181,80.0,Knorr,Caldo de Galinha com Azeite Virgem Extra Gallo 8 Cubos,Embalagem de 80g,1.59,19.88,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E27205000FC371AE31641445CF45386C.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
51418,4005900614049,100.0,Nivea Men,"Bálsamo After Shave Cool Sensitive, 100 ml",,6.74,67.4,100,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DF6133FFACDCB63AB46DF73D2CC7E03C.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
51420,3600524030551,100.0,L'oreal Men Expert,Creme Gel de Limpeza Facial,100 ml,4.79,47.9,100,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/00FCFE51B0346BB368CBA3D5891EB54C.jpg,,,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
51421,3600524030216,50.0,L'oreal Men Expert,Creme Rosto Magnesium Defense,50 ml,7.99,159.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/293DBB5BFD2F260344355F5D7258A76D.jpg,,,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
51500,2892482000000,1000.0,Legumes,Couve Chinesa Roxa,1 un= 1 kg (aprox.),1.99,1.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8397C776FD3D027B082013BDDD5D1D23.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
51506,8006540349205,200.0,Pantene,Espuma Ondas Perfeitas,Embalagem de 200 ml,3.99,19.95,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B13BB13473B2D8222DEDE684BD6CF559.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
51507,8006540314326,235.0,Pantene,Creme caracóis,235 ml,7.99,34.0,235,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/98C1FD1838D184F977CBE15225793FB8.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
51508,8006540314470,235.0,Pantene,Creme ondas,235 ml,7.99,34.0,235,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8B92D1DB4CA9DEA976D9F04C2EDBA11E.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
51520,3600524019624,180.0,L'oreal,"Tónico Limpeza Peeling Revitalift Laser, 180 ml",,6.79,37.72,180,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E7ABF80C68F22DDFDDDE61A86FBB3E6D.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
