identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,images_0,images_1,images_2,pictogrammes_libelleCategorie,avantages_dateFin,avantages_categorie,nro_paginas,page,images_3,pictogrammes_0,pictogrammes_dateFin,pictogrammes_categorie,pictogrammes_valeur,pictogrammes_type,pictogrammes_loyaltyCardRewardType,pictogrammes_dateDebut,pictogrammes_maxDeclenchement,pictogrammes_remise
53579,8435495836483,,A+,"Detergente Máquina Roupa Cápsulas Colour, 38 unidades",,8.99,8.99,38,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C52A1EADAB9AE91BB2279362B5BD84E9.jpg,,,1000 Artigos,,,12,11,,,2024-09-06T23:59:59.999999999+01:00,PROSPECTUS,,,,,,
53580,8435495836513,,A+,"Detergente Máquina Roupa Cápsulas Fresh Flowers, 38 unidades",,8.99,8.99,38,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/32EDA3D0F46E31622CE84E6E57674B88.jpg,,,1000 Artigos,,,12,11,,,2024-09-06T23:59:59.999999999+01:00,PROSPECTUS,,,,,,
53622,3600542502443,200.0,Fructis,Condicionador Hair Drink Ananás,Embalagem de 200ml,6.99,34.95,200,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9C49AB61D8D8CC92B4B46D00403EC8FA.jpg,,,,,,12,11,,,2024-09-04T23:59:59.999999999+01:00,PROSPECTUS,,,,,,
53623,3600542502597,200.0,Fructis,Condicionador Hair Drink Banana,Embalagem de 200ml,6.99,34.95,200,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2C3173DD4534152C63C3367B459F5393.jpg,,,,,,12,11,,,2024-09-04T23:59:59.999999999+01:00,PROSPECTUS,,,,,,
53624,3600542502764,200.0,Fructis,Condicionador Hair Drink Papaia,Embalagem de 200ml,6.99,34.95,200,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1DA685D1D0DAD8370F466153A44CE1D9.jpg,,,,,,12,11,,,2024-09-04T23:59:59.999999999+01:00,PROSPECTUS,,,,,,
53669,5054563119247,75.0,Sensodyne,Pasta de Dentes Sensibilidade Nourish Calmante,Embalagem de 75ml,3.5,46.67,75,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1141DB279FB24F05351978707660AEE3.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1AD3BB5101B26CC9626526C6BBC057C4.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1AD3BB5101B26CC9626526C6BBC057C4.jpg,,,,12,11,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1AD3BB5101B26CC9626526C6BBC057C4.jpg,,2024-09-04T23:59:59.999999999+01:00,PROSPECTUS,,,,,,
53673,5054563165008,75.0,Sensodyne,"Pasta de Dentes Sensibilidade, Gengivas e Esmalte",Embalagem de 75ml,3.95,52.67,75,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/80A64A07B212B4B0881FA9380794ADE4.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1C6D3DA6400E71115D7D0C249255C6E4.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1C6D3DA6400E71115D7D0C249255C6E4.jpg,,,,12,11,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1C6D3DA6400E71115D7D0C249255C6E4.jpg,,2024-09-04T23:59:59.999999999+01:00,PROSPECTUS,,,,,,
53758,8435495833833,4050.0,Gama,Detergente Máquina Roupa Líquido Universal,Embalagem de 90 Doses,9.99,2.47,4050,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CD6C53630E31CBABE0C055A486FBD5A3.jpg,,,,,,12,11,,,2024-09-04T23:59:59.999999999+01:00,PROSPECTUS,,,,,,
53801,8410436435604,2250.0,Xtra,Detergente Máquina Roupa Líquido Gel Universal,Embalagem de 50 Doses,7.99,3.55,2250,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/073738B9C787AEDD3994CD2BF79D8061.jpg,,,,,,12,11,,,2024-09-04T23:59:59.999999999+01:00,PROSPECTUS,,,,,,
53810,4005800324345,,Labello,Batom do Cieiro Morango,Embalagem de 1 un.,2.79,2.79,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2A45806199C29D3738F43C230C68559F.jpg,,,,,,12,11,,,2024-09-04T23:59:59.999999999+01:00,PROSPECTUS,,,,,,
53815,8001090938015,510.0,Lenor,Intensificador Perfume Pérolas Unstoppables Fresh,Embalagem de 510g,9.99,19.59,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/431B7C52111EEA42B51370F99ED6B13A.jpg,,,,,,12,11,,,2024-09-04T23:59:59.999999999+01:00,PROSPECTUS,,,,,,
53827,9000101592085,,Bref,Bloco Sanitário Poder Ativo Pinho,Embalagem de 6 un.,6.99,6.99,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/22EDC3946CC7928C3C5CE38B78E72817.jpg,,,,,,12,11,,,2024-09-04T23:59:59.999999999+01:00,PROSPECTUS,,,,,,
53923,5604260333165,250.0,Labell,"Loção After Sun, 250ml",,2.99,11.96,250,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9A4B02C406FE0E6B80B535E6871D34D1.jpg,,,,,,12,11,,,2024-09-04T23:59:59.999999999+01:00,PROSPECTUS,,,,,,
53971,8412771012519,,Oxford,Caderno Espiral Flex A4 Pautado (várias cores),,3.79,3.79,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5CCABA95BBCC2CD4F659CD152ED3B239.jpg,,,,,,12,11,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,,,,,,
53972,8412771016128,,Oxford,Caderno Espiral A4 Quadriculado (Várias cores),,3.79,3.79,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7000B901016A35437E8A848C5627D000.jpg,,,,,,12,11,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,,,,,,
53973,8412771016616,,Oxford,"Dossier 4 Argolas com Recarga Pautada, 100F",,9.99,9.99,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2DC77B535EB1F4CD25CB639C4A39EA4B.jpg,,,,,,12,11,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,,,,,,
53974,8412771030766,,Oxford,Caderno Espiral Flex A4 Pautado (várias cores),,3.79,3.79,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/78B94EFA5DF0060D84B13D84A7F61508.jpg,,,,,,12,11,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,,,,,,
53980,8426307314930,,Oxford,"Caderno Música A5 20F, 80g",,0.69,0.69,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EF4CCF53CE5C1FAF83410EC7AF64CAD9.jpg,,,,,,12,11,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,,,,,,
53981,8426307317559,,Oxford,"Caderno Música A4 20F, 80g",,1.19,1.19,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/67AD8E3D3ACE629028E0AA582CAEBA5E.jpg,,,,,,12,11,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,,,,,,
53990,3154149818662,,Maped,Gift Box 35 Peçass Barbie,,9.99,9.99,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B350E9584411D93B268194CA6B51478E.jpg,,,,,,12,11,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,,,,,,
53991,4007817888018,,Staedtler,12 Aguarelas Noris,,7.99,7.99,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3CF65E39FE334481EA71FDCA78F4ADC0.jpg,,,,,,12,11,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,,,,,,
53992,8426307048545,,Campus,Marcador Fluorescente Plus Office 4Un,,2.69,2.69,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/65C7306FB402DD97CB46F869059EC351.jpg,,,,,,12,11,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,,,,,,
53995,3154140322106,,Maped,Afia-Lápis Igloo Simples Esquerdinos,,1.89,1.89,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6318B43ED0042452E4D936C7067E47B8.jpg,,,,,,12,11,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,,,,,,
53996,3154140441036,,Maped,Apara Lapis Duplo Jungle Fever,,1.99,1.99,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3C4129142F4AA0146E1489327490BF54.jpg,,,,,,12,11,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,,,,,,
53997,3154141520136,,Maped,Borracha Baton+Recarga Barbie,,2.39,2.39,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2846B30944C05CA4357579549172D59F.jpg,,,,,,12,11,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,,,,,,
54000,3154148640103,,Maped,Color Peps Oil Pastels 12Un,,3.99,3.99,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FB75E36C9F0DBC2B8D36185FDB8EF374.jpg,,,,,,12,11,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,,,,,,
54001,3154149818679,,Maped,Kit Escolar 4 Pcs Barbie,,4.99,4.99,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C5A9EA646AD4818852170433742E7A50.jpg,,,,,,12,11,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,,,,,,
54002,3154148469001,,Maped,Marcadores Jungle Fever Jumbo 12 Un,,5.99,5.99,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CDB7750ADAC70A2224BFCB9F3D8D17E7.jpg,,,,,,12,11,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,,,,,,
54003,3154148471103,,Maped,Caneta Feltro Glitter 10Un,,6.19,6.19,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AB0067CE7ECAEFFB41FFF517B1D8F0A7.jpg,,,,,,12,11,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,,,,,,
54004,3154148508014,,Maped,Lapis Graite Hb Barbie 6Un,,2.19,2.19,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/43A987407D567D447EC572E589F1F503.jpg,,,,,,12,11,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,,,,,,
54005,3154148535003,,Maped,Pack 2 Lápis De Carvão Hb Maped,,1.29,1.29,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/764AD855121B6898771AABE47141409F.jpg,,,,,,12,11,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,,,,,,
54006,3154148614005,,Maped,12 Lapis Cera Jungle Fever Jumbo,,2.49,2.49,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5C88E012F1094C5F07C9AFE487099D03.jpg,,,,,,12,11,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,,,,,,
54007,3154148622079,,Maped,Lapis Cor Barbie 12Un,,2.79,2.79,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/80328F13EF2152307EB28ECA4C68C7F0.jpg,,,,,,12,11,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,,,,,,
54018,4007817364345,,Staedtler,Sublinhador Textsurfer Classic 4Un,,4.99,4.99,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5075AE7946B668715C918BF79E2504F2.jpg,,,,,,12,11,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,,,,,,
54024,3086123747654,,Bic,Lapis Grafite Hb Evolution Pastel 5Un,,1.79,1.79,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3C9DE4E47D56F6E800B27709A33EFE3B.jpg,,,,,,12,11,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,,,,,,
54026,3270220049012,,Bic,Lapis C/Borracha 655 Hb 4Un,,1.69,1.69,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/22DCE9D274EC51BE7BD65C6F6A31EA3B.jpg,,,,,,12,11,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,,,,,,
54029,5609104450053,,Mab,Esferográfica Cristal Vermelha 4Un,,0.69,0.69,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DB4080CED9239FE0B62D5467CC044BD7.jpg,,,,,,12,11,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,,,,,,
54032,5605319000304,,Uni-Ball,Marcador Posca Uni-Ball Pc-3M Cores Sortidas,,3.99,3.99,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DCB1341B119B9BE3B8957A11823B2C52.jpg,,,,,,12,11,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,,,,,,
54033,5605319000502,,Uni-Ball,Marcador Uni-Ball Posca Pc-5M Cores Sortidas,,4.29,4.29,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CB25871D9E355129E47A36FA7EE792E9.jpg,,,,,,12,11,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,,,,,,
54034,3154142428301,,Maped,Conjunti Desenho Start 4 Peças,,1.69,1.69,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EF12153B91FB1861DB28F71CBBE1D98B.jpg,,,,,,12,11,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,,,,,,
54035,3154142453204,,Maped,Régua 15 Cm Study Inquebrável,,0.59,0.59,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/247C6CF4ABA68429EC6B52FB00A0B367.jpg,,,,,,12,11,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,,,,,,
54036,3154142791108,,Maped,Régua 15 Cm Study Inquebrável Cores,,1.29,1.29,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C2DEA3A846AC0EC64A33BC436EC7D3DD.jpg,,,,,,12,11,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,,,,,,
54037,3154144642132,,Maped,Tesoura 13 Cm Barbie,,3.29,3.29,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/14DEE87E16C9FC518A0CDFE6DFE106B6.jpg,,,,,,12,11,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,,,,,,
54040,3154146817002,,Maped,Tesoura Precisão 13Cm,,2.99,2.99,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FB1A4760F662EF72F9B316FD571F0832.jpg,,,,,,12,11,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,,,,,,
54043,8426307731287,,Plus Offi,Etiquetas ivros Coloridas 28X65Mm 42Un,,0.99,0.99,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B67880B1F4F04911710D8C12980EDA25.jpg,,,,,,12,11,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,,,,,,
54045,8003511401221,,Carioca,Compasso com Mina Automática + Recarga 2B,,2.99,2.99,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AF27687C0EE15DE9BF2983DDAF755A84.jpg,,,,,,12,11,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,,,,,,
54046,8426307313575,,Paper-In,Nota Adesiva Indice,,0.69,0.69,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/38D7D4D7EF397289B98CDB021F15029E.jpg,,,,,,12,11,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,,,,,,
54047,8426307313599,,Paper-In,Notas Adesivas Pastel 75X75Mm 300F,,2.49,2.49,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B232A811A10864ED7ECC24F2C97B5F33.jpg,,,,,,12,11,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,,,,,,
54049,8426307478823,,Paper-In,Bloco Notas Adesivas Transparente,,1.29,1.29,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B855F48ED180599F8C5B0C3E1FD1721C.jpg,,,,,,12,11,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,,,,,,
54050,8426307780018,,Paper-In,Bloco Nota Adesivas 40X50 Amarelas 3U,,0.79,0.79,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7CBE59B117784DEC603A11350F554CD8.jpg,,,,,,12,11,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,,,,,,
54051,8426307780025,,Paper-In,Bloco Nota Adesivas 75X75 100F Amarelas,,0.49,0.49,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2BF2F3AF96EC7D98933C23588D891905.jpg,,,,,,12,11,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,,,,,,
54052,8426307780063,,Paper-In,Bloco Nota Adesivas 50X75 100F Amarelas,,0.49,0.49,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/38C8ED8895ABE98C2B1F371F2007F335.jpg,,,,,,12,11,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,,,,,,
54053,8426307780070,,Paper-In,Notas Adesivas Neon 75X75Mm 300F,,2.99,2.99,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6E0027289864536B5E969D94499652C6.jpg,,,,,,12,11,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,,,,,,
54064,3135251359090,,Viquel,Base Secretaria Pvc Mundo,,7.99,7.99,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/55416CA4E22F82DF4F15A75A58CBAEE9.jpg,,,,,,12,11,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,,,,,,
54066,5601645857339,,Firmo,Mochila Bcolor 43Cm,,9.99,9.99,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BA3F0AD1917E4DC8571524468AE4C883.jpg,,,,,,12,11,,,2024-09-01T23:59:59.999999999+01:00,AC,50.0,PCT,STANDARD,2024-08-28T00:00:00+01:00,99.0,4.995
54067,5601645857377,,Firmo,Estojo Bcolor,,2.49,2.49,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/43500BD3451A0DD4E4A38E268B388133.jpg,,,,,,12,11,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,,,,,,
54068,5601645859807,,Firmo,Mochila Eco Magic Heart 45Cm,,29.99,29.99,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C49515C50E929DA2314851A731165BD3.jpg,,,,,,12,11,,,2024-09-01T23:59:59.999999999+01:00,AC,50.0,PCT,STANDARD,2024-08-28T00:00:00+01:00,99.0,14.995
54069,5601645859814,,Firmo,Estojo Triplo Eco Magic Heart,,11.99,11.99,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EC06C9CA13C4A97BA642006A1504A834.jpg,,,,,,12,11,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,,,,,,
54070,5601645859821,,Firmo,Lancheira Eco Magic Heart,,14.99,14.99,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DA79A7BED2DCB504EFCC692B635D24FC.jpg,,,,,,12,11,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,,,,,,
54073,5601645860001,,Firmo,Mochila Cosmic Dream 45Cm,,34.99,34.99,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A183346B3FEF517B6DBADE055C53DEEE.jpg,,,,,,12,11,,,2024-09-01T23:59:59.999999999+01:00,AC,50.0,PCT,STANDARD,2024-08-28T00:00:00+01:00,99.0,17.495
54074,5601645860018,,Firmo,Estojo Duplo Cosmic Dream,,9.99,9.99,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B908AB494DBED10071035E376560951A.jpg,,,,,,12,11,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,,,,,,
54076,3154149319152,,Maped,Estojo Xxl Reversivel Barbie,,8.99,8.99,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8B47457AE0BF62F56C5833A549B27AAC.jpg,,,,,,12,11,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,,,,,,
54077,8430957164852,,Barbie,Estojo Triplo 21Cm,,4.99,4.99,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6F15056651B67CA447F58DC4DE7CD4B4.jpg,,,,,,12,11,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,,,,,,
54078,8430957164869,,Barbie,Mochila Escolar 41Cm,,14.99,14.99,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E904768DDB1B7625C79876ABD913162F.jpg,,,,,,12,11,,,2024-09-01T23:59:59.999999999+01:00,AC,50.0,PCT,STANDARD,2024-08-28T00:00:00+01:00,99.0,7.495
54081,8427291056776,,Enri,Mochila 2 Divisões Preta 43Cm,,19.99,19.99,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/951F77DCB71B8B5AF4D4E244763D5ED0.jpg,,,,,,12,11,,,2024-09-01T23:59:59.999999999+01:00,AC,50.0,PCT,STANDARD,2024-08-28T00:00:00+01:00,99.0,9.995
54084,8427291056899,,Enri,Mochila 2 Divisões Rosa 43Cm,,19.99,19.99,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EC3F822E3B991E0F05F04FDDD1AC1FF9.jpg,,,,,,12,11,,,2024-09-01T23:59:59.999999999+01:00,AC,50.0,PCT,STANDARD,2024-08-28T00:00:00+01:00,99.0,9.995
54085,5600446652297,,Marshmallow,Mochila Happy Pink 43Cm,,34.99,34.99,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/221F036811E5A27C6F8A3F514476DFE2.jpg,,,,,,12,11,,,2024-09-01T23:59:59.999999999+01:00,AC,50.0,PCT,STANDARD,2024-08-28T00:00:00+01:00,99.0,17.495
54086,5600446652303,,Marshmallow,Estojo Happy Pink 21Cm,,9.99,9.99,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/369D360299821A2A9B3CA1AA3D54D63A.jpg,,,,,,12,11,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,,,,,,
54087,5600446652310,,Marshmallow,Lancheira Happy Pink,,16.99,16.99,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B2407A24EC5BC415F04A91A309E9AF32.jpg,,,,,,12,11,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,,,,,,
54089,8430957164760,,Marvel,Estojo Triplo 21Cm,,4.99,4.99,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/52CBA56994289A6AC46A9C054906D3EC.jpg,,,,,,12,11,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,,,,,,
54090,8430957164777,,Marvel,Mochila Escolar 41Cm,,14.99,14.99,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4BD2D90C7380BA99B39BDB254D525A2F.jpg,,,,,,12,11,,,2024-09-01T23:59:59.999999999+01:00,AC,50.0,PCT,STANDARD,2024-08-28T00:00:00+01:00,99.0,7.495
54095,8430957164166,,Mickey,Estojo Redondo 21Cm,,3.49,3.49,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C82277CF5CAEECBDD38F5B67FE74AE75.jpg,,,,,,12,11,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,,,,,,
54097,8430957164203,,Mickey,Mochila Infantil 24Cm,,5.99,5.99,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B2B984F170DD8594D200F1425B7A9761.jpg,,,,,,12,11,,,2024-09-01T23:59:59.999999999+01:00,AC,50.0,PCT,STANDARD,2024-08-28T00:00:00+01:00,99.0,2.995
54098,8430957164210,,Mickey,Lancheira,,12.99,12.99,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7D73DBAB5F1120244CEE55AAAE8D5710.jpg,,,,,,12,11,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,,,,,,
54103,8430957164005,,Minnie,Estojo Redondo 21Cm,,3.49,3.49,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B633BA8AB4716A6C08208AC657A94598.jpg,,,,,,12,11,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,,,,,,
54105,8430957164043,,Minnie,Mochila Infantil 24Cm,,5.99,5.99,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/53922A5156A12404E60C0362059EC40C.jpg,,,,,,12,11,,,2024-09-01T23:59:59.999999999+01:00,AC,50.0,PCT,STANDARD,2024-08-28T00:00:00+01:00,99.0,2.995
54106,8430957164050,,Minnie,Lancheira,,12.99,12.99,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2E7A547D4BBDABB74C67AE73EBFCCB66.jpg,,,,,,12,11,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,,,,,,
54196,9789729051043,,Ratinho,Gramática Ratinho,,1.49,1.49,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/741AA054BC6B00853ADD2875C49FC283.jpg,,,,,,12,11,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,,,,,,
54210,9789893201893,,Leya,Mini Gramática Do 1º Ciclo,,1.69,1.69,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E5ED7916192DCEFA7B6048251DADE845.jpg,,,,,,12,11,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,,,,,,
54214,5010996201423,,Play-Doh,Kit Plasticina Iniciantes Avião Explorador,,12.99,12.99,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/76CB9383FE4D006C7D38A79C67C0F715.jpg,,,,,,12,11,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,,,,,,
