identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,avantages_dateFin,avantages_categorie,images_0,images_1,images_2,nro_paginas,page,images_3
29967,8410104888169,,Air Wick,Recarga Ambientador Automático Essential Mist Lavanda,1 un.,4.99,4.99,0,,€/Unidade,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C458B3BC0204195F7DC4EF7AA5C153A8.jpg,,,8,6,
30042,8410104438098,250.0,Veet,Cera Depilatória,Embalagem de 250 ml,6.99,27.96,250,L,€/L,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/15C8DBC36DDF3C154F0FE1B3FE89BF58.jpg,,,8,6,
30309,5601066601870,60.0,Nacional,Na-papas aveia canela 60g 480g,Embalagem de 60g,0.89,14.83,0,kg,€/Kg,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9B6E137C60248ADFFF5C1879CB3D6E83.jpg,,,8,6,
30508,3600542126441,50.0,Ambre Solaire,Leite Protector Solar FPS 30 Manteiga de Karité |Corpo,Embalagem 50 ml,4.49,89.8,50,L,€/L,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B0DBA1B78500B94393B59142F1654915.jpg,,,8,6,
30656,7702018070657,,Gillette,Lâminas Descartáveis Venus Oceana,Embalagem de 4 unidades,7.19,7.19,4,,€/Unidade,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/42C4B2F43B655117C75CBED049C8AE20.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D82A3388A8990EC6AD8A9707689C4C88.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D82A3388A8990EC6AD8A9707689C4C88.jpg,8,6,
30845,8410104890957,400.0,Veet,Creme Depilatório Men Peles Sensíveis,400 ml,8.99,22.48,400,L,€/L,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C3DF9E08B1E114C75DD6AF62D4A32CF2.jpg,,,8,6,
31238,5600380891790,80.0,Prozis,Protein gourmet bar chocolate e avelã,Embalagem de 80g,1.69,21.13,0,kg,€/Kg,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/93BECDF4C981BAEB3BFF73E4B6E20B0D.jpg,,,8,6,
31239,5600380891806,80.0,Prozis,Protein gourmet bar chocolate de leite,Embalagem de 80g,1.69,21.13,0,kg,€/Kg,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E99E88B98D84CB1D50D1B02BA1AD8A5C.jpg,,,8,6,
33152,5601217130259,,Vanish,"Toalhitas Gold, 16 unidades",,5.49,5.49,16,,€/Unidade,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/28AB69A1193C9C8484F688D020635F54.jpg,,,8,6,
33824,7613033332913,260.0,Nestlé,Ricore,Embalagem de 260g,6.29,24.19,0,kg,€/Kg,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/12FE6E3B957B081BFA0A8B731D2DE9B3.jpg,,,8,6,
35409,8001841240541,270.0,Pantene,Creme para pentear ondas com movimento,270 ml,5.99,22.19,270,L,€/L,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BA723C838BF5911775B214680D7F1982.jpg,,,8,6,
35412,8058664099818,75.0,Control,Gel lubrificante warm touch,75 ml,6.85,91.33,75,L,€/L,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A9F8263F283776B282E2A72A40F17F13.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CB190EAB4ECD94BC2FA6FCCF65F83507.jpg,,8,6,
35414,5000204088823,36.0,Raid,Inseticida ajustável eléctrico líquido anti melgas e mosquitos,60 noites,7.19,199.72,36,L,€/L,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EF69A4BD9B58BDFC9A675C3BE132D4F3.jpg,,,8,6,
35415,5000204088885,36.0,Raid,Recarga inseticida eléctrico líquido anti melgas e mosquitos,60 noites,6.59,183.06,36,L,€/L,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/012DF90C266B158C4048F0C335B6342C.jpg,,,8,6,
35507,4005900611659,200.0,Nivea Sun,Protector solar com aloe vera FP50+,200 ml,11.99,59.95,200,L,€/L,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5F80DB2E8311149856ADF138AC468CB2.jpg,,,8,6,
35571,5099821001919,50.0,Hawaiian Tropic,Loção solar para a cara F30,50 ml,7.59,151.8,50,L,€/L,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8DD51418192DFEBF3CBB7153383E486F.jpg,,,8,6,
35673,8058664099511,75.0,Control,Gel lubrificante nature,75 ml,6.85,91.33,75,L,€/L,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6FD60BC50CDE6DE015498AB97EF5F634.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6BF218DE90301D28AA70FB89606D1F84.jpg,,8,6,
35884,7613036886536,400.0,Yogolino,Yogolino morango banana 0% açúcares adicionados 4x100g,Embalagem de 400g,2.24,5.6,0,kg,€/Kg,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1DDE1756D894B8B13D4A52BB8BF1F1BE.jpg,,,8,6,
35914,5603722509643,800.0,Mimosa,Leite Bem Essencial cereais,Embalagem de 4 x 200 ml,1.69,2.11,800,L,€/L,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D42EF29BB69D8B61354398DC984E7F3C.jpg,,,8,6,
36382,5601917070039,750.0,Sovibor,Vinho DOC Alentejo Borba Reserva Tinto,Garrafa de 0.75 l,3.69,4.92,750,L,€/L,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/41F9E714B695F909E094227AC7CAC4CD.jpg,,,8,6,
3645,3059944021845,150.0,Veet,"Spray depilatório peles sensiveis, 150 ml",,8.99,59.93,150,L,€/L,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/652BC5A173CF12A60E1274C6AAC3BB40.jpg,,,8,6,
36582,7613036514576,2500.0,Purina One,Alimento seco para cão esterilizado medium/maxi >10 kg,"Embalagem de 2,5 kg",11.59,4.64,0,kg,€/Kg,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C2F55CF4FF4042A1DFC79D3D7DDCCB27.jpg,,,8,6,
3735,3250390033707,750.0,Delagne & Fils,Champanhe meio seco,"Garrafa de 0,75 l",22.99,30.65,750,L,€/L,,,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CBFDB0F78F4E77A29DE9C2714CF07243.jpg,,,8,6,
37472,7613036307390,2500.0,Purina One,Ração seca para cão adulto mais de 10 kg frango,"Embalagem de 2,5 kg",11.59,4.64,0,kg,€/Kg,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/87DD437455A5058DD4523C939CFC9D8C.jpg,,,8,6,
38234,8410104894290,,Air Wick,Ambientador Difusão Automático Essential Mist Lavanda,1 un.,11.99,11.99,0,,€/Unidade,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EAD77DE1A7473AD6BE9F1BBC6B3A3BD0.jpg,,,8,6,
38370,8001841500676,380.0,Herbal Essences,Champô aloe vera + cânhamo,Embalagem de 380 ml,3.99,10.5,380,L,€/L,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4476C25E61ACEA3D0752DE6FAB032252.jpg,,,8,6,
38389,8001841502052,275.0,Herbal Essences,Condicionador aloe vera + cânhamo,Embalagem com 275 ml,3.99,14.51,275,L,€/L,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2699C23D70574AA7400058A8F5AC7D54.jpg,,,8,6,
38464,5600499502037,40.0,Prozis,Zero bar - baixo teor de açúcares manteiga de amendoim,Embalagem de 40g,1.24,31.0,0,kg,€/Kg,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/04233CB8C7554EBB416EF89ACADAA3F7.jpg,,,8,6,
4147,3468080007048,150.0,Corine de Farme,"Spray, óleo seco, protect f20",Embalagem de 150 ml,6.99,46.6,150,L,€/L,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/446E9262E56AD6848600721B34F1BC78.jpg,,,8,6,
41602,5601217133151,35.0,Harpic,Bloco WC água turquesa Power 6,35 g,1.64,46.86,0,kg,€/Kg,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A0453B5959653362B1049A9885557A43.jpg,,,8,6,
41933,8710604787840,52.0,Knorr,"Knorr 1, 2, 3...sabor! - Lasanha",Embalagem de 52g,1.14,21.92,0,kg,€/Kg,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3397CAA51CB6B40F4C8534D279BB6BF2.jpg,,,8,6,
42248,7613038111803,7000.0,Purina One,Ração seca frango arroz cão médio/grande júnior + 10 Kg,Embalagem de 7 kg,23.99,3.43,0,kg,€/Kg,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/92D0FA00435E47D970840F86F2531876.jpg,,,8,6,
4304,3600540277244,200.0,Ambre Solaire,Spray Clear Protect FPS 30,Embalagem de 200 ml,10.19,50.95,200,L,€/L,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/562D3706C913B836BDBE841DED7198DD.jpg,,,8,6,
43151,5600499502044,40.0,Prozis,Zero bar - baixo teor de açúcares fudge brownie,Embalagem de 40g,1.24,31.0,0,kg,€/Kg,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/28B0B44B90FC35F24A0CE9AED2B77E82.jpg,,,8,6,
43417,8001841889535,140.0,Pantene,Creme modelador de caracóis,140 ml,4.99,35.64,140,L,€/L,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4D385B6E451B2760FD8B397D279C7013.jpg,,,8,6,
44174,5029053527581,,Huggies,"Fralda cueca Drynites para Menina 4 a 7 Anos, 10 unidades",,6.99,6.99,0,,€/Unidade,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/15E9F7837BAAEC3B9563C3E5C76AF89A.jpg,,,8,6,
44177,5029053527574,,Huggies,"Fralda cueca Drynites para Menino 4 a 7 Anos, 10 unidades",,6.99,6.99,0,,€/Unidade,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C6CF34FF6AD409EFCA67011976019663.jpg,,,8,6,
44427,8001841837260,275.0,Herbal Essences,Condicionador abacate,Embalagem de 275 ml,3.99,14.51,275,L,€/L,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F6916CBC95BCBB9B21FD914010BBA55B.jpg,,,8,6,
44429,8006540088821,450.0,Herbal Essences,Máscara intensiva de coco hidrata e suaviza,Embalagem de 450 ml,6.39,14.2,450,L,€/L,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/738CEFA695FDBAC7B4453BB343356E0B.jpg,,,8,6,
44572,8428076000274,,Veet,Bandas de Cera Depilatória Facial,Embalagem de 20 unidades,5.59,5.59,20,,€/Unidade,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/87CC46C0B6A5CF26C13067C3C744529D.jpg,,,8,6,
44688,8710522940914,72.0,Knorr,Caldo sem sal galinha,Embalagem de 72g,1.85,25.69,0,kg,€/Kg,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/31DB75D3B265A76C6F5D88EE0677C95C.jpg,,,8,6,
44877,3415581545715,380.0,Häagen-Dazs,Gelado mini-cups caramel attraction,4 x 95 ml,5.99,15.76,0,kg,€/Kg,,Tipo de stockagem,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FFCE834872C6866727E507439E32F4E7.jpg,,,8,6,
46208,8710522724262,135.0,Knorr,"Tempero em pó galinha, 135g",,3.19,23.63,0,kg,€/Kg,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/80FC3E6D5208F1CE79EF67284D4565D3.jpg,,,8,6,
47124,8410063072432,300.0,Pescanova,10 Barrinhas salmão panadas sem glúten,300 g,2.99,9.97,300,L,€/L,,Tipo de stockagem,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/848DB46B1BEDFA0F4B9327212AB84EF4.jpg,,,8,6,
473,3010470154490,4000.0,Friskies,Ração para cão active,Embalagem de 4kg,9.94,2.49,0,kg,€/Kg,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/33A5FD3D03DDCD0CB2D52DA3598866C2.jpg,,,8,7,
47619,8006540101223,275.0,Herbal Essences,Condicionador Purifica e Hidrata com Morango e Menta,Embalagem de 275 ml,3.99,14.51,275,L,€/L,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5F82395D9FB738692DF38FE546CFC674.jpg,,,8,7,
47620,8006540101162,275.0,Herbal Essences,Condicionador Hidrata com Leite de Coco Vegan,Embalagem de 275 ml,3.99,14.51,275,L,€/L,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E3C9069FE9FB15A3E96ED360549208D2.jpg,,,8,7,
47749,8001841841403,250.0,Herbal Essences,Champô abacate,Embalagem de 250 ml,3.99,15.96,250,L,€/L,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C6FDD8EF4E602B50A94740B4B9A36799.jpg,,,8,7,
47988,5604321033928,200.0,Cemporcento,Marinheiras chia bio,Embalagem de 200g,2.24,11.2,0,kg,€/Kg,,Produtos Bio,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/618364C8099EDF801A70A5ECFC53D71A.jpg,,,8,7,
47990,5604321033935,200.0,Cemporcento,Marinheiras sem sal bio,Embalagem de 200g,2.24,11.2,0,kg,€/Kg,,Produtos Bio,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/910ACE61034DDE67E9C510208391AE46.jpg,,,8,7,
48431,8006540583319,225.0,Pantene,Champô Caracóis Definidos,Embalagem de 225 ml,4.49,19.96,225,L,€/L,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A470FDA701B754CA9A3CD89D5963F00F.jpg,,,8,7,
48677,8000300371031,100.0,Nestlé,Chocolate Branco Milkybar,Embalagem de 100g,1.64,16.4,0,kg,€/Kg,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2D3745C2E6BFCB0483EA49F17EC56D16.jpg,,,8,7,
48738,7613287785398,100.0,Yogolino,Nestle yogolino alimento lact. maca morango +8m 90g,Embalagem de 100g,0.95,9.5,0,kg,€/Kg,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E5CC53E791508212ACFD687BE521603D.jpg,,,8,7,
48921,8006540417157,300.0,Pantene,Máscara Liso e Sedoso,300 ml,4.94,16.47,300,L,€/L,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/643829EDA57D5ADED472077BB0F4DDDE.jpg,,,8,7,
48928,8006540583432,225.0,Pantene,Champô Miracle Liso e Sedoso,225 ml,4.49,19.96,225,L,€/L,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/566445EA554C5382889005CA1BDCE238.jpg,,,8,7,
4899,8006540876022,385.0,Pantene,Champô Liso & Sedoso,Embalagem de 385 ml,3.89,10.1,385,L,€/L,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/71054DD2EA79B3157B3D7D3548829566.jpg,,,8,7,
49075,8006540877029,385.0,Pantene,Champô Aqualight,385 ml,3.89,10.1,385,L,€/L,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E722BC93277A642A8F698A39E417F17D.jpg,,,8,7,
49237,3600542456623,150.0,Ambre Solaire,Spray Solar para Crianças IP50,Embalagem de 150 ml,10.19,67.93,150,L,€/L,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A16E9DBE29C97B1BCCD649E1A68F85A7.jpg,,,8,7,
49240,4005900724151,200.0,Nivea Sun,Spray protege e refresca 50,Embalagem de 200 ml,11.99,59.95,200,L,€/L,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DB9022D03251F77C22582C1FC9C51178.jpg,,,8,7,
49362,8410104898342,,Air Wick,Recarga ambientador elétrico vanilla,19 ml,3.59,3.59,0,,€/Unidade,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0F0B6D0F4126AEFF3559AE3FDD3F3535.jpg,,,8,7,
49771,8445290217981,90.0,Gerber,"Saqueta pera bio nutrição infantil, 90g",,0.89,9.89,0,kg,€/Kg,,Produtos Bio,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D6DEB6DFC76B29414196B0E9F95D50B4.jpg,,,8,7,
49837,0000042361077,50.0,Nivea Sun,Roll-on kids protect & care fp50+,50 ml,5.99,119.8,50,L,€/L,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E76D561752DD1663D7E02A7607249C90.jpg,,,8,7,
49897,4005900911629,270.0,Nivea Sun,Protetor Solar Spray Protect & Moisture Hidratante SPF50+,Embalagem de 270ml,13.49,49.96,270,L,€/L,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F3B5EA9672310570AAE890C510D4DED6.jpg,,,8,7,
50040,3600542297943,200.0,Ambre Solaire,Leite Hidratante c/ Aloé Vera,Embalagem de 200 ml,3.89,19.45,200,L,€/L,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/21079F2C68ABB9D7610DECFCD2F36297.jpg,,,8,7,
50289,5029053527598,,Huggies,"Fralda Cueca Drynites para Menino 8 a 15 Anos, 9 unidades",,6.99,6.99,0,,€/Unidade,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B07742AF2F26E0F7D8A4EB0E020CB267.jpg,,,8,7,
50290,5029053568706,,Huggies,Toalhitas Pure Extra Care,56 unidades,1.49,1.49,0,,€/Unidade,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4932E420D85E15A463297F1C8DE18138.jpg,,,8,7,
50292,5029053527604,,Huggies,"Fralda Cueca Drynites para Menina 8 a 15 Anos, 9 unidades",,6.99,6.99,0,,€/Unidade,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B357E46CFA3C72E2666701CA98259B5D.jpg,,,8,7,
50504,5601217136497,2250.0,Vanish,"Aditivo Tira Nódoas Gel Oxi Advance Pink, 2.25 l",,11.49,5.11,2250,L,€/L,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E2340CAE16E750DF1FCAD6D3AF34E863.jpg,,,8,7,
50505,5601217136503,2250.0,Vanish,"Aditivo Tira Nódoas Gel Oxi Advance Brancos, 2.25 l",,11.49,5.11,2250,L,€/L,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F0433B3D46AEF97AC657CBD92F294F35.jpg,,,8,7,
50517,8428076003268,,Veet,Bandas de Cera Depilatória Bikini,100ml + Bálsamo 50 Ml,5.94,5.94,0,,€/Unidade,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AA6C69E110663CFAAD2AD23EC4E372E0.jpg,,,8,7,
50601,5601082053561,220.0,Delta,Café Moagem Universal Ritual,Embalagem de 220g,2.29,10.41,0,kg,€/Kg,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E01A2CE0ACBD1FF31BFEBD57BF4F2AE8.jpg,,,8,7,
50633,5603722522093,1000.0,Mimosa,Leite proteína magro,Garrafa de 1 l,1.99,1.99,1000,L,€/L,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7BC969966D00487096CAA92FEB9F8C0C.jpg,,,8,7,
5079,5601036310726,200.0,Ambre Solaire,Óleo Bronzeador Coco,Embalagem de 200 ml,8.69,43.45,200,L,€/L,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/88958AA1036E20813FEF490C29B56E53.jpg,,,8,7,
51040,8006540445914,220.0,H&S,Condicionador Derma X Pro Reconstructor,220 ml,4.59,20.86,220,L,€/L,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9D870C99C8ECCD6ECF58B22DA3E07542.jpg,,,8,7,
51041,8006540445853,220.0,H&S,Condicionador Derma X Pro Hidratante,220 ml,4.59,20.86,220,L,€/L,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9BC4CB85AFEEAD5E64DEE66AA2A450DB.jpg,,,8,7,
51042,8006540445792,220.0,H&S,Condicionador Derma X Pro Calmante,220 ml,4.59,20.86,220,L,€/L,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/45D8C4B42213F7E97F7063F38E7583B3.jpg,,,8,7,
51043,8006540423387,145.0,H&S,Tratamento Cabelo Derma X Pro Hidratante,145 ml,7.49,51.66,145,L,€/L,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4FF805D30378ABD6E3F622FE21FBC217.jpg,,,8,7,
51044,8006540423356,145.0,H&S,Tratamento Cabelo Derma X Pro Calmante,145 ml,7.49,51.66,145,L,€/L,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/420BBB5226AF21403C7E4E41CE8493C3.jpg,,,8,7,
51302,5600961159158,65.0,Prozis,Billion - barra proteica de amendoim,Embalagem de 65g,1.49,22.92,0,kg,€/Kg,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7741C1744CACA6DB5C0E09FA1AFB4773.jpg,,,8,7,
51358,8593893782204,87.0,Nestlé,"Nestle extrafino chocolate/confeitaria, 87g",,1.29,14.83,0,kg,€/Kg,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FAB3F719A45725270CCCBAE60D764091.jpg,,,8,7,
5137,5601078005017,750.0,Grão Vasco,Vinho doc dão tinto,Garrafa de 750 ml,3.35,4.47,750,L,€/L,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/86F0FCD0F12242AB216C0EA968A31ED7.jpg,,,8,7,
51386,8410104913823,,Air Wick,Ambientador Difusor Active Fresh Brisa Marítima,Embalagem de 1 unidades,7.99,7.99,1,,€/Unidade,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E83640673AE92AF0F3495ED946C9D5D3.jpg,,,8,7,
