identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,images_0,images_1,images_2,images_3,pictogrammes_libelleCategorie,pictogrammes_valeur,pictogrammes_type,pictogrammes_loyaltyCardRewardType,pictogrammes_dateFin,pictogrammes_categorie,pictogrammes_dateDebut,pictogrammes_maxDeclenchement,pictogrammes_remise,nro_paginas,page,avantages_dateFin,avantages_categorie,pictogrammes_0
20221,8410500020071,480.0,Danone,"Iogurte activia aveia nozes,  4 x 120 g",,2.27,4.73,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E3646F8812C5353023D3951FE268028D.jpg,,,,1000 Artigos,,,,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,,,,8,1,,,
30168,2696660000000,80.0,Padaria,Cacetinho de Trigo,80 g,0.2,2.5,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/061A32F66C5467484869F7F4ECEA0767.jpg,,,,,,,,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,,,,8,1,,,
31524,8714100636053,330.0,Olá,Magnum mini white mix,Embalagem de 6 x 55 ml,5.49,16.64,330,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/297AEAAE71873D3F8972E9570342BAB4.jpg,,,,Tipo de stockagem,,,,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,,,,8,1,,,
36263,5601027973060,480.0,Bimbo,Pão de forma integral,Embalagem de 480 g,1.84,3.83,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/706CDDCF91F9F779ABC5B2D4D8D2F75F.jpg,,,,,,,,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,,,,8,1,,,
38560,5601027006447,280.0,Bimbo,Pão de leite 8 un.,Embalagem de 280g,1.99,7.11,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/61E1C93727499A77EF100DF4D069FE8B.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/03428EFF3EBBF0386E77776667460845.jpg,,,,,,,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,,,,8,1,,,
40178,8412600028131,450.0,Bimbo,Pão massa mãe e cereais,Embalagem de 450g,2.09,4.64,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A632C29DAAE26CB81A49960299474BF9.jpg,,,,,,,,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,,,,8,1,,,
43215,5603722519802,300.0,Castelões,"Queijo curado fatias sem lactose, 2x150g",,3.49,11.63,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A38E906AD622F9771DCC5D3D281D8943.jpg,,,,,,,,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,,,,8,1,,,
43768,7613287121783,187.0,Smarties,"Smarties mini chocolate, 187g",,3.38,18.07,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7A552A060795A355D30AAAB4BC193B70.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E8FEE980732B87942B93ED2D1ABFFA78.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E8FEE980732B87942B93ED2D1ABFFA78.jpg,,,,,,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,,,,8,1,,,
44104,2696661000000,90.0,Padaria,Cacetinho de trigo integral,90 g,0.2,2.22,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DC4B31D5116A1A43F4BD72090A42EAD2.jpg,,,,,,,,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,,,,8,1,,,
44936,8711327318373,540.0,Olá,Cornetto clássico,Embalagem de 6 x 90 ml,3.54,6.56,540,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8D9DC9138E665052BD487BD925ECAB26.jpg,,,,1000 Artigos,,,,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,,,,8,1,,,
5036,5601028012164,,Renova,"Papel higiénico compacto, extra xxl, 6 rolos",Uma embalagem,2.96,2.96,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8F382E3E2F2F16BB4FB1E6B90307BF71.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1F9398A5B85712D9E30015F112CCAF6E.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/84ED764CBC37072F87BD089140194A37.jpg,,,,,,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,,,,8,1,,,
51537,8410436441827,,Vernel,Amaciador Concentrado Maldivas,70 doses,3.49,3.49,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1E5954FABCBB04BE4B29CED1B30BFE51.jpg,,,,1000 Artigos,,,,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,,,,8,1,,,
52943,8720181392894,1332.0,Comfort,"Amaciador Concentrado Essência Sunfresh, 74 Doses",,3.49,2.62,1332,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4B45CB47C484E122AFEE45709A63BE0A.jpg,,,,,,,,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,,,,8,1,,,
639,3250390207498,150.0,Bouton dor,Aperitivos mistura salgada,Embalagem de 150g,1.99,13.27,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/067F480ABF36C8FB36520DDD050B884B.jpg,,,,,,,,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,,,,8,1,,,
7401,3250390461777,150.0,Páturages,Queijo roquefort,Embalagem de 150 g,2.69,17.93,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2C4299FEE51CDB299AF05F135F96AE89.jpg,,,,,,,,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,,,,8,1,,,
10859,3023290400395,230.0,Nestlé,"Iogurte mix-in kit kat,  2 x 115 g",,1.99,8.65,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D24FD8641E9037F3EAA23A9C6F869324.jpg,,,,1000 Artigos,,,,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,,,,8,1,,,
1108,5601066300087,500.0,Nacional,Massa de cotovelinhos,Embalagem de 500g,0.93,1.86,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3C947C343F18C9B0CC5D66D04FA630B6.jpg,,,,,,,,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,,,,8,1,,,
1118,5601066301428,500.0,Nacional,Esparguete fino,Embalagem de 500g,1.26,2.52,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/67F0D19883C839DBA45E58C8EE2EE72B.jpg,,,,,,,,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,,,,8,1,,,
11496,5601049213991,200.0,Mimosa,Nata uht,embalagem de 200 ml,0.84,4.2,200,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/887C5343F4688DBB2FEDBF4E6D25399A.jpg,,,,1000 Artigos,,,,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,,,,8,1,,,
11503,5601050019100,600.0,Danone,"Danacol frutos exóticos,  6 x 100 g",,2.99,4.98,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/17F7F3CE5BC5B190BC85D20A58C39B60.jpg,,,,1000 Artigos,,,,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,,,,8,1,,,
11522,5601050207750,1200.0,Danone,"Iogurte danacol de morango,  12 x 100 g",,5.39,4.49,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/19DF119EEF937F27AD1CAD10B25F439C.jpg,,,,1000 Artigos,,,,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,,,,8,1,,,
11687,5601244202158,400.0,Terra Nostra,Queijo fatias -50% gordura,Embalagem de 400g,4.09,10.23,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CCCF8966A6691863BD8AEE552A96BE72.jpg,,,,,,,,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,,,,8,1,,,
1189,5601119007987,250.0,Nobre,Salsichas de porco,Lata de 250g,1.67,6.68,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/098AB25EB23B66D623E253A97FD15BDF.jpg,,,,1000 Artigos,,,,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,,,,8,1,,,
11961,5603722505607,1000.0,Mimosa,Leite s/ lactose meio gordo,Garrafa de 1 l,1.14,1.14,1000,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B50AD06E1D69691E134268704FD849E5.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4E57BFE09E8D859BDBE1705476BB9F1B.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E1F70144AAFCC0EAEBFF05614177D009.jpg,,1000 Artigos,,,,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,,,,8,1,,,
12468,8435250439584,256.0,Nestlé,"Iogurte mix-in smarties morango,  2 x 128 g",,1.99,7.77,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A56FAF9000F1827F93D14D3DAF96AF68.jpg,,,,1000 Artigos,,,,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,,,,8,1,,,
12543,8715035110106,150.0,Kikkoman,Molho de soja com dispenser,Garrafa de 150 ml,2.75,18.33,150,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E8611ECF65ED107981620F2AF615D891.jpg,,,,,,,,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,,,,8,1,,,
1273,5601151060759,410.0,Compal,Feijão branco,Lata de 410 ml,1.09,2.66,410,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3E2AA120F60445DEF4C4302D800E6B17.jpg,,,,,,,,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,,,,8,1,,,
1285,5601151160060,410.0,Compal,Ervilhas,Lata com 410 ml,1.09,2.66,410,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DF6554E20C53A2A8ED5E7D70B3F45F64.jpg,,,,,,,,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,,,,8,1,,,
12943,2892087000000,1500.0,Fruta,Mamão,"1 un = 1,5 kg (aprox.)",5.54,3.69,0,,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7BEA239E9FBE1F40B72B7D640F731AC1.jpg,,,,,,,,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,,,,8,1,,,
12945,2892154000000,250.0,Fruta,Ameixa Amarela,1 un = 250 gr  (aprox.),0.47,1.89,0,,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2090DD1A82171FDD907927AD0AF26B38.jpg,,,,,,,,,,,,,8,2,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
13095,2893071000000,100.0,Peixaria,Carapau Pequeno,1 un = 100 g (aprox.),0.3,2.99,0,,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A6FA4A5C89011F3F27A60AD959FD9913.jpg,,,,,,,,,,,,,8,2,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
13175,2893160000000,300.0,Marisco,Mexilhão Médio Fresco,Vendido ao peso,0.6,1.99,0,,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1B99F057F8C4C1BA9A19D558FEEB76B4.jpg,,,,,,,,,,,,,8,2,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
13216,2893201000000,250.0,PorSi,Perca à Posta,1 un = 250g (aprox.),2.2,8.79,0,,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/741D00CAD6DCC4EC729919B0800D71BD.jpg,,,,,,,,,,,,,8,2,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
14337,3387390320008,140.0,Nestlé,Barras fitness com chocolate,Embalagem de 140g,2.09,14.93,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8F46EC9D9DB3A3442793A7E831ACEE36.jpg,,,,,,,,,,,,,8,2,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
14396,3387390326284,140.0,Nestlé,Barras fitness natural 141g,Embalagem de 140g,2.09,14.93,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BE5AEFEB9E2D4C79B21698CDC945E5E8.jpg,,,,,,,,,,,,,8,2,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
14971,3083681022803,400.0,Bonduelle,"Brocolos natur pré-preparados, congelados",Embalagem de 400g,1.69,4.23,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A7ECF23AAE6D0B80CB5CD4B9FB0B6C43.jpg,,,,Tipo de stockagem,,,,,,,,,8,2,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
15038,2892255000000,2500.0,Programa Origens,Melão Branco,Vendido ao peso | 1 un = 2.5 kg (aprox.),1.98,0.79,0,,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1907C0AEFCB3376B09C7B915B4809CC0.jpg,,,,,,,,,,,,,8,2,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
16229,8712561587495,4000.0,Comfort,"Amaciador de roupa, pure",Garrafa de 4 l,4.99,1.25,4000,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AAE7E7461FE5C9CAA68CFDC37842673D.jpg,,,,1000 Artigos,,,,,,,,,8,2,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
18045,8714789637389,,Colgate,"Escova de dentes max white média, 1 + 1 unidades",,2.99,2.99,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F11421023C55C6D54EA60B07F063A229.jpg,,,,,,,,,,,,,8,2,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
18079,5601066400923,180.0,Nacional,Bolacha shortcake,Embalagem de 180g,1.24,6.89,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A284E5FC1A6E1FA3EC9C3B429775498D.jpg,,,,,,,,,,,,,8,2,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
18325,5601008100119,200.0,Vieira,Bolacha cream cracker,Embalagem de 200g,0.99,4.95,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E837555F80435358C2C42B48DB43F00A.jpg,,,,,,,,,,,,,8,2,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
19585,8435257033822,720.0,Longa vida,"Iogurte magro natural,  6 x 120 g",,2.29,3.18,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/44759CCD8BB0D317506B87D89332AAE3.jpg,,,,,,,,,,,,,8,2,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
20366,7622210981141,150.0,Philadelphia,Queijo creme de ervas finas,Embalagem de 150g,1.85,12.33,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/387760CE40B92A0462A1AF5F8E61AAE0.jpg,,,,,,,,,,,,,8,2,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
20621,5601260591601,67.0,Cigala,"Noodles de Caril Banzai, 70g",,1.09,16.27,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/113F4050880E65E8AAFFDB7F24C4F1E8.jpg,,,,,,,,,,,,,8,2,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
20645,8414100333142,250.0,Schweppes,Água tónica,Garrafa de 250 ml,0.71,2.84,250,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B5135EC368396A1E27E631F286A71A1E.jpg,,,,,,,,,,,,,8,2,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
21040,5600390418024,750.0,Castelo dos Mouros,Vinho regional alentejano reserva branco,Garrafa de 750 ml,3.59,4.79,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D6897FBE63EA3C768BC444A3D3EB1813.jpg,,,,,,,,,,,,,8,2,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
21051,8435257034300,640.0,Nestlé,"Iogurte líquido yoggi, sem lactose, morango,  4 x 160 g",,2.18,3.41,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EDE6B117FB886E95B7257B2282F005D2.jpg,,,,,,,,,,,,,8,2,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
22307,5601019012647,390.0,Guloso,Tomate em pedaços,Embalagem de 390g,1.45,3.72,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4A21D86DB7B874B78F3C53E43852C123.jpg,,,,,,,,,,,,,8,2,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
2415,5609060006608,100.0,Delta,Café solúvel c/ cafeína,Embalagem de 100g,2.99,29.9,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4E36A2E9AF2A6A6888AB89D7619B5CC5.jpg,,,,,,,,,,,,,8,2,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
24368,5601050033021,620.0,Danone,"Iogurte líquido corpos danone,  4 x 155 g",,1.69,2.73,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5B929BA979DAF1031F335D50613B8384.jpg,,,,,,,,,,,,,8,2,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
2459,7613031497096,400.0,Nestlé,Fruta para bebé maçã pera +4 meses,Embalagem de 4 x 100 g,2.44,6.1,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3650148F0B7099306F07D0EF8CBAB903.jpg,,,,,,,,,,,,,8,2,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
2466,7613032142599,500.0,Cerelac,Farinha láctea cerelac,Embalagem de 500g,3.74,7.48,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FAE48F9FC8C51C77AD6C82F23613A30C.jpg,,,,,,,,,,,,,8,2,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
2524,7613033865435,400.0,Cerelac,Leite e cereais bolacha maria +6 meses,Garrafa de 400 ml,2.24,5.6,400,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A1CDEF26262E9F0F53B9CDB400E24B7E.jpg,,,,,,,,,,,,,8,2,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
27776,8410500019846,480.0,Danone,"Activia 0% cocktail de fruta cremoso,  4 x 120 g",,1.99,4.15,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/276E25EA58255AD6CA8BA110EA3F0B5A.jpg,,,,1000 Artigos,,,,,,,,,8,2,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
30181,5607238032107,345.0,Casa de Mateus,Geleia de morango,Embalagem de 345 g,2.99,8.67,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C7F13834CCCA4B22757776150195CE5F.jpg,,,,,,,,,,,,,8,2,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
30566,5601066401005,180.0,Nacional,Bolachas my cookies xl com pepitas de chocolate de leite,Embalagem de 180g,1.94,10.78,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DBD48492800FCB04E8BDF289C04473DF.jpg,,,,,,,,,,,,,8,2,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
32399,5000204018059,36.0,WC Pato,"Gel Activo Lavanda WC Discos, 2 x 36 ml",,3.49,96.94,36,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9FDD2B1AEAB1C40FDA4488498539CEC8.jpg,,,,,,,,,,,,,8,2,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
34367,8410022000063,188.0,Donuts,4 donuts bombom,Embalagem de 188 g,2.19,11.65,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9CB64B4A336FCB9A509F3CF43640E631.jpg,,,,,,,,,,,,,8,2,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
34456,5604260325726,330.0,PorSi,Salsicha fresca merguez,Embalagem de 330 g,5.29,16.03,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/22438EF01FEDB1476B95CB4F80EA6172.jpg,,,,,,,,,,,,,8,2,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
35102,5601029000092,120.0,Bom Petisco,Sardinhas em tomate,Lata com 120 g,1.11,9.25,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/53D8444606EB880CC5002D4253F38C9E.jpg,,,,,,,,,,,,,8,2,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
35283,2892396000000,300.0,Fruta,Pera forelle categoria II,Vendido ao peso,0.6,1.99,0,,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0956C2DB9CF6969BCCF587A350B404B2.jpg,,,,,,,,,,,,,8,2,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
3539,2894220000000,100.0,Elpozo,Presunto Bodega,"Vendido ao peso, fatiado a partir de 100 g",2.4,23.99,0,,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B08B3C208782FD0824215A2662A05581.jpg,,,,,,,,,,,,,8,2,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
35704,3021768203639,360.0,GoGo Squeez,Conjunto de Saquetas de Fruta Maçã e Banana,Embalagem de 4 x 90g,2.88,8.0,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5FD12CF17A06164EE105D015DB4EE80A.jpg,,,,,,,,,,,,,8,2,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
35705,3021768203615,360.0,GoGo Squeez,Conjunto de Saquetas de Fruta Maçã e Morango,Embalagem de 4 x 90g,2.88,8.0,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/842A4A936793A68E3BEB92BD80487C2F.jpg,,,,,,,,,,,,,8,2,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
35874,8434165442870,150.0,Cuétara,Bolachas waffers com recheio de cacau e avelã,Embalagem de 150 gr,0.99,6.6,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/368BE7E735B968F4E93C7D83EDAAE121.jpg,,,,,,,,,,,,,8,2,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
35983,5601027972735,700.0,Bimbo,Pão de forma torradas familiares,Embalagem de 700 g,1.99,2.84,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/235876653DE3C23FDDF51ADFA446C532.jpg,,,,,,,,,,,,,8,2,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
36524,5601029000108,120.0,Bom Petisco,Sardinhas em tomate picante,Embalagem de 120 g,1.11,9.25,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/870DEF1AA270AF39E20FF9F18298A320.jpg,,,,,,,,,,,,,8,2,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
37602,5603722518782,500.0,Castelões,Queijo curado pequeno,Embalagem de 500g,6.28,12.56,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DAA5082173F5DC87DC433C069187DFF4.jpg,,,,1000 Artigos,,,,,,,,,8,2,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
38312,8410104702663,250.0,Finish,Limpa máquinas de loiça limão,Embalagem com 250 ml,3.89,15.56,250,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9D00E5B8A4B2948FDB414A41D501B929.jpg,,,,1000 Artigos,,,,,,,,,8,2,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
38313,8410104489090,800.0,Finish,Abrilhantador máquinas de loiça,800 ml,7.99,9.99,800,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8B79CB925236D2DED71F7EF88F673037.jpg,,,,,,,,,,,,,8,2,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
388,8712566156115,70.0,Knorr,"Sopa de rabo de boi, 70g",,1.6,22.86,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3119D8C67F6BF71B6E1A9D2753C65A49.jpg,,,,,,,,,,,,,8,2,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
38970,5603722518805,500.0,Castelões,"Queijo curado -30% gordura, 500 g",,6.28,12.56,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CEF599753B59BA0F4400770BF0C4E043.jpg,,,,1000 Artigos,,,,,,,,,8,2,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
40581,2732743000000,1000.0,PorSi,Salsichas Frescas Chipolatas,Embalagem com 1 kg (aprox.) ,12.89,12.89,0,,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/996B04AC70DE8BA5785E90BCAD9CF63C.jpg,,,,,,,,,,,,,8,2,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
41223,2892299000000,300.0,Fruta,Pêssego amarelo categoria II,Vendido ao peso a partir de 300 g,0.54,1.79,0,,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/94E6434048502F382DB0A0B212145AC9.jpg,,,,,,,,,,,,,8,2,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
41297,5601050036534,440.0,Danone,"Iogurte oikos pêssego,  4 x 110g",,1.99,4.52,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/86E0EE086DC0214DA576A0DB5E10BF28.jpg,,,,1000 Artigos,,,,,,,,,8,2,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
41301,5601050036589,440.0,Danone,"Iogurte oikos amora,  4x 110 g",,1.99,4.52,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E2A6369DE158404105D3DA5F531D5261.jpg,,,,,,,,,,,,,8,2,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
41582,5601050036626,440.0,Danone,"Iogurte grego café,  4 x 110 g",,1.99,4.52,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AA81C6F13D10195F1596F127A0BC3ACE.jpg,,,,1000 Artigos,,,,,,,,,8,2,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
