identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,images_3,pictogrammes_dateFin,pictogrammes_categorie,pictogrammes_valeur,pictogrammes_type,pictogrammes_loyaltyCardRewardType,pictogrammes_dateDebut,pictogrammes_maxDeclenchement,pictogrammes_remise,nro_paginas,page,images_4,avantages_dateFin,avantages_categorie
997,5601038009031,80.0,Knorr,"Caldo de marisco 8 cubos, embalagem de 80g",,1.49,18.63,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/535CCF41E2A24821D37048F033EF0F66.jpg,,,,,,,,,,,,11,4,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
10901,3228022000298,250.0,President,"Manteiga magra baixo teor sal, embalagem de 250g",,2.49,9.96,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DCFDE09AD10D5DD4255ED225FA75C5F7.jpg,,,,,,,,,,,,11,4,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
11614,5601164874206,1980.0,Super Bock,"Cerveja sem álcool, tara perdida, pack 6 x 0.33 l",,4.49,2.27,1980,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FEB5F0D5D776C18C5FAFF0542F70B7BE.jpg,,,,,,,,,,,,11,4,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
1337,5601165100786,50.0,Calvé,"Piri piri, 50 ml",,1.68,33.6,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4F951154E7DFDEA3712D693426B6D96C.jpg,,,,,,,,,,,,11,4,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
15504,5601050031669,480.0,Danone,"Iogurte activia cremoso frutos silvestres,  4 x 120 g",,1.99,4.15,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/026F552D6926173F10573B7F8F21FD44.jpg,,,,,,,,,,,,11,4,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
15889,5000116112180,208.0,Capitão Iglo,"10 nuggets de frango com cereais integrais, embalagem de 208 g",,2.99,14.38,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A3B56B43D7DCCFA80725BB4E8335CE2C.jpg,,,,,,,,,,,,11,4,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
17115,5000116110155,640.0,Capitão Iglo,8 hamburguers s/ glúten vaca,Embalagem de 640g,7.99,12.48,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6FAFE9FC4DDEB6CE7DCD2D721BE41E81.jpg,,,,,,,,,,,,11,4,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
19094,4084500330955,1500.0,Fairy,"Detergente líquido, manual loiça, original, 1,5 l",,6.19,4.13,1500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/95EC3D03AC3B46A8207C2E0CFB674294.jpg,,,,,,,,,,,,11,4,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
283,0000080393313,85.0,Purina Gourmet,"Comida húmida para gato mousse com peixe do oceano, embalagem de 90g",,0.87,10.24,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1C1FA938089F82A59F34DAEE218383B9.jpg,,,,,,,,,,,,11,4,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
284,0000080393320,85.0,Purina Gourmet,"Comida húmida para gato mousse com vaca, embalagem de 90g",,0.87,10.24,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/999600DE38174FC22F21A586B409CFE0.jpg,,,,,,,,,,,,11,4,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
33221,3228021000145,125.0,Président,"Queijo creme de camembert, embalagem de 125g",,2.24,17.92,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3781A182FB48CA312AA5E3F2C0F5576E.jpg,,,,,,,,,,,,11,4,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
33659,3600542182492,400.0,Garnier,Condicionador Ultra Suave leite amêndoa,Embalagem de 400 ml,3.79,9.48,400,L,€/L,,Produtos Bio,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/625E5A89CCD83FB6D3422F6C9714A6B7.jpg,,,,,,,,,,,,11,4,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
34117,8718951178779,500.0,Colgate,"Elixir tripla ação, 500 ml",,3.74,7.48,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A9385808BF4C2BA47D93E3622F7B35ED.jpg,,,,,,,,,,,,11,4,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
37778,8710847944420,500.0,Skip,"Tira nódoas em spray, embalagem de 500 ml",,4.19,8.38,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5DB69985383F70611DE6A7DD77E8F30A.jpg,,,,,,,,,,,,11,4,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
392,8712566173860,68.0,Knorr,"Canja com aletria, embalagem de 70g",,1.6,23.53,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0FDE190C3180267DE92D355FE905E718.jpg,,,,,,,,,,,,11,4,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
39305,5601195640122,1000.0,Pedras Salgadas,"Pedras maracujá, pack 4 x 25 cl",,1.99,1.99,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4530A5F4C57E573DC822AE65FB3AE7F0.jpg,,,,,,,,,,,,11,4,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
40825,7613038901954,,Nescafé,"Café dolce gusto marrakech, embalagem com 16 cápsulas",,5.49,5.49,16,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F73957FF9FB27931D99B81466C7679FE.jpg,,,,,,,,,,,,11,4,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
46433,5604260298273,750.0,Selecção de Enófilos,Espumante Doce,Garrafa de 0.75 l,3.19,4.25,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1EEEF2CA3E9CB45A01BB6D774CE86397.jpg,,,,,,,,,,,,11,4,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
46652,3083681137996,600.0,Bonduelle,"Lentilhas, embalagem de 600g",,2.59,4.32,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/342160236AFF7A5B92155F0E89C8A9A0.jpg,,,,,,,,,,,,11,4,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
46771,7613035027022,800.0,Purina One,"Ração para Cão Mini Júnior, 800 g",,4.79,5.99,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5D2865182EB2C38580C4839CF6539EB7.jpg,,,,,,,,,,,,11,4,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
48472,7613035442535,85.0,Purina Gourmet,"Comida húmida gato tartelette com carne de frango/cenoura, 85g",,0.87,10.24,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FE2BFA3A67FA184C824076A0562D4232.jpg,,,,,,,,,,,,11,4,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
48834,8718951477896,75.0,Colgate,"Pasta dentífrica herbal, 75 ml",,1.99,26.53,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/49AA8A03B3B014B043207C72387FF48F.jpg,,,,,,,,,,,,11,4,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
51895,8719200253407,225.0,Planta,"Creme vegetal para barrar original, 225g",,1.79,7.96,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7E61C083BAEE72DB01F9769D3518098F.jpg,,,,,,,,,,,,11,4,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
52340,8720181392962,1368.0,Comfort,"Amaciador roupa concentrado creations madressilva e sândalo, 76 doses",,3.99,2.92,1368,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C0B30E2D0BC6350378445269707C8D01.jpg,,,,,,,,,,,,11,4,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
524,3179140173923,18.0,Vahine,"Fermento de padeiro, 20g",,1.34,74.44,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/10E903E14B29C0133FCA389321BEFFA5.jpg,,,,,,,,,,,,11,4,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
52941,8720181386510,2700.0,Skip,"Detergente líquido máquina de roupa sabão natural, 60 doses",,7.99,2.96,2700,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E86C320C5CE9CDD2DA45593DF7CE710E.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F78D7BA1CEEC1BA7836B80E309E4D243.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F78D7BA1CEEC1BA7836B80E309E4D243.jpg,,,,,,,,,,11,4,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
8397,5601050016017,600.0,Danone,"Danacol morango, embalagem de 6 x 100 g",,2.99,4.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F76543BD64340CC9668C447CAE3F75A1.jpg,,,,,,,,,,,,11,4,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
996,5601038005064,80.0,Knorr,"Caldo de legumes 8 cubos, embalagem de 80g",,1.49,18.63,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6F28E4D3F3D86011504BC554235AD652.jpg,,,,,,,,,,,,11,4,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
15800,7613035078369,125.0,Nescafé,"Cappuccino intenso, embalagem de 130g",,2.69,21.52,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/61DADA7427797DA3A992DAC69018853B.jpg,,,,,,,,,,,,11,4,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
19558,5601252113583,500.0,Gallo,"Vinagre balsâmico modena, 500 ml",,2.99,5.98,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CC1BF04200D104F2656D4D4967E443A9.jpg,,,,,,,,,,,,11,4,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
22833,8410219640188,200.0,Vahine,"Aroma baunilha fr.plast, de 200 ml",,3.29,16.45,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D2528B739D4AD7A3B2398E450A96B1CD.jpg,,,,,,,,,,,,11,4,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
2492,7613032881399,85.0,Purina Gourmet,"Comida húmida para gato terrine com frango, 85g",,0.87,10.24,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E8CAF868A9763EC78E3DCB07BB2B7709.jpg,,,,,,,,,,,,11,4,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
25338,3600542075350,400.0,Garnier,Condicionador Ultra Suave Leite de Coco e Macadâmia,Embalagem de 400 ml,3.79,9.48,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2F14B38993C3AECCDBAF4177D1E202C3.jpg,,,,,,,,,,,,11,4,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
2534,7613034155160,397.0,Nestlé,"Leite condensado cozido, embalagem de 400g",,2.34,5.89,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7F1A4CD3925F133CB52FB643A8011E1E.jpg,,,,,,,,,,,,11,4,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
2776,8410168195586,85.0,Purina Gourmet,"Comida húmida para gato mousse com frango, embalagem de 90g",,0.87,10.24,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AD2543EBC7042F310644AC95CA7E3983.jpg,,,,,,,,,,,,11,4,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
2780,8410199002303,96.0,Cheetos,"Aperitivos palitos, embalagem de 100g",,1.49,15.52,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/35C90C106FCD999188F46A491D275892.jpg,,,,,,,,,,,,11,4,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
28664,8714789135274,,Colgate,"Escova dentífrica zig zag suave, 2 + 1 grátis",,2.99,2.99,3,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/ED688DE5EA479F2C20E9896DBA9DBAE1.jpg,,,,,,,,,,,,11,4,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
29366,8710447376133,435.0,Cif,"Spray fornos e grelhadores, 435 ml",,2.49,5.72,435,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0983FC0F3C1B5D9C271D56B3C7E3A30E.jpg,,,,,,,,,,,,11,4,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
35888,5601151973752,3500.0,Sumol,"Refrigerante com gás de ananás, 2 x 1.75 l",,2.78,0.79,3500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/088D8DA34921F50F39B725B4135D000A.jpg,,,,,,,,,,,,11,4,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
3642,3059943009080,250.0,Air Wick,"Ambientador recarga lavanda, de 250 ml",,3.59,14.36,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1B5D8D27BED08EFB10F243DEB281D401.jpg,,,,,,,,,,,,11,4,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
372,8711200532391,260.0,Calvé,"Molho big burguer, embalagem de 260g",,1.94,7.46,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/274182EF6D0EFA8A84998CA913A7016C.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/122719564EBC4BB4D52F039A6C0EDAF1.jpg,,,,,,,,,,,11,4,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
388,8712566156115,71.0,Knorr,"Sopa de rabo de boi, 70g",,1.6,22.54,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3A7D2F019E799AC69E8329E3FE5B92BA.jpg,,,,,,,,,,,,11,4,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
40670,5000116125449,1440.0,Capitão Iglo,"18 hamburguers sem glúten vaca, pack familiar com 1.4 kg",,16.99,11.8,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/080130715FD0824001550733A3631559.jpg,,,,,,,,,,,,11,4,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
432,8722700084952,63.0,Knorr,"Sopa de legumes, embalagem de 60g",,1.6,25.4,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/874C4966DB2E96C857BCF940779F5791.jpg,,,,,,,,,,,,11,4,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
45380,5601050036954,620.0,Danone,"Iogurte magro corpos danone líquido frutos tropicais, 4 x 155 g",,1.89,3.05,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/231284A4A018EB1BDB97D1E53DC7ECFE.jpg,,,,,,,,,,,,11,4,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
46828,5601195650121,1000.0,Pedras Salgadas,"Água com gás tangerina, pack 4 x 25 cl",,1.99,1.99,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C741A105A5ADD4B4B95BF633150AA653.jpg,,,,,,,,,,,,11,4,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
47807,5604260316724,250.0,PorSi Select,"Secretos de porco preto, 250 g",,4.49,17.96,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6A87D20A3CF16F872AA7C71D8779E2D2.jpg,,,,,,,,,,,,11,4,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
49819,5603722517327,600.0,Matinal,"Leite seleccionado leve, pack 3 x 200 ml",,1.43,2.38,600,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4E1E39519082067F8E10CE178A1C4928.jpg,,,,,,,,,,,,11,4,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
5126,5601068014494,750.0,Cif,"Desinfetante em gel com lixívia, de 750 ml",,1.49,1.99,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/77935B9909F887F8D557F56915EB5FD9.jpg,,,,,,,,,,,,11,4,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
5136,5601077122012,750.0,Velhotes,"Vinho do porto branco, garrafa de 0,75 l",,5.49,7.32,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/97071FF72A588EB9C21E2DCCFEDE4E31.jpg,,,,,,,,,,,,11,4,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
54320,8718951559721,100.0,Colgate,"Pasta De Dentes Maximum Caries Protection, 100ml",,1.95,19.5,100,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FB112999317664A7E18AAA81FF2A5D06.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3694932EDFE660C6F958943C13CEE297.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3694932EDFE660C6F958943C13CEE297.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3694932EDFE660C6F958943C13CEE297.jpg,,,,,,,,,11,4,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
767,4005500030287,400.0,Yogolino,Sobremesa láctea banana 4x100g,,2.24,5.6,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A0BB60E9F5E33B5B09F3E17A632208B0.jpg,,,,,,,,,,,,11,4,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
9247,5603089000661,500.0,Parmalat,"Molho bechamel, embalagem de 500 ml",,1.85,3.7,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/006E1A6EFA1659920CA18FAFE3DAFE2E.jpg,,,,,,,,,,,,11,4,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
9751,5604661000222,,Seia,"Queijo de ovelha curado amanteigado, embalagem de 500g",,9.79,9.79,1,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/698046A4AD1D5A001102E30C2B4ADE46.jpg,,,,,,,,,,,,11,4,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
1288,5601151300756,850.0,Compal,Feijão branco,Lata de 850g,1.74,2.05,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/80BCDFEFE1B507688319D03B0A11537C.jpg,,,,,,,,,,,,11,4,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
14373,7613034584236,100.0,Nescafé,"Café solúvel creme, embalagem de 100g",,3.19,31.9,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/48199761533FB8DB6A796A993ABA4535.jpg,,,,,,,,,,,,11,4,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
16066,7509546064864,75.0,Colgate,"Pasta de dentes max white expert white, 75 ml",,3.84,51.2,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E256F6CE78FE32A69A0EF60F2634C3EF.jpg,,,,,,,,,,,,11,4,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
18084,5601008100539,300.0,Vieira,"Bolacha maria doces, embalagem de 300g",,2.09,6.97,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D2F14C3854C93614A1A86C670F377C2D.jpg,,,,,,,,,,,,11,4,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
19158,7622210440914,150.0,Philadelphia,"Queijo para barrar sem lactose, embalagem de 150g",,1.86,12.4,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B1DD0571BC2C176702566B8D43D989B0.jpg,,,,,,,,,,,,11,4,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
22955,3045200760009,500.0,Sanytol,"Desinfetante para Roupa, 500ml",,2.64,5.28,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/932FDF72A4293CF6B46E5DCF125CBB20.jpg,,,,,,,,,,,,11,4,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
26476,5601252115105,250.0,Gallo,"Vinagre balsâmico de modena gourmet, 250 ml",,2.31,9.24,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A0E86707B5C70A5EEDA94A8A07A8AFB3.jpg,,,,,,,,,,,,11,4,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
27776,8410500019846,480.0,Danone,"Activia 0% cocktail de fruta cremoso,  4 x 120 g",,1.99,4.15,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7CC150437B783AE2941504E21A7F86A0.jpg,,,,,,,,,,,,11,4,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
30709,5603089007738,500.0,Parmalat,"Bechamel sem glúten, 500 ml",,2.19,4.38,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A45D4AD7BDD866FA75167D46D503ED8D.jpg,,,,,,,,,,,,11,4,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
32399,5000204018059,36.0,Pato,"Gel Activo Lavanda WC Discos, 2 x 36 ml",,3.49,96.94,36,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B72D863D0E6868872226363DBAB2B1DF.jpg,,,,,,,,,,,,11,4,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
33391,7613036525893,250.0,Pensal,"Farinha com cacau, embalagem de 250g",,1.94,7.76,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/68797A6078949F0AB61C8E5E40A31566.jpg,,,,,,,,,,,,11,4,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
34367,8410022000063,188.0,Donuts,4 donuts bombom,Embalagem de 188 g,2.19,11.65,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9D86969F758F8A1A1667EB164F055159.jpg,,,,,,,,,,,,11,4,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
34727,5602711107501,500.0,Rar,"Açúcar mascavado escuro, 500g",,1.79,3.58,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7154C53ECA4BF60DD7497538DEEB7C55.jpg,,,,,,,,,,,,11,4,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
38330,7613036886994,400.0,Yogolino,Yogolino pêssego banana 0% açúcares adicionados 4x100g,Embalagem de 400g,2.54,6.35,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/46F9E1E8ECDF4D5D7026305EEF6FB459.jpg,,,,,,,,,,,,11,4,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
386,8712100479298,260.0,Calvé,"Molho mad chips top down, embalagem de 260g",,1.94,7.46,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/21B88C464F7BBC164FDD806BA18E0B84.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5EE595CA865FFD7654A8E18623535097.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5EE595CA865FFD7654A8E18623535097.jpg,,,,,,,,,,11,4,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
40831,8717163675038,150.0,Rexona,"Desodorizante spray invisible, embalagem de 150 ml",,2.69,17.93,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/72984E844ED2A9B77A3E437C7EFE3233.jpg,,,,,,,,,,,,11,4,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
41289,8718951312319,75.0,Colgate,"Pasta de dentes sensation white, 75 ml",,2.0,26.67,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/22BEC3D6BF2DBA57D9A3EEAAC1E33FD8.jpg,,,,,,,,,,,,11,4,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
41302,5601050036558,440.0,Danone,"Iogurte oikos natural açucarado, embalagem de 4 x 110g",,2.49,5.66,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EF9CBAC3BDE3B09B251B8011D3C6F904.jpg,,,,,,,,,,,,11,4,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
41389,5604260304134,750.0,Selecção de Enófilos,Vinho branco região do Alentejo,Garrafa de 0.75 l,1.69,2.25,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9A74D46944B42C871837C4662D8FA9FB.jpg,,,,,,,,,,,,11,4,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
42782,2696841000000,500.0,Pastelaria,Cheesecake frutos vermelhos,500 g,7.99,15.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/36D3F0C4312DF34B527E768275C37216.jpg,,,,,,,,,,,,11,4,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
4400,3600541533226,400.0,Garnier,Champô Ultra Suave gama maravilhosa,Embalagem de 400 ml,3.79,9.48,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/166C7E56D2B5EA50DF798E70C6BA54A7.jpg,,,,,,,,,,,,11,4,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
44736,5601119354296,220.0,Nobre,"Fiambre da perna extra fatias finas, embalagem de 220g",,3.29,14.95,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4A56BA492C24F9CA3A987E9B4C367F7A.jpg,,,,,,,,,,,,11,4,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
45470,7613036632010,648.0,Felix,Comida Húmida para Gato Selecção do Campo,pack 6 x 48 g,2.24,3.46,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/383DA3F2C6F171BEBC3887692C7FDD5E.jpg,,,,,,,,,,,,11,4,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
45884,8718951030206,75.0,Colgate,Dentifrico Sensitive Multiproteção,Embalagem 75 ml,2.59,34.53,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/94841420B35D857335347FD30D449122.jpg,,,,,,,,,,,,11,4,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
