identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,images_3,images_4,avantages_dateFin,avantages_categorie,nro_paginas,page,pictogrammes_dateFin,pictogrammes_categorie,pictogrammes_valeur,pictogrammes_type,pictogrammes_loyaltyCardRewardType,pictogrammes_dateDebut,pictogrammes_maxDeclenchement,pictogrammes_remise
2407,5608543000133,18.0,Tetley,Chá verde,Embalagem de 20g,0.95,52.78,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8E02DD9BA1324B098CBEC62350029218.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,3,,,,,,,,
2778,8410168399939,4000.0,Friskies,"Ração para gato adulto com coelho, embalagem de 4 kg",,10.79,2.7,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D77E234EEC231A513DCFB3E4E6B53BA0.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,3,,,,,,,,
31215,5601692071498,1000.0,Bom sucesso,Arroz para risotto bom sucesso,Embalagem de 1 kg,2.44,2.44,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2201CC75AAA41C406D31C32C55688C21.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,3,,,,,,,,
33536,3600542182485,400.0,Garnier,Champô Ultra Suave leite amêndoa,400 ml,3.79,9.48,400,L,€/L,,Produtos Bio,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0E128CA8EC8FC8D092CC4E05E0083FAD.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,3,,,,,,,,
34404,7613034675842,198.0,Lion,Chocolate lion mini,Embalagem de 198 g,3.38,17.07,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E01713645BBE2905958004B9A9FB13F5.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,3,,,,,,,,
35418,8410436321167,100.0,Sonasol,Bloco sanitário desinfetante eucalipto,Embalagem de 2 x 50 g,2.99,29.9,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A918F313F68359F1E7193674B093B10C.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,3,,,,,,,,
35631,8410436329545,100.0,Sonasol,Bloco sanitário desinfectante duplo floral,Embalagem de 2 x 50 g,2.99,29.9,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4B512DA095664E6F814B383EE3473F2D.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,3,,,,,,,,
40596,5601151974018,1750.0,Pepsi,"Refrigerante com gás regular, garrafa de 1.75 l",,1.59,0.91,1750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7B807BAC9125C9023E2C7A157C242AE7.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,3,,,,,,,,
5126,5601068014494,750.0,Cif,"Desinfetante em gel com lixívia, de 750 ml",,1.49,1.99,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/77935B9909F887F8D557F56915EB5FD9.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,3,,,,,,,,
52079,8711327585782,330.0,Magnum,"Gelado mini double caramel e gold caramel billionaire, embalagem de 330 ml",,3.99,12.09,330,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D564E502B2870AC727EEABF11EB02168.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,3,,,,,,,,
6277,8410001103754,,Scotch Brite,"Pano amarelo multiusos, embalagem de 1 unidades",,1.08,1.08,1,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4EDC51C03E14CCEABAB0D6C2E4C33CFE.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,3,,,,,,,,
8538,5601119957213,120.0,Campofrio,"Peito frango forno lenha fatias finas, embalagem de 120g",,2.39,19.92,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A07912C7AB7FD404926F35358863642D.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,3,,,,,,,,
11614,5601164874206,1980.0,Super Bock,"Cerveja sem álcool, tara perdida, pack 6 x 0.33 l",,4.49,2.27,1980,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/82CDFA291D56D541FEE3D9F75B502D50.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,3,,,,,,,,
12146,5604260272785,750.0,Selecção de Enófilos,Espumoso moscato,"Garrafa de 0,75 l",3.39,4.52,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0A0A98BE17ADBF48ECEC0D2D97B4EA6E.jpg,,,,,2024-12-24T23:59:59.999999999Z,PROSPECTUS,9,3,,,,,,,,
1276,5601151117101,1000.0,Compal,"Néctar vital equilibrio frutos vermelhos, embalagem de 1l",,1.35,1.35,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F0950B13CAACDCB597B5CA331A1F58B4.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,3,,,,,,,,
14653,5601119225442,110.0,Nobre,"Fiambre da perna extra fatias finas, embalagem de 110g",,1.99,18.09,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D5E0C522AAF17703A5791C561676C67A.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,3,,,,,,,,
15504,5601050031669,480.0,Danone,"Iogurte activia cremoso frutos silvestres,  4 x 120 g",,1.99,4.15,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/026F552D6926173F10573B7F8F21FD44.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,3,,,,,,,,
15997,5601001003769,200.0,Nescafé,"Café solúvel clássico, embalagem de 200g",,6.74,33.7,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DD7727DB415CF8C2EED3E262EA39C260.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,3,,,,,,,,
18024,2696283000000,250.0,Pastelaria,"Baguete Constance Cereais, 250 g",,1.09,4.36,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/685E2D57DF9ABD650B27DD54077FB84E.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,3,,,,,,,,
25331,3600542075015,400.0,Garnier,Champô Ultra Suave Leite de Coco e Macadâmia,Embalagem com 400 ml,3.79,9.48,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/35117F22FB44C0A7EBFA24D2AFCF6944.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,3,,,,,,,,
25338,3600542075350,400.0,Garnier,Condicionador Ultra Suave Leite de Coco e Macadâmia,Embalagem de 400 ml,3.79,9.48,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2F14B38993C3AECCDBAF4177D1E202C3.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,3,,,,,,,,
2723,8410031944839,70.0,Chupa Chups,Chupa sortidos s/ açúcar,Embalagem de 70g,2.54,36.29,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/67980CE751DDC4BA0081AF7E6B5D1A54.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,3,,,,,,,,
31906,4005900388537,150.0,Nivea,"Desodorizante pure & natural spray, 150 ml",,2.84,18.93,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A77E0FF1059640DB697D85A289690707.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,3,,,,,,,,
33659,3600542182492,400.0,Garnier,Condicionador Ultra Suave leite amêndoa,Embalagem de 400 ml,3.79,9.48,400,L,€/L,,Produtos Bio,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/625E5A89CCD83FB6D3422F6C9714A6B7.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,3,,,,,,,,
38312,8410104702663,,Finish,"Limpa máquinas de loiça limão, embalagem com 250 ml",,3.89,3.89,1,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9D00E5B8A4B2948FDB414A41D501B929.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,3,,,,,,,,
41341,8711327391475,270.0,Magnum,"Gelado salted caramel & glazed almonds, embalagem de 3 x 90 ml",,3.29,12.19,270,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/584EE4A4EE1BDD1E470C1DA40C6359E1.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,3,,,,,,,,
41447,5601082047812,,Delta Q,Café mythiq,Embalagem com 40 cápsulas,15.49,15.49,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B58BECEDE4BA3A9AAD2A25898792041E.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,3,,,,,,,,
42244,5604260308828,4000.0,PorSi,Ração seca para cão adulto atividade normal,Embalagem de 4 kg,4.99,1.25,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7FCF75062802A5E94BD43D0BD28C29A4.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,3,,,,,,,,
44961,5054563098757,75.0,Sensodyne,Pasta dentífrica repair & protect branqueadora,Embalagem de 75 ml,4.19,55.87,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/609FBDD22CF12426A5D7E87ECEAD7657.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,3,,,,,,,,
44990,7322541026848,,Colhogar,"Rolo cozinha triplo paratodo xxl, 2 rolos",,3.15,3.15,2,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D7D19DB9B75A0279B1869704AC2D4550.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3EFB623CBF091E7B25484E554BB042B0.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D25ABA2FCB50C61A20036B045DB81E5B.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FA1A8518060E22F3B0A34FCE764F40DD.jpg,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,3,,,,,,,,
45373,5601159000443,120.0,Bom Petisco,"Filetes de cavala em azeite virgem extra, embalagem de 120g",,3.87,32.25,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8430270472A57661D7C19AFE54EA5A0A.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,3,,,,,,,,
45551,8001841993904,300.0,H&S,Champô anti-caspa limpeza profunda e alívio da comichão,300 ml,5.99,19.97,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9FA08CE8B7148F99D8590BEFB5A74C20.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,3,,,,,,,,
46729,5054563109743,75.0,Sensodyne,Pasta Dentífrica Branqueadora Sensibilidade e Gengivas,Embalagem de 75 ml,3.96,52.8,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8625D524F1C3F393001B1C2A50057F58.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,3,,,,,,,,
52340,8720181392962,1368.0,Comfort,"Amaciador roupa concentrado creations madressilva e sândalo, 76 doses",,3.99,2.92,1368,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C0B30E2D0BC6350378445269707C8D01.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,3,,,,,,,,
52528,5604260330942,750.0,Selecção de Enófilos,Vinho Tinto do Douro Touriga-Nacional,Garrafa de 0.75 litros,3.99,5.32,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DDFACC85C00AF8454AB79CCB2C000008.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,3,,,,,,,,
52941,8720181386510,2700.0,Skip,"Detergente líquido máquina de roupa sabão natural, 60 doses",,7.99,2.96,2700,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E86C320C5CE9CDD2DA45593DF7CE710E.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F78D7BA1CEEC1BA7836B80E309E4D243.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F78D7BA1CEEC1BA7836B80E309E4D243.jpg,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,3,,,,,,,,
53727,8006540213872,340.0,Fairy,Detergente Manual Loiça Jasmim Rosa,Embalagem de 340ml,1.59,4.68,340,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5CCCE87F658551BD9363E76DA9F89670.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,3,,,,,,,,
6460,8410436216777,53.0,Sonasol,Bloco Sanitário Poder Activo Floral,Embalagem de 50 g,1.98,37.36,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9C3612E8D8E2847E794B4AC7CFA48EBA.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,3,,,,,,,,
8397,5601050016017,600.0,Danone,"Danacol morango, embalagem de 6 x 100 g",,2.99,4.98,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5124A44EE2066C8E1CF52CF325D9AAB2.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,3,,,,,,,,
8535,5601119957190,120.0,Campofrio,"Peito peru forno lenha fatias finas, embalagem de 120g",,2.39,19.92,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3F7CA3E554D26446A53C31E60BAEBF76.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,3,,,,,,,,
996,5601038005064,80.0,Knorr,"Caldo de legumes 8 cubos, embalagem de 80g",,1.49,18.63,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3606EB29BAB8193115549EA3C4464D95.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,3,,,,,,,,
1196,5601119942608,200.0,Nobre,"Salsichas de aves, lata de 200g",,1.39,6.95,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E7AAE34DF3D6C2B149A624A478B3E3DF.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,3,,,,,,,,
12521,8712100417474,459.0,HellmannS,"Maionese magra em frasco, embalagem de 460g",,3.14,6.84,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A7BCD2CD890AA2348D9DB42E7F0D2DB6.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5EE500879C9469898FD1466D95386BB7.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5EE500879C9469898FD1466D95386BB7.jpg,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,3,,,,,,,,
16642,5000116109982,700.0,Iglo,"Favas, embalagem de 700g",,2.99,4.27,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/76340C40D2F5FD6D0A355D8C739DF8C8.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,3,,,,,,,,
2405,5608543000096,15.0,Tetley,"Chá preto, embalagem de 20g",,0.74,49.33,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B40D664132094CEE9391DB8865EC11A2.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,3,,,,,,,,
2409,5608543000157,10.0,Tetley,Infusão de camomila,Embalagem de 10g,0.89,89.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C995769A7E3ACBF1E8869F2AEDA95DF9.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,3,,,,,,,,
25276,5775345121585,700.0,Sunquick,"Concentrado de frutas tropicais, garrafa de 700 ml",,5.19,7.41,700,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CD328D03EDEF01B544BB4E814586A67D.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,3,,,,,,,,
2722,8410031132519,120.0,Chupa Chups,"Chupa original, embalagem de 120g",,2.49,20.75,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D2F28C30A0D1CE43806B0B75F083CD2C.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,3,,,,,,,,
29236,4005900388971,50.0,Nivea Men,"Desodorizante roll on protect & care, 50 ml",,2.99,59.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8BB07C2766F09C527BF03F747056132A.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,3,,,,,,,,
29366,8710447376133,435.0,Cif,"Spray fornos e grelhadores, 435 ml",,2.49,5.72,435,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0983FC0F3C1B5D9C271D56B3C7E3A30E.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,3,,,,,,,,
32542,5609060007087,200.0,Delta,Café solúvel + cereais,Embalagem de 200 g,3.49,17.45,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/71017D6AD31C4FAB5A8BF8D255A8BF79.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,3,,,,,,,,
37778,8710847944420,500.0,Skip,"Tira nódoas em spray, embalagem de 500 ml",,4.19,8.38,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5DB69985383F70611DE6A7DD77E8F30A.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,3,,,,,,,,
46333,5054563107510,75.0,Sensodyne,Dentífrico sensibilidade e gengivas,Embalagem de 75 ml,3.96,52.8,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F291736432CB465B2F7030533D20B63D.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,3,,,,,,,,
46737,4005900388957,150.0,Nivea Men,"Desodorizante spray protect & care, 150 ml",,2.99,19.93,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8EA5F22727C42ED9AFDAD1E445389534.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,3,,,,,,,,
6054,5608516251050,280.0,Quinta de Jugais,Doce de morango,Embalagem de 280g,2.39,8.54,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C6B439B14963BCCCBB6069BBF269382D.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,3,,,,,,,,
7965,5000204595369,,Glade,"Recarga ambientador automático, sense & spray, lavanda/jasmim",,3.49,3.49,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/497BE1766F9C99EE2559EEE841495429.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,3,,,,,,,,
1009,5601038300077,80.0,Knorr,"Caldo de galinha 8 cubos, embalagem de 80g",,1.49,18.63,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D3644371C96943E641B6137A53588BE4.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,3,,,,,,,,
10272,8410436240109,50.0,Sonasol,"Bloco sanitário blue activ, eucalio",Embalagem de 50 g,1.98,39.6,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B4ABE7C148FE459944FFBC01C5B3A15A.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,3,,,,,,,,
1300,5601151653456,1000.0,Compal,"Néctar vital equilibrio laranja/maracujá, embalagem de 1l",,1.19,1.19,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B72DA0E00E4401E56F758040EA223821.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,3,,,,,,,,
13201,2893186000000,800.0,Peixaria,Pargo Mulato, 1un = 800 gr (aprox.),7.19,8.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E0618151B3B8B33430897B1086A8B8B7.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,3,,,,,,,,
14906,2893338000000,2500.0,Peixaria,Raia Média,1un= 2.5 kg (aprox.),12.48,4.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F793DB00DDC6B724D88FB735A347087D.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,3,,,,,,,,
16919,8718951037878,500.0,Ajax,"Limpa vidros cristal recarga, 500 ml",,1.79,3.58,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/347189FDE440F5C76849CD3F7F37CA5B.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,3,,,,,,,,
17419,5601119243781,110.0,Nobre,"Peito de frango fatias finas, embalagem de 110g",,2.39,21.73,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4072E19884EA23783C2756624F40B76A.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,3,,,,,,,,
19558,5601252113583,500.0,Gallo,"Vinagre balsâmico modena, 500 ml",,2.99,5.98,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CC1BF04200D104F2656D4D4967E443A9.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,3,,,,,,,,
2395,5608516251012,280.0,Quinta de Jugais,"Doce de abóbora, embalagem de 280g",,2.39,8.54,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/42553823D44D04C0CD8B9270A0D469B7.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,3,,,,,,,,
26476,5601252115105,250.0,Gallo,"Vinagre balsâmico de modena gourmet, 250 ml",,2.29,9.16,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A0E86707B5C70A5EEDA94A8A07A8AFB3.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,3,,,,,,,,
26600,7622210693266,270.0,Milka,Tablete de chocolate leite c/ avelãs,Embalagem de 270g,3.49,12.93,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C800F91BDDE98F84F2B228ACF32B2712.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,3,,,,,,,,
27776,8410500019846,480.0,Danone,"Activia 0% cocktail de fruta cremoso,  4 x 120 g",,1.99,4.15,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/276E25EA58255AD6CA8BA110EA3F0B5A.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,3,,,,,,,,
35558,5601151973721,3500.0,Pepsi,"Refrigerante com gás, pack de 2 x 1.75 l",,3.18,0.91,3500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4591303E8886D5226C017EC0EFBDEC41.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,4,,,,,,,,
433,8722700086703,80.0,Knorr,"Caldo para arroz 8 cubos, embalagem de 80g",,1.49,18.63,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FF32635033F7FF74D39FC663DCC13FD6.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,4,,,,,,,,
4400,3600541533226,400.0,Garnier,Champô Ultra Suave gama maravilhosa,Embalagem de 400 ml,3.79,9.48,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/28CA81276EA21AB8CD8D9A9F969FF989.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,4,,,,,,,,
44391,4054596822276,,Scotch Brite,"Esfregão com Esponja Cores Não Risca Gama delicate, 2 unidades",,1.64,1.64,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/46C2F0ED4CFCB1243EA1644BF2898E9F.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,4,,,,,,,,
44656,7622201811495,150.0,Milka,Biscoitos choco trio,Embalagem de 150g,2.14,14.27,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/73F2A74A5433FB5213D3A79E5D1F74F8.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,4,,,,,,,,
46814,8410036807887,750.0,Freixenet,"Blanc de blancs, garrafa de 750 ml",,5.99,7.99,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8443921EA647B3A561B8E54CBA9F0C34.jpg,,,,,2024-12-24T23:59:59.999999999Z,PROSPECTUS,9,4,,,,,,,,
47034,8714100827666,160.0,Knorr,"Caldo galinha receita económica, embalagem de 160g",,1.29,8.06,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/54D2297B42302C9BEB14DE9BF8F6F3CF.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,4,,,,,,,,
47981,5000116126828,360.0,Capitão Iglo,"12 douradinhos de peixe sem glúten, embalagem de 360g",,4.97,13.81,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/63F836AC8ABD1A3C0C099FD95D53DBC2.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,4,,,,,,,,
48011,5603722520068,800.0,Agros,"Leite com chocolate meio gordo sem lactose, 4 x 200 ml",,1.99,2.49,800,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D0D3F8B7FFABDBCD2EEE741C61FD069C.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,4,,,,,,,,
