identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,images_3,images_4,images_5,pictogrammes_dateFin,pictogrammes_categorie,pictogrammes_valeur,pictogrammes_type,pictogrammes_loyaltyCardRewardType,pictogrammes_dateDebut,pictogrammes_maxDeclenchement,pictogrammes_remise,nro_paginas,page,images_6,images_7,avantages_dateFin,avantages_categorie
49195,3600524030797,300.0,Elvive,Máscara Hidra Hialurónico,300 ml,5.49,18.3,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/03AC0DF977FCBAFA6F23D0A0CC4AAD6C.jpg,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,,,,,,,13,10,,,,
49667,8710908778230,400.0,Dove,"Loção secrets coco, 400 ml",,4.54,11.35,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A485ED7D0F6574198034FCA469602B38.jpg,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,,,,,,,13,10,,,,
49997,8445290170866,800.0,NAN,Leite Transição Optipro 4 + 12 meses,Embalagem de 800g,10.79,13.49,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CCE729E2F884110938403D5482D1D2B9.jpg,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,,,,,,,13,10,,,,
50021,8719200231801,450.0,ProActiv,"Creme vegetal para barrar, embalagem de 450g",,4.49,9.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9A5951CF8E7C99FE47043D42DCC4EFA0.jpg,,,,,,,,,,,,,,13,11,,,2025-10-01T23:59:59+01:00,PROSPECTUS
50395,8720181204111,400.0,Axe,"Gel de banho epic fresh, de 400 ml",,3.59,8.98,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7BC1337A5E32C6612A9213122D507522.jpg,,,,,,,,,,,,,,13,11,,,2025-10-01T23:59:59+01:00,PROSPECTUS
50471,5601517392418,250.0,Paladin,"Molho wok, 250ml",,1.69,6.76,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B3A03CB7D7A2842783A48274B7543155.jpg,,,,,,,,,,,,,,13,11,,,2025-10-01T23:59:59+01:00,PROSPECTUS
50515,3600524033736,200.0,Elvive,Sérum Dream Long Caracóis,200 ml,4.54,22.7,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3EFB11309FFDD3091352D886387C2884.jpg,,,,,,,,,,,,,,13,11,,,2025-10-01T23:59:59+01:00,PROSPECTUS
50574,5604260323678,96.0,PorSi,Cápsulas Café Aromático Cmpx16,,4.49,46.77,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EF304F8EB07151EE07056D3C460E5466.jpg,,,,,,,,,,,,,,13,11,,,2025-10-01T23:59:59+01:00,PROSPECTUS
50576,5604260323692,96.0,PorSi,Cápsulas Café Extra Forte Cmpx16,,4.49,46.77,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A8824F3362EC0462E64130D2BF61E348.jpg,,,,,,,,,,,,,,13,11,,,2025-10-01T23:59:59+01:00,PROSPECTUS
50577,5604260323708,96.0,PorSi,Cápsulas Café Intenso Cmpx16,,4.49,46.77,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9FCA559EC901E79FE2F9D179D87C8010.jpg,,,,,,,,,,,,,,13,11,,,2025-10-01T23:59:59+01:00,PROSPECTUS
50579,5604260323722,96.0,PorSi,Cápsula Café Etiópia Cmpx16,,4.49,46.77,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B6133AF4B5F808C5EC34967561B20FFA.jpg,,,,,,,,,,,,,,13,11,,,2025-10-01T23:59:59+01:00,PROSPECTUS
50580,5604260323739,96.0,PorSi,Cápsula Café India Cmpx16,,4.49,46.77,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/903FA261AF9D9D66817BAF833068EEB6.jpg,,,,,,,,,,,,,,13,11,,,2025-10-01T23:59:59+01:00,PROSPECTUS
50581,5604260323746,96.0,PorSi,Cápsula Café Canela Cmpx16,,4.49,46.77,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A8A760043793548CFC37E51EE9E747DC.jpg,,,,,,,,,,,,,,13,11,,,2025-10-01T23:59:59+01:00,PROSPECTUS
50649,5060896627014,500.0,Monster,"Bebida energética reserve white pineapple, 500 ml",,1.39,2.78,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E3B03D76195A23B42A14B0004FB2EBE7.jpg,,,,,,,,,,,,,,13,11,,,2025-10-01T23:59:59+01:00,PROSPECTUS
50652,7613037491357,,Nescafé,"Café dolce gusto latte macchiato, 16 cápsulas",,5.79,5.79,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CB34CEC7A0EB55F07ABD8A4A6CF66BA9.jpg,,,,,,,,,,,,,,13,11,,,2025-10-01T23:59:59+01:00,PROSPECTUS
50653,7613037788228,,Nescafé,"Dolce gusto caramel latee macchiatto, 16 cápsulas",,5.79,5.79,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EB7C441556F3A8F35525B95CEBB229ED.jpg,,,,,,,,,,,,,,13,11,,,2025-10-01T23:59:59+01:00,PROSPECTUS
51046,8410436430302,,Persil,Detergente máquina roupa 4 em 1 higiene,40 cápsulas,9.99,9.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1A35A40B1D47567C66546C5B85A9EC6E.jpg,,,,,,,,,,,,,,13,11,,,2025-10-01T23:59:59+01:00,PROSPECTUS
51178,8410436428255,,Persil,Detergente Máquina Roupa Universal 4 em 1,52 cápsulas,11.99,11.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6AD22F9E1E4DE29F0FF3D28546528AD0.jpg,,,,,,,,,,,,,,13,11,,,2025-10-01T23:59:59+01:00,PROSPECTUS
5138,5601078005260,750.0,Duq viseu,"Vinho branco doc dão, garrafa de 750 ml",,3.59,4.79,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9077E2D03B1ABF41B35B41489CB5BF04.jpg,,,,,,,,,,,,,,13,11,,,2025-10-01T23:59:59+01:00,PROSPECTUS
51418,4005900614049,100.0,Nivea Men,"Bálsamo after shave cool sensitive, 100 ml",,6.94,69.4,100,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5E05F363B64F2B397608A866556DD820.jpg,,,,,,,,,,,,,,13,11,,,2025-10-01T23:59:59+01:00,PROSPECTUS
51435,3574661660912,100.0,Johnson's Baby,Creme protetor,Embalagem de 100 ml,3.94,39.4,100,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0DAFFF7196A7FB1869709EB278F5C3BD.jpg,,,,,,,,,,,,,,13,11,,,2025-10-01T23:59:59+01:00,PROSPECTUS
5154,5601109111366,750.0,Rcv,Vinho do porto fundador tawny,Garrafa de 750 ml,5.95,7.93,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CA84CD3EEFC3FBA0FBC6770B7F504166.jpg,,,,,,,,,,,,,,13,11,,,2025-10-01T23:59:59+01:00,PROSPECTUS
51551,5604260327768,,PorSi,Toalha Mesa R. Por Si 150X200 Vermelha/Camel Anti-Nodoas,,15.99,15.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/98F3722C7067BD85284678D280F96083.jpg,,,,,,,,,,,,,,13,11,,,2025-10-01T23:59:59+01:00,PROSPECTUS
51664,8445290109552,1500.0,Purina One,Ração Seca Gato Indoor com Perú,1.5 kg,9.96,6.64,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/185E6748FCA9989763661E30169EFA38.jpg,,,,,,,,,,,,,,13,11,,,2025-10-01T23:59:59+01:00,PROSPECTUS
51665,8445290103284,1500.0,Purina One,Ração Seca Gato com Frango,1.5 kg,9.96,6.64,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5646ACEDF256B302E489FAB0A584D2AF.jpg,,,,,,,,,,,,,,13,11,,,2025-10-01T23:59:59+01:00,PROSPECTUS
51666,8445290103307,1500.0,Purina One,Ração Seca Gato com Salmão e Arroz,1.5 kg,9.96,6.64,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6AB3A04521872D66C3E909E5900CC09D.jpg,,,,,,,,,,,,,,13,11,,,2025-10-01T23:59:59+01:00,PROSPECTUS
51667,8445290014337,2800.0,Purina One,Ração Seca Gato Esterilizado com Vaca,2.8 kg,15.59,5.57,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D1C1D2FC478D11849D13144384E45A25.jpg,,,,,,,,,,,,,,13,11,,,2025-10-01T23:59:59+01:00,PROSPECTUS
51669,8445290018878,2800.0,Purina One,Ração Seca Gato Adulto com Frango,2.8 kg,15.59,5.57,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0BA32C0F89F0A570A838975938455024.jpg,,,,,,,,,,,,,,13,11,,,2025-10-01T23:59:59+01:00,PROSPECTUS
51737,3600523873852,30.0,L'oreal,"Sérum Anti-Rugas Revitalift Filler, 30 ml",,18.19,606.33,30,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B573EE94EA3197589686CF20968E2180.jpg,,,,,,,,,,,,,,13,11,,,2025-10-01T23:59:59+01:00,PROSPECTUS
51869,5604575000622,750.0,Cabriz,"Vinho tinto dão cabriz escolha, garrafa de 750 ml",,5.69,7.59,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/750488A62C1A0C8774703A06F2767810.jpg,,,,,,,,,,,,,,13,11,,,2025-10-01T23:59:59+01:00,PROSPECTUS
51891,4005808224845,100.0,Nivea Men,"Gel de limpeza de rosto sensitive, 100 ml",,5.84,58.4,100,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7EB5B0DC013AAD5FDF6893AF06BFCFA4.jpg,,,,,,,,,,,,,,13,11,,,2025-10-01T23:59:59+01:00,PROSPECTUS
51994,7613287758484,115.0,Purina,Snacks para cão dentalife activfresh small 115g,,2.24,19.48,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CC5994696D273EBD156EC66267F32982.jpg,,,,,,,,,,,,,,13,11,,,2025-10-01T23:59:59+01:00,PROSPECTUS
52043,8445290681416,150.0,Nescafé,"Cafe solúvel classico refill, 150g",,4.89,32.6,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E83215693B5D6074A154ED3DD4FC7351.jpg,,,,,,,,,,,,,,13,11,,,2025-10-01T23:59:59+01:00,PROSPECTUS
52044,8445290674128,150.0,Nescafé,"Café solúvel gold refill, 150g",,6.99,46.6,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/849B3834FFE4ACB5AEEB861442C0D7CF.jpg,,,,,,,,,,,,,,13,11,,,2025-10-01T23:59:59+01:00,PROSPECTUS
52107,5604260327454,750.0,Selecção de Enófilos,"Vinho Tinto Doc Dão Touriga-Nacional 0,75L",,2.49,3.32,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/00751D4449E28301B2F4064F65C91780.jpg,,,,,,,,,,,,,,13,11,,,2025-10-01T23:59:59+01:00,PROSPECTUS
52184,4005900975799,40.0,Nivea,"Derma skin clear peeling exfoliante da noite, 40 ml",,6.09,152.25,40,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/05FF1B736163AF2ED342ED52F78FC07E.jpg,,,,,,,,,,,,,,13,11,,,2025-10-01T23:59:59+01:00,PROSPECTUS
52513,8410436444897,,Persil,"Detergente Líquido Máquina Roupa Gel Universal, 100 doses",,14.99,14.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/642F58D538B9E154BAD2828002B228E2.jpg,,,,,,,,,,,,,,13,11,,,2025-10-01T23:59:59+01:00,PROSPECTUS
52755,5602711112048,500.0,Rar,Açúcar demerara,Embalagem de 500 g,1.69,3.38,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6399125FA4DD1D9B92BD61B743A01162.jpg,,,,,,,,,,,,,,13,11,,,2025-10-01T23:59:59+01:00,PROSPECTUS
52791,8001585008186,250.0,Balconi,"Bolachas wafers de chocolate e avelã aos cubos, 250g",,1.74,6.96,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9483E10DC80BEC8EAC5B03246D995926.jpg,,,,,,,,,,,,,,13,11,,,2025-10-01T23:59:59+01:00,PROSPECTUS
52792,8001585008087,225.0,Balconi,"Bolachas wafers de baunilha, 5x45g",,1.74,7.73,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2583462EB3A02797CF28472262708E88.jpg,,,,,,,,,,,,,,13,11,,,2025-10-01T23:59:59+01:00,PROSPECTUS
52909,0000059095897,300.0,Dove,"Creme De Corpo Silky Petals, 300ml",,3.49,11.63,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/28BBC2FEAB36EAC4E7C77109EC4F41C9.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/31C090566CAF912A208BD5CB0F486D93.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/31C090566CAF912A208BD5CB0F486D93.jpg,,,,,,,,,,,,13,11,,,2025-10-01T23:59:59+01:00,PROSPECTUS
52922,8720181297571,150.0,Axe,"Desodorizante spray acqua bergamot, 150 ml",,4.19,27.93,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D359EEF3877E868E88E7E83879637A7B.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3DB05D9E74793E64A0B2E418B1CA9BE2.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3DB05D9E74793E64A0B2E418B1CA9BE2.jpg,,,,,,,,,,,,13,11,,,2025-10-01T23:59:59+01:00,PROSPECTUS
52994,5601019005977,350.0,Guloso,"Molho tomate e manjericão, 350g",,3.54,10.11,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4D66C88670773A45D5167B5E30F2B94F.jpg,,,,,,,,,,,,,,13,11,,,2025-10-01T23:59:59+01:00,PROSPECTUS
53062,5603802400815,750.0,Fiuza,"Vinho branco regional do tejo reserva 3 castas, garrafa de 750 ml",,3.99,5.32,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EAEF6B30DFFE469CF1A05E9D2DC72E61.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DCF1D1EF30DBE5F14AFB97467AD35EAB.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DCF1D1EF30DBE5F14AFB97467AD35EAB.jpg,,,,,,,,,,,,13,11,,,2025-10-01T23:59:59+01:00,PROSPECTUS
53073,8445290098993,1500.0,Purina One,"Ração para Gato Esterilizado Com Salmão, 1.5 kg",,9.96,6.64,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C5680D3459FF7169C3A183506ADF5933.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B169FA455EF04FEFF7A98761DA156F2E.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B169FA455EF04FEFF7A98761DA156F2E.jpg,,,,,,,,,,,,13,11,,,2025-10-01T23:59:59+01:00,PROSPECTUS
53074,8445290014177,2800.0,Purina One,"Ração para Gato Esterilizado Com Frango, 2.8 kg",,15.59,5.57,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AEEDAFDEC9309DF17C98D162A09F7DB9.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FF472FF76794D2946DC102AD40EF55A9.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FF472FF76794D2946DC102AD40EF55A9.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FF472FF76794D2946DC102AD40EF55A9.jpg,,,,,,,,,,,13,11,,,2025-10-01T23:59:59+01:00,PROSPECTUS
53077,8711327483071,255.0,Magnum,"Gelado double gold caramelo billionaire, 3 x 85ml",,3.99,15.65,255,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/42B8EC9CDDC9A5A64A8B9BF8DDBBF480.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/74238D995E9DE969AA617757BB3DA134.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/74238D995E9DE969AA617757BB3DA134.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/74238D995E9DE969AA617757BB3DA134.jpg,,,,,,,,,,,13,11,,,2025-10-01T23:59:59+01:00,PROSPECTUS
53109,8710847963469,75.0,Dove,"Creme de mãos essential care, 75 ml",,2.89,38.53,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9455CE7CF4D7AA116D443B4DBDB088EF.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7ABC909683E53ABFE1BB7B900143EE8D.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7ABC909683E53ABFE1BB7B900143EE8D.jpg,,,,,,,,,,,,13,11,,,2025-10-01T23:59:59+01:00,PROSPECTUS
53160,8720181343469,100.0,Axe,"After shave black, 100 ml",,4.89,48.9,100,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AD82641804203650F19A73DC6698FD1B.jpg,,,,,,,,,,,,,,13,11,,,2025-10-01T23:59:59+01:00,PROSPECTUS
5320,5601213170693,700.0,Aliança Velha,Aguardente vínica velha,Garrafa de 700 ml,12.59,17.99,700,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/53181AD6CD1353CAFAE1F9A4F3F4D2E4.jpg,,,,,,,,,,,,,,13,11,,,2025-10-01T23:59:59+01:00,PROSPECTUS
53229,8445290832917,190.0,Nestlé,"Refeição arroz com frango, 190g",,1.49,7.84,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A86A2FFA11A081C4BF9A01BDE75A344F.jpg,,,,,,,,,,,,,,13,11,,,2025-10-01T23:59:59+01:00,PROSPECTUS
53230,8445290752444,180.0,Cerelac,"Farinha não láctea 0% açúcar multicereais e fruta, 180g",,2.24,12.44,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/786AB0AE9227EC0737B32F4CD31FB871.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0F145EB3023514E19592F6141E94B607.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0F145EB3023514E19592F6141E94B607.jpg,,,,,,,,,,,,13,11,,,2025-10-01T23:59:59+01:00,PROSPECTUS
53252,5060896626864,500.0,Monster,"Bebida energética ultra gold zero, lata de 500 ml",,1.39,2.78,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/01B1856A4631CA39D081826682DAA304.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6A6B1D6C4088030E3CA081AC0EA0EA97.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6A6B1D6C4088030E3CA081AC0EA0EA97.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6A6B1D6C4088030E3CA081AC0EA0EA97.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6A6B1D6C4088030E3CA081AC0EA0EA97.jpg,,,,,,,,,,13,11,,,2025-10-01T23:59:59+01:00,PROSPECTUS
53260,8445290103628,1500.0,Purina One,"Ração para Gato Esterilizado Controlo de Peso de Frango, 1.5 kg",,9.96,6.64,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1DAEAE3321712FBD3C4F92FB50A5CE5D.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7DC47517119963E63E5FDFBF5E464040.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7DC47517119963E63E5FDFBF5E464040.jpg,,,,,,,,,,,,13,11,,,2025-10-01T23:59:59+01:00,PROSPECTUS
53269,8445290014207,2800.0,Purina One,"Ração para Gato Esterilizado Com Salmão, 2.8 kg",,15.59,5.57,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/73F43E5C853144BDD9B977AA60C331CD.jpg,,,,,,,,,,,,,,13,11,,,2025-10-01T23:59:59+01:00,PROSPECTUS
53283,8445290070937,1500.0,Purina One,"Ração para Gato Esterilizado Com Vaca, 1.5 kg",,9.96,6.64,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4FDC9E2C9E3EE5708247F8FC3AB2E33B.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8BA2E1C96DDDB156D4207F46C51C86B8.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8BA2E1C96DDDB156D4207F46C51C86B8.jpg,,,,,,,,,,,,13,11,,,2025-10-01T23:59:59+01:00,PROSPECTUS
53319,4006000016504,50.0,Nivea,"Desodorizante homem roll-on fresh sensation, 50ml",,2.99,59.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7F3A3D9C47CAEE338AB98254368B1C46.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1221CBEB467972247784411EB7CFAAC8.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1221CBEB467972247784411EB7CFAAC8.jpg,,,,,,,,,,,,13,11,,,2025-10-01T23:59:59+01:00,PROSPECTUS
53345,5000204310375,,Raid,"Insecticida Anti Traça Gel Cedro, 2 un.",,2.69,2.69,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/79B06D507F940619E12BA761E3401A8E.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3FFCE950E82B28094E0FD740225309CF.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3FFCE950E82B28094E0FD740225309CF.jpg,,,,,,,,,,,,13,11,,,2025-10-01T23:59:59+01:00,PROSPECTUS
53348,5000204266665,,Raid,"Insecticida Armadilha Traça dos Alimentos 3 Folhas, 3 un.",,2.74,2.74,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/88D5FC675299184134D7F07C4783A7F6.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/47CF74A7DA4F195CC1039CF35ABFEBFE.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/47CF74A7DA4F195CC1039CF35ABFEBFE.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/47CF74A7DA4F195CC1039CF35ABFEBFE.jpg,,,,,,,,,,,13,11,,,2025-10-01T23:59:59+01:00,PROSPECTUS
53379,4006000020761,30.0,Nivea Men,"Sérum hyaluron anti-age power homem, 30ml",,14.99,499.67,30,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/264FD047024D558225D1F3BE73248DDA.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5E0B9D11FEFE2D4C42D4ACC4CB5CC112.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5E0B9D11FEFE2D4C42D4ACC4CB5CC112.jpg,,,,,,,,,,,,13,11,,,2025-10-01T23:59:59+01:00,PROSPECTUS
53380,3600523279289,30.0,L'oreal,"Sérum Revitalift Alisador Anti-Rugas SPF30, 30ml",,11.89,396.33,30,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6AA3757896E02A1D2ED66DE14455CA79.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E103FDFC55A2FF8A7738BFD02A5D4764.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E103FDFC55A2FF8A7738BFD02A5D4764.jpg,,,,,,,,,,,,13,11,,,2025-10-01T23:59:59+01:00,PROSPECTUS
53528,8001090420671,,Gillette,Lâmina de Barbear Fusion 5 Power com 1 Recarga,,12.74,12.74,1,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B80E9AB79AF2BC0F7B64F60A7873DC1C.jpg,,,,,,,,,,,,,,13,11,,,2025-10-01T23:59:59+01:00,PROSPECTUS
53529,8001090420770,,Gillette,Lâmina de Barbear Fusion 5 Power com 2 Recargas,,11.89,11.89,1,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CB35AA36235201279C7450EEBFC80EA8.jpg,,,,,,,,,,,,,,13,11,,,2025-10-01T23:59:59+01:00,PROSPECTUS
53601,3600523183807,50.0,L'oreal,Creme de Dia Active Antirrugas 45+,Embalagem de 50ml,7.69,153.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/22BA9CC5BCA3D5789931F11B3A44C923.jpg,,,,,,,,,,,,,,13,11,,,2025-10-01T23:59:59+01:00,PROSPECTUS
53606,3600524051075,200.0,Elvive,Champô Seco Dream Long Air Volume,Embalagem de 200ml,5.59,27.95,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F959DBA7FFCC0C3DA3B28D1C0C4664FA.jpg,,,,,,,,,,,,,,13,11,,,2025-10-01T23:59:59+01:00,PROSPECTUS
53610,3600524074548,200.0,Elvive,Pré Champô Bond Repair,Embalagem de 200ml,8.99,44.95,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/40E3A586268E9A40BE606B9449346D44.jpg,,,,,,,,,,,,,,13,11,,,2025-10-01T23:59:59+01:00,PROSPECTUS
53633,3600551133195,50.0,Narta,Desodorizante Roll On Biotic Sensível,Embalagem de 50ml,2.79,55.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7CE370B00E4EAD1C6F36DF4186DB8914.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/027D18E2E70AE5E18E54E723C698A1D0.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/027D18E2E70AE5E18E54E723C698A1D0.jpg,,,,,,,,,,,,13,11,,,2025-10-01T23:59:59+01:00,PROSPECTUS
