identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,images_3,images_4,images_5,avantages_dateFin,avantages_categorie,nro_paginas,page,pictogrammes_dateFin,pictogrammes_categorie,pictogrammes_valeur,pictogrammes_type,pictogrammes_loyaltyCardRewardType,pictogrammes_dateDebut,pictogrammes_maxDeclenchement,pictogrammes_remise,images_6,images_7
44827,5060751213512,500.0,Monster,"Bebida energética energy ultra fiesta mango, lata de 500 ml",,1.39,2.78,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/36E7A9CCEFBA2C0AF6B53A03ABEB5326.jpg,,,,,,2025-10-29T23:59:59Z,PROSPECTUS,14,12,,,,,,,,,,
44857,3041094687286,400.0,Bledina,"Cenouras com peru +6 meses, embalagem de 2 x 200g",,2.56,6.4,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4316FE217C6C4B4BD82888A4C4689F54.jpg,,,,,,2025-10-29T23:59:59Z,PROSPECTUS,14,12,,,,,,,,,,
44986,7322541176413,,Tena,"Pensos incontinência mulher lady super, 30 unidades",,12.74,12.74,30,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/141A0E79CDA3416D145ED1480D644CEF.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F8A82319B2E7E3D902073F41A1FD3F2A.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1B6EAE2539B40D6D2DDBC10457C8A8AE.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2B23AF2274E392683DC2ECF5CC9348D3.jpg,,,2025-10-29T23:59:59Z,PROSPECTUS,14,12,,,,,,,,,,
44987,7322540934571,,Tena,"Pensos de incontiência homem level 2, 20 un.",,8.99,8.99,20,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8A66EB28E117F9CECF49CE3B4431AFB2.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B81483C0BF33EEC4AB702037F10E4725.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/201DE8588BB097C0B89F7FB7FF615E48.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EE70D73636A791A97ADF8CAB2412CD23.jpg,,,2025-10-29T23:59:59Z,PROSPECTUS,14,12,,,,,,,,,,
4518,4005808222728,200.0,Nivea Men,"Espuma de barbear sensitive, embalagem de 200 ml",,4.34,21.7,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9AF3B663B63233EAB64D4447A50969A6.jpg,,,,,,2025-10-29T23:59:59Z,PROSPECTUS,14,12,,,,,,,,,,
4525,4005808246496,250.0,Nivea,"Loção corporal, embalagem de 250 ml",,3.79,15.16,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5EF807C3FB53E2A91D53D2819399EF47.jpg,,,,,,2025-10-29T23:59:59Z,PROSPECTUS,14,12,,,,,,,,,,
4526,4005808247233,250.0,Nivea,"Smoth milk, tripla acção, 250 ml",,3.79,15.16,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/ED23D3022E71FDD14FE8C56618FEBE1F.jpg,,,,,,2025-10-29T23:59:59Z,PROSPECTUS,14,12,,,,,,,,,,
45472,7613036632058,648.0,Felix,Comida Húmida para Gato Selecção de Peixe,pack 6 x 48 g,2.24,3.46,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/73C9FB611404078ADC3B30BD4D8ADA5D.jpg,,,,,,2025-10-29T23:59:59Z,PROSPECTUS,14,12,,,,,,,,,,
45538,8710847940781,250.0,Tresemmé,"Champô seco volumising, embalagem de 250 ml",,3.99,15.96,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9463CD0C191BC6D0052AC8E3609AE260.jpg,,,,,,2025-10-29T23:59:59Z,PROSPECTUS,14,12,,,,,,,,,,
4556,4005900013057,250.0,Nivea,"Leite refirmante q10, embalagem de 250 ml",,5.84,23.36,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EFCF3148834E7A8D2878418DCA5C38FC.jpg,,,,,,2025-10-29T23:59:59Z,PROSPECTUS,14,12,,,,,,,,,,
46160,3041091718099,380.0,Bledina,"Frutapura maçã, 4 x 95 g",,2.04,5.37,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5C43002A609BBE6FE41D63C7A58FC0F4.jpg,,,,,,2025-10-29T23:59:59Z,PROSPECTUS,14,12,,,,,,,,,,
46232,7613287308870,325.0,Nestlé,"Clusters cereal, embalagem de 325g",,3.99,12.28,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E53217CAC36FA9DB097C291222F932F1.jpg,,,,,,2025-10-29T23:59:59Z,PROSPECTUS,14,12,,,,,,,,,,
46233,7613287309228,330.0,Nestlé,Clusters cereais chocolate,Embalagem de 330g,3.99,12.09,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/31A9A97516E815D7CDCB51035AF97C4A.jpg,,,,,,2025-10-29T23:59:59Z,PROSPECTUS,14,12,,,,,,,,,,
46662,5900852054914,100.0,Blédina,"Snacktoon rupy frutos variados, 100g",,0.89,8.9,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/58715FAE287AD7A32B25E2E15374FFDA.jpg,,,,,,2025-10-29T23:59:59Z,PROSPECTUS,14,12,,,,,,,,,,
46688,7613287591609,202.0,Nescafé,Café Doppio Expresso 16 capsulas,Embalagem de 202g,5.89,29.16,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5DCE6667BEFFA122AD7A798EF0395979.jpg,,,,,,2025-10-29T23:59:59Z,PROSPECTUS,14,12,,,,,,,,,,
46957,8001841812007,75.0,Oral B,Dentífrico Pro-Expert Sensibilidade e Branqueamento,Embalagem de 75 ml,2.99,39.87,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/85753175BC5EF9F72629BB9CE359DEBE.jpg,,,,,,2025-10-29T23:59:59Z,PROSPECTUS,14,12,,,,,,,,,,
47077,7610113014448,700.0,Eristoff,"Vodka pink, garrafa de 700 ml",,11.59,16.56,700,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8B9612F275991594CE3182A17F665247.jpg,,,,,,2025-10-29T23:59:59Z,PROSPECTUS,14,12,,,,,,,,,,
47119,5998749138335,125.0,Pedigree,"Snack para cão júnior dentastix galinha, de 125g",,2.14,17.12,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0C79593AFD61A5AAF6276B4A6FC330FF.jpg,,,,,,2025-10-29T23:59:59Z,PROSPECTUS,14,12,,,,,,,,,,
474,3010470154575,1500.0,Friskies,Ração para cão júnior vitafit com frango e leite,"Embalagem de 1,5 kg",5.24,3.49,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1473BCBEFD21B78FA4101968FF135182.jpg,,,,,,2025-10-29T23:59:59Z,PROSPECTUS,14,12,,,,,,,,,,
47470,8001841811925,75.0,Oral B,Dentífrico Pro-Expert Branqueamento,Embalagem de 75 ml,3.19,42.53,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/78541C461BC0A1CCA0AB0F89A7413F46.jpg,,,,,,2025-10-29T23:59:59Z,PROSPECTUS,14,12,,,,,,,,,,
47857,3600523900749,250.0,Elvive,"Máscara color vive violeta, 250 ml",,5.59,22.36,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/33FE230A86C120577802A5696E6EAFCD.jpg,,,,,,2025-10-29T23:59:59Z,PROSPECTUS,14,12,,,,,,,,,,
47952,5000204832037,100.0,Pronto,"Reparador de móveis normal, 100 ml",,4.09,40.9,100,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FD2C2A69726DA274C70D03FE9E4FDF83.jpg,,,,,,2025-10-29T23:59:59Z,PROSPECTUS,14,12,,,,,,,,,,
48016,7613287494269,340.0,Felix,Comida Húmida Gato Fantastic Peixe,Embalagem de 4 x 85 g,2.24,6.59,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1CEA511C1125CCD5578DB072FC31215D.jpg,,,,,,2025-10-29T23:59:59Z,PROSPECTUS,14,12,,,,,,,,,,
48022,5775345201256,700.0,Sunquick,"Concentrado de laranja, garrafa de 700 ml",,5.27,7.53,700,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9B842C8252B441D0B4A6F4E79D048B0C.jpg,,,,,,2025-10-29T23:59:59Z,PROSPECTUS,14,12,,,,,,,,,,
48042,7613036514309,2500.0,Purina One,"Ração cão médio delicado +10 kg salmão/arroz, de 2,5 kg",,11.59,4.64,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7B94CEDF58A3718C5593B311B7547CEA.jpg,,,,,,2025-10-29T23:59:59Z,PROSPECTUS,14,12,,,,,,,,,,
48053,4005900494924,150.0,Nivea Men,"Desodorizante spray dry fresh, 150 ml",,2.69,17.93,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/958B84DE375F961864CB7FB7BAAAA8CF.jpg,,,,,,2025-10-29T23:59:59Z,PROSPECTUS,14,12,,,,,,,,,,
48206,5000204221039,,Raid,Ganchos Perfumados Lavanda,Embalagem de 2 unidades,2.69,2.69,2,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FBBBC54C18237DB55B597A0A105B6E5E.jpg,,,,,,2025-10-29T23:59:59Z,PROSPECTUS,14,12,,,,,,,,,,
48279,5054563108203,,Polident,Pastilhas de Limpeza Aparelho Dentário,Embalagem com 30 unidades ,4.49,4.49,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FA2671691C8E811715AE544423AC6D5C.jpg,,,,,,2025-10-29T23:59:59Z,PROSPECTUS,14,12,,,,,,,,,,
48449,7322541132136,,Tena,"Pensos incontinência mulher discreet extra, 20 unidades",,4.19,4.19,20,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F3C2035B6913B8829F479BF188764895.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/17CE51E0060377E5D8E06229ED50F755.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D584B65FF0782525CF81271E419252F3.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/801FDCD32A4495ED3D00BBA244839415.jpg,,,2025-10-29T23:59:59Z,PROSPECTUS,14,12,,,,,,,,,,
