identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,images_0,images_1,images_2,images_3,images_4,images_5,pictogrammes_libelleCategorie,avantages_dateFin,avantages_categorie,nro_paginas,page,images_6,pictogrammes_0
14365,8412500922034,75.0,La Piara,Patê figado de porco,Embalagem de 80g,1.25,16.67,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/64F1FCDA79963671A1B97E0C9E73ABCD.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,8,,
1446,5601283140503,250.0,Penha,Caramelos de leite,Embalagem de 250g,2.24,8.96,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/238CAF8F003D75DEE0CDB75D21AE4F3C.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,8,,
15463,8410436165648,200.0,Gliss,Spray Condicionador Express Oil Nutrition,Embalagem de 200ml,3.99,19.95,200,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E82162E68CB35BD87DFD98C6B523EDBF.jpg,,,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,8,,
15944,7613034290533,50.0,Felix,Snack para gato crispies salmão e truta,Embalagem de 50g,1.49,29.8,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3C8D92EEF4DBDDD40C2991BA5A82C7FB.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,8,,
15945,7613034291127,50.0,Felix,Snack para gato crispies vaca e frango,Embalagem de 50g,1.49,29.8,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/47AFD93CF043E44311937C13BC2B10EE.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,8,,
16023,5601151977774,1000.0,Bongo,Néctar tum-tum,Garrafa de 1 l,1.19,1.19,1000,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/42785F598A3F8BDCB583569CA5CDE261.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,8,,
18458,3600523216642,50.0,L'oreal,"Creme Dia Age Perfect Golden Age, 50 ml",,12.59,251.8,50,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/990AA2FEB34271F908A842B499067263.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,8,,
18559,5604321012213,13.0,Cemporcento,Infusão nº 13 diabet control,Embalagem de 10 unidades,0.74,56.92,10,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5E96DAE774D95170082096A86A9C18AE.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,8,,
18560,5604321012152,13.0,Cemporcento,Infusão nº 10 colestrol,Embalagem de 10 unidades,0.74,56.92,10,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/168739508F696F4696E224D3672441D6.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,8,,
18562,5604321012107,13.0,Cemporcento,Infusão nº 5 emagrecimento,Embalagem de 10 unidades,0.64,49.23,10,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3287D068E0E2D4C442696A9B39DFECC6.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,8,,
18711,5604575000035,750.0,Cabriz,Vinhos Branco Reserva Dão,"Garrafa de 0,75L",7.49,9.99,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4832317963ABB52E194D05D1E8933E53.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,8,,
19931,7613033737046,60.0,Felix,Snack para gato mixed grill,Embalagem de 60 g,1.49,24.83,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2A9BC13E9BD671052F86F428965FBA3D.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,8,,
20086,4015400930891,,Dodot,Fraldas Activity Extra  T4 |9-15 kg,52 Unidade,13.99,13.99,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/85B5F496119317AAB81DB20A097DA7A6.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,8,,
20503,5010394002066,500.0,Pedigree,Snacks para Cão Markies Mini,Embalagem de 500 g,3.59,7.18,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C915F44923781F48273C12717E21C4B5.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,8,,
20853,5606710544138,750.0,Carm,Vinho maduro branco douro,Garrafa de 0.75 l,7.85,10.47,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7CF5AECB5B78F6B5E894CB0CD1327578.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,8,,
21076,5602154682443,750.0,Castelo de Borba,Vinho doc alentejo tinto,Garrafa de 0.75 l,2.39,3.19,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/18FCF0B0DE30BA05BCF1795ACC71DE2A.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,8,,
21373,2895039000000,100.0,Queijaria de Celorico,Queijo Flamengo Bola,Vendido ao peso a partir de 100 g,0.99,9.89,0,,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8194600BA03A0D029CAEBA91D40CFAD9.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,8,,
21582,5604846103380,750.0,Quinta de la Rosa,"Vinho doc douro, tinto",Garrafa de 750 ml,10.49,13.99,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D45754243CA0614E6D8012904E0A78BA.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,8,,
22954,3045200715009,150.0,Sanytol,"Desodorizante e desinfetante para calçado, 150 ml",,3.43,22.87,150,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F999B267D2BC65CBDFCC6C5BAC28F6A4.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,8,,
22956,3045206382007,,Sanytol,Tira Nódoas,embalagem com 450g,4.49,4.49,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/45E464D51C31D589C05467E2EA875F0D.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,8,,
2413,5608543000201,10.0,Tetley,Infusão de cidreira,Embalagem de 10g,0.89,89.0,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B509E21C38FEEA977A773FECDA02428B.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,8,,
2441,5998749107898,720.0,Pedigree,Snack dentastix médio,Embalagem de 720 g,8.14,11.31,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CE7E08251A6723C8CAC86E9215088ECD.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,8,,
24562,5604563000603,750.0,Cincoquina,Vinho regional alentejano tinto,Garrafa de 750 ml,2.75,3.67,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/155FD5A571399966C52710764722F453.jpg,,,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,8,,
24580,3600541946316,400.0,Fructis,Champô força e brilho 2 em 1,Embalagem de 400 ml,3.89,9.73,400,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6A7C5D2D5F5DD34FFA70ADA8E33FF354.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,8,,
24828,5601110005111,750.0,Cabeça de Toiro,Vinho DOC Tejo Branco,Garrafa de 0.75 l,5.49,7.32,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CFC819B60B42405A8832F31D07DD200F.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,8,,
24829,5601110006071,750.0,Cabeça de Toiro,Vinho Reserva DOC Tejo Rosé,Garrafa 0.75L,5.49,7.32,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3DAB4A588C2B4E298A9FF45EA2D0BB94.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,8,,
25053,3023290232453,480.0,Longa vida,"Iogurte 0% pedaços amora e framboesa,  4 x 120 g",,2.29,4.77,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D4FB64D79457007D324A7CF690DE38C7.jpg,,,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,8,,
25184,8001090371966,,Evax,Pensos higiénicos liberty normal sem abas,Embalagem com 12 un.,2.79,2.79,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3034F6B8A4D16BF70C85B7D0B23AFA79.jpg,,,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,8,,
25217,7613035799806,375.0,Friskies,Ração para gato adulto esterilizado com peru,Embalagem de 380g,1.86,4.96,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9E495A9E48D2DE27C42E947D95E90A47.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,8,,
25928,5601917070022,750.0,Monsaraz,Vinho DOC Alentejo Borba Branco,"Garrafa de 0,75 l",2.59,3.45,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/68018DBF15CC69047CF1628B3094DC2E.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,8,,
28063,5603722516726,130.0,Primor,Manteiga s/ lactose,Embalagem de 130g,1.79,13.77,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/34F1B20CE191519273B27FBF452F5B33.jpg,,,,,,Produtos Bio,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,8,,
2811,8410376036169,400.0,Gullón,Maria integral sem glúten,Embalagem de 400 g,2.84,7.1,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5D6295637AB1C5F34B42D468B975C028.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,8,,
28566,5608394421668,500.0,Origens Bio,Sal Himalaias Fino,1 Embalagem 500G,1.39,2.78,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A3E2018A03F5EBD66224DE8507AE186C.jpg,,,,,,Produtos Bio,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,8,,
28637,8410436307222,250.0,Gliss,Champô Long&Sublime,Embalagem de 250 ml,2.79,11.16,250,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/49845631DCACA8A98C5F67153834210A.jpg,,,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,8,,
28638,8410436307383,200.0,Gliss,Condicionador Long&Sublime,Embalagem de 200 ml,2.79,13.95,200,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/183861D8561D5F0F706EE94B1432D883.jpg,,,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,8,,
28713,3010470150119,2000.0,Friskies,Alimento Seco P/ Gato Frango e Peru,Embalagem de 2kg,6.74,3.37,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F083BF25C9685BAF468F28D7ED4FA258.jpg,,,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,8,,
28880,5602182360139,750.0,Monte da Ravasqueira,Vinho tinto regional alentejano superior,Garrafa de 750 ml,4.99,6.65,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6FF671489AD108ACE18CD76A49E812FC.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,8,,
30640,5601096200319,750.0,Casal Garcia,Casal garcia sweet 750ml/1,Garrafa de 750 ml,3.29,4.39,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E6354E41A55876775EB91C9CC772E23E.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,8,,
31432,5604321026692,13.0,Cemporcento,Chá infusão menos peso,Embalagem de 13g,0.74,56.92,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/68336CC23BEBD999D766544E9363D84C.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,8,,
31932,5602348094342,230.0,Damatta,Chouriço transmontano damatta 225 g,Embalagem de 230g,3.79,16.48,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CBE417AA7F51A73640066AA550558F59.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,8,,
32551,5608527002764,750.0,Casa Ermelinda Freitas,Vinho Vinha da Fonte Setúbal tinto,Garrafa de 0.75 l,2.99,3.99,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/85EAA110F368BAA26CA919930688CB7A.jpg,,,,,,1000 Artigos,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,8,,
33154,8001841006710,210.0,Lenor,Pérolas de Perfume Fresh,Embalagem de 210g,5.99,28.52,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8ED8ADB909211D365E80EE2B546E6B4F.jpg,,,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,8,,
35578,8435495808626,4250.0,A+,Detergente líquido máquina de lavar roupa fresh sensation,85 doses,11.99,2.82,4250,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4BD38648605DEC144AB799226784559D.jpg,,,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,8,,
35671,5601012005998,750.0,Trinca Bolotas,Vinho branco região do alentejo,Garrafa de 0.75 l,4.99,6.65,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C38BF9D94EE4AAB110C5F8E0E4027E42.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,8,,
35937,7630040400015,750.0,Martini,Vermute rosso,Garrafa de 0.75 l,8.99,11.99,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/19065FE3CEC05530CA61F030D50DDBD5.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,8,,
38100,5411188121978,750.0,Alpro,Bebida Soja Chocolate,Embalagem de 3 x 250 ml,2.19,2.92,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/531C9AE9DF8EE88CA3F9472E24421682.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,8,,
39046,5604321012077,13.0,Cemporcento,Chá infusão nº2 noites tranquilas,Embalagem de 13g,0.64,49.23,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8190C0A06FCFEEFF8ADC3451D500E8A3.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,8,,
39058,5604321021178,13.0,Cemporcento,Chá infusão boldo,Embalagem de 13g,0.64,49.23,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0CD2D526F793E61823C91356A9CF28CA.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,8,,
39415,5604321023035,13.0,Cemporcento,Chá infusão quebra pedras,Embalagem de 13g,0.59,45.38,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/897352DB7901C498438E57CAEA3F400B.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,8,,
39533,5604321026678,13.0,Cemporcento,Chá infusão pernas cansadas,Embalagem de 13g,0.74,56.92,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D7DCCD404D18F3D861D6B0B76DA88B69.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,8,,
39545,5604321034048,13.0,Cemporcento,Chá infusão camomila bio,Embalagem de 13g,0.69,53.08,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C59F6455946B306D9800A09C2D782B34.jpg,,,,,,Produtos Bio,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,8,,
39698,5604321032570,13.0,Cemporcento,Chá infusão cardo mariano,Embalagem de 13g,0.74,56.92,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A062278122FF9F895521CB76C4274CD6.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,8,,
39775,5604321034130,13.0,Cemporcento,Chá infusão menta bio,Embalagem de 13g,0.69,53.08,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/450B56AED18D9E920D72A16BCF60D4C0.jpg,,,,,,Produtos Bio,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,8,,
39779,5604321034246,13.0,Cemporcento,Chá infusão relax bio,Embalagem de 13g,0.79,60.77,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9C14F840A294C2655B77F8F33A5B844D.jpg,,,,,,Produtos Bio,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,8,,
39781,5604321034260,13.0,Cemporcento,Chá infusão digest bio,Embalagem de 13g,0.79,60.77,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0637DAB51117375D758A61C2A581C4AD.jpg,,,,,,Produtos Bio,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,8,,
39789,5604321034468,13.0,Cemporcento,Chá infusão borututu,Embalagem de 13g,1.04,80.0,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CAE4E1967418C9DB47889DA7638CC216.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,8,,
39984,5604321023073,13.0,Cemporcento,Chá infusão ginkgo biloba,Embalagem de 13g,0.59,45.38,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8E59D09E67962958567967E38AE66117.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,8,,
40008,5604321025268,15.0,Cemporcento,Chá infusão rooibos sem cafeína,Embalagem de 15g,0.64,42.67,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DDFB3D27EAA16DC68DA0941E1B812BFC.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,8,,
41078,8718951333420,1250.0,Ajax,"Detergente líquido lava tudo festa das flores primavera, 1.25 litros",,2.24,1.79,1250,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1F65E7E5340A6A14958B2398A00217E9.jpg,,,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,8,,
41661,5603769000752,750.0,Piano,Vinho DOC Douro Tinto Reserva,Garrafa de 0.75 l,6.39,8.52,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4FD87021DCC7BC1997C91EAD9C6DE477.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,8,,
42517,8001841677156,,Dodot,Fralda cueca T4 | 9 a 15 kg,Embalagem com 33 unidades,7.98,7.98,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6BEB271390CFEC9C363E9C5637D6BA8D.jpg,,,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,8,,
42793,5601217134233,3800.0,Woolite,Detergente líquido máquina de lavar roupa cores,56 doses,9.99,2.63,3800,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5077C3CE9CC09E26ECFA810C2B1D783A.jpg,,,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,8,,
43622,2895129000000,250.0,Queijaria de Celorico,Queijo curado meio gordo,Vendido ao peso ,2.47,9.89,0,,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9FF2EA2BF4F91CBAF0E382B4401208E4.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,8,,
44474,3600523923588,,Excellence,Coloração Permanente Nº 7.7 Caramelo,1 unidade,9.49,9.49,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5AD9A1243A651BD4F2778FB659508607.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,8,,
44773,5059319007731,500.0,Kellogg's,All bran plus,Embalagem de 500g,3.89,7.78,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5000FA5324A561ABE7BC78B0BEED11AD.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,8,,
44895,8710604741842,33.0,Knorr,"Knorr 1, 2, 3...sabor! - Chili com Carne",Embalagem de 33g,0.99,30.0,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DFDBFEA53D77E1F69BE11B1DB0B46BE7.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,9,,
45792,8410436364126,100.0,Sonasol,Bloco Sanitário de Lavanda Purple Activ+,Embalagem de 2x50 g,4.99,49.9,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/02533975AE8B79ACCD0CDA04FB0726AA.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,9,,
45863,8714789943206,650.0,Palmolive,"Gel de banho natural, macadâmia",Embalagem de 650 ml,3.29,5.06,650,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7502EDB53AFBA22EE165353840D36E3F.jpg,,,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,9,,
46510,8001841811840,75.0,Oral B,Dentífrico Pro-Expert Limpeza Profunda,Embalagem de 75 ml,2.89,38.53,75,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0FCDA29D55DFBE223550A3D225F99CDB.jpg,,,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,9,,
