identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,images_3,images_4,avantages_dateFin,avantages_categorie,nro_paginas,page
53043,8445290661548,121.0,Maggi,"Noodles Frango, 121g",,1.69,13.97,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6A8DEFE6E187E1842BB60E224795B2F1.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/70503FA2F72E156F60153FB0F51DDBDC.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/70503FA2F72E156F60153FB0F51DDBDC.jpg,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,9
53049,8445290589316,190.0,Nestlé,"Puré de legumes com peixe +8 meses, 190g",,1.64,8.63,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7E5BF3B7685558DA7A110F72D148811C.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,9
5319,5601213170648,700.0,Antiqua,Aguardente velha vsop,Garrafa de 700 ml,17.49,24.99,700,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8CA94C6FB0F616A2DDE62B05E25DD87E.jpg,,,,,2024-12-24T23:59:59.999999999Z,PROSPECTUS,10,9
53229,8445290832917,190.0,Nestlé,"Refeição arroz com frango, 190g",,1.64,8.63,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A86A2FFA11A081C4BF9A01BDE75A344F.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,9
53237,8445290299215,340.0,Purina One,"Comida Húmida para Cão Mini Controlo Peso, 4 x 85g",,2.24,6.59,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/40D134D7CE22BE39C26A49915801BF86.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,9
53241,5601517360691,675.0,Paladin,"Ketchup, 675 ml",,2.59,3.84,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6FA3AB62C1278FAB505823E1D1E74C5B.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,9
53247,5059319026176,325.0,KelloggS,"Cereais special k chocolate negro, 325g",,2.99,9.2,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F45DE084CDB1B1DE097705F866B04A75.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,9
53258,8445290554499,28.0,Nestlé,"Snack Para Bebé Morango e Banana, 28g",,1.29,46.07,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6892F063E24374E65ABAEF0E93A198F3.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,9
53260,8445290103628,1500.0,Purina One,"Ração para Gato Esterilizado Controlo de Peso de Frango, 1.5 kg",,9.96,6.64,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1DAEAE3321712FBD3C4F92FB50A5CE5D.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7DC47517119963E63E5FDFBF5E464040.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7DC47517119963E63E5FDFBF5E464040.jpg,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,9
53269,8445290014207,2800.0,Purina One,"Ração para Gato Esterilizado Com Salmão, 2.8 kg",,15.59,5.57,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/73F43E5C853144BDD9B977AA60C331CD.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,9
53283,8445290070937,1500.0,Purina One,"Ração para Gato Esterilizado Com Vaca, 1.5 kg",,9.96,6.64,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4FDC9E2C9E3EE5708247F8FC3AB2E33B.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8BA2E1C96DDDB156D4207F46C51C86B8.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8BA2E1C96DDDB156D4207F46C51C86B8.jpg,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,9
53297,8445290473172,1200.0,Purina One Mini,"Alimento Seco para Cão Mini Sem Cereais Frango, 1.2kg",,7.49,6.24,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/438055B5C8BA340A548968C4BD8A5D4F.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/654959A4AE70924CAC55E36E586DCE7E.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/654959A4AE70924CAC55E36E586DCE7E.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/654959A4AE70924CAC55E36E586DCE7E.jpg,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,9
53321,4006000033570,50.0,Nivea,"Desodorizante roll-on black & white max protection, 50ml",,3.59,71.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6C824E1096A3CE0A9BAA56CFEAEA07D7.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2773456A0400191F350E5C65211739D5.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2773456A0400191F350E5C65211739D5.jpg,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,9
53322,4006000033594,50.0,Nivea,"Desodorizante roll-on black & white max protection homem, 50ml",,3.59,71.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6795C671E6A8031B1467C2338A2125A6.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5E2126FDF4D957720B888AE7CA2F116A.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5E2126FDF4D957720B888AE7CA2F116A.jpg,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,9
53323,4006000016535,50.0,Nivea,"Desodorizante roll, 50 ml",,2.99,59.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3A6936F863BB0F669CB9934ACABBAA00.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/73D7C290A444C09FFB90A8B5FB5A6FA4.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/73D7C290A444C09FFB90A8B5FB5A6FA4.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/73D7C290A444C09FFB90A8B5FB5A6FA4.jpg,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,9
53345,5000204310375,,Raid,"Insecticida Anti Traça Gel Cedro, 2 un.",,2.49,2.49,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/79B06D507F940619E12BA761E3401A8E.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3FFCE950E82B28094E0FD740225309CF.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3FFCE950E82B28094E0FD740225309CF.jpg,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,9
53355,3600542509695,340.0,Garnier,"Máscara Ultra Suave Delicadeza de Aveia, 340ml",,4.74,13.94,340,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/606A86081CEC3538EAC6D2CD2EAEEA71.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A269BD8C14578D6361463A4715249E85.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A269BD8C14578D6361463A4715249E85.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A269BD8C14578D6361463A4715249E85.jpg,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,9
53356,3600542510004,340.0,Garnier,"Máscara Ultra Suave Leite Amêndoa Bio, 340ml",,4.74,13.94,340,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/02DD956DED73D5CB74A3F3A69B3A4D54.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/93971F3465DB2BDECF0CCD923B686D75.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/93971F3465DB2BDECF0CCD923B686D75.jpg,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,9
53357,3600542509169,340.0,Garnier,"Máscara Ultra Suave Riqueza D'argao, 340ml",,4.74,13.94,340,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/499DF4E71BDAE94C5951745B42AB8499.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/667834B9D1BBD3B3254B4987858662B3.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/667834B9D1BBD3B3254B4987858662B3.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/667834B9D1BBD3B3254B4987858662B3.jpg,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,9
53430,4001683011525,,Ob,"Tampões Mini ProComfort, 32 unidades",,4.1,4.1,32,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/08B9FEADD83E2A72576ABFCAED252EB6.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,9
53537,8001090590121,,Gillette,Lâmina Depilação Comfortglide Coconut,,12.79,12.79,1,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0306A5BFE7034EF2FCBB5C7543902AE7.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,9
53557,8006540734216,,Gillette,"Lâminas de Barbear Descartáveis Blue 3 Sensitive, 10 unidades",,8.29,8.29,10,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3A92339A4EB6391487DEF7FE7838C99F.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,9
53579,8435495836483,,A+,"Detergente Máquina Roupa Cápsulas Colour, 38 unidades",,8.99,8.99,38,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9A3A434ACEBD235F171E3DCB8DEF9151.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,9
53580,8435495836513,,A+,"Detergente Máquina Roupa Cápsulas Fresh Flowers, 38 unidades",,8.99,8.99,38,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/01D56F6E6555D52BF6C8DAF555C3137D.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/32EDA3D0F46E31622CE84E6E57674B88.jpg,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,9
53625,3600542509268,340.0,Garnier,Máscara Cabelo Ultra Suave Leite de Coco,Embalagem de 340ml,4.74,13.94,340,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5B1F15D10D91FA0A5945BF4DCAB9D0C9.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,9
53626,3600542509596,340.0,Garnier,Máscara Cabelo Ultra Suave Gama Maravilhosa,Embalagem de 340ml,4.74,13.94,340,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A2A1CFA5E77CBE04FF25DF4E2615ECC1.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,9
53627,3600542510097,340.0,Garnier,Máscara Cabelo Ultra Suave Abacate,Embalagem de 340ml,4.74,13.94,340,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0DD5169F0283689CA7CAE86C1598DD36.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,9
53658,4052199600697,200.0,Lindor,Creme Higiene Íntima Dermoprotetor,Embalagem de 200ml,6.39,31.95,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/ED45C15DA38E26A690EA34C89B458DD3.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,9
53659,4052199600994,400.0,Lindor,Mousse Íntima de Limpeza,Embalagem de 400ml,6.39,15.98,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/55FA296231A00722928CCAB60CA38C6B.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,9
54214,5010996201423,,Play-Doh,Kit Plasticina Iniciantes Avião Explorador,,12.99,12.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/76CB9383FE4D006C7D38A79C67C0F715.jpg,,,,,2024-12-24T23:59:59.999999999Z,PROSPECTUS,10,9
54278,3600542572149,400.0,Garnier,"Amaciador Ultra Suave Água de Arroz, 400ml",,3.79,9.48,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A86CED3E0B61626CE5D60EEC23668E3A.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/32BA9B6F3920F2215322EF0E0FE99C85.jpg,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,9
54366,8410104915216,,Finish,"Detergente Máquina Loiça Pastilhas Quantum, 64 Pastilhas",,12.49,12.49,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5C4B3C8D5E0E4174561BE7E3EC34976F.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,9
54376,5601217138934,,Finish,"Detergente Loiça Máquina Quantum Limão, 56 Pastilhas",,10.99,10.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/ECB22FF2B9287D306FED79F6AAA2F662.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,9
54378,8720181462498,,Skip,"Detergente máquina roupa cápsulas ultimate active clean, 60d",,14.99,14.99,60,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DC9F6855F0C3FEA66E07C050FB4866BA.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,9
54414,8710908737329,250.0,Vaseline,"Creme corporal manteiga de cacau, 250ml",,4.49,17.96,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DDBB575EFC329F81E42E762529EB3552.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,9
54437,3600542567367,115.0,Garnier,"Sérum Capilar Reparador Ultra Suave Tesouros De Mel, 115ml",,5.59,48.61,115,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AE72D0E2BE6479458868B952CAA34FA4.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AB2D88702525226F61CE1BEBB168B32C.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AB2D88702525226F61CE1BEBB168B32C.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AB2D88702525226F61CE1BEBB168B32C.jpg,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,9
54438,3600542571623,340.0,Garnier,"Máscara Cabelo Ultra Suave Água De Arroz, 340ml",,4.74,13.94,340,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/53AC93BE57D606A0E2C6693D3B775B25.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B2D5358DF2EBD1C6ED63ACCA1DEC794D.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B2D5358DF2EBD1C6ED63ACCA1DEC794D.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B2D5358DF2EBD1C6ED63ACCA1DEC794D.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B2D5358DF2EBD1C6ED63ACCA1DEC794D.jpg,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,9
5445,5601332000406,750.0,Ramos Pinto,"Vinho do porto lágrima branco, garrafa de 750 ml",,9.99,13.32,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/079F5F4087D7427D8F3F13440C85C352.jpg,,,,,2024-12-24T23:59:59.999999999Z,PROSPECTUS,10,9
54469,8700216190633,250.0,Pantene,"Champô Pro-V Miracles Controlo Frizz, 250ml",,6.94,27.76,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FC572F35A0FB82B241146E2483A0CCB0.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,9
54470,8700216190718,250.0,Pantene,"Champô Pro-V Miracles Crescimento Com Força, 250ml",,6.94,27.76,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/88B23D82C2BB6FD5DA3625A18AA1F9EF.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,9
54471,8700216173186,300.0,Pantene,"Máscara Cabelo Pro-V Miracles Controlo Frizz, 300ml",,9.74,32.47,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/593D97C6E298C0F743E819329AF98743.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,9
54472,8700216280877,70.0,Pantene,"Sérum Cabelo Pro-V Miracles Controlo Frizz, 70ml",,4.94,70.57,70,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/574616984C73D07272A0A65A5AF1D70A.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,9
54473,8700216151177,160.0,Pantene,"Condicionador Pro-V Miracles Crescimento Com Força, 160ml",,6.94,43.38,160,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/466ADC17116B556871F56BC8AA686D04.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,9
54474,8700216233163,100.0,Pantene,"Fortalecedor Raízes Pro-V Miracles Crescimento Com Força, 100ml",,14.99,149.9,100,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1AA518FB5C6250594D333EFD659E73D3.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,9
54475,8700216190664,250.0,Pantene,"Champô Pro-V Miracles Bond Repair, 250ml",,6.94,27.76,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/73E09E1B50C35C14916373A8A7627F11.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,9
54476,8700216151191,160.0,Pantene,"Condicionador Pro-V Miracles Bond Repair, 160ml",,6.94,43.38,160,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DB1B93396FF9692BEE85BC717FFCFFDD.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,9
54477,8700216173391,300.0,Pantene,"Máscara Cabelo Pro-V Miracles Bond Repair, 300ml",,9.74,32.47,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CE78423A752E8F73040DD8DA409A583D.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,9
54478,8700216178112,150.0,Pantene,"Condicionador Intensivo Pro-V Miracles Bond Repair, 150ml",,14.99,99.93,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A817E96830A0F1835EBF99B9AAC14A1E.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,9
54479,8700216265492,330.0,H&S,"Champô Homem Anticaspa Classic 2 Em 1, 330ml",,4.94,14.97,330,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F2F291DD37AEEB90A275F507C5D21097.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,9
54480,8700216266154,330.0,H&S,"Champô Homem Anticaspa Classic, 330ml",,4.94,14.97,330,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8AB2E5865BDD64EC2071A54E5A07C995.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,9
54481,8700216266185,330.0,H&S,"Champô Homem Anticaspa Mentol, 330ml",,4.94,14.97,330,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1CD62D13D5D14337A20DC24FA04EBB01.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,9
54482,8700216266079,330.0,H&S,"Champô Homem Anticaspa Antiqueda, 330ml",,4.94,14.97,330,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B1420827EBC3BDE04661DEF9D75824F1.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,9
54483,8700216266109,330.0,H&S,"Champô Homem Anticaspa Maçã, 330ml",,4.94,14.97,330,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4E5B459E9EFAED34D487FD3DCEFF02CE.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,9
54484,8700216155892,330.0,H&S,"Champô Homem Anticaspa Citrus, 330ml",,4.94,14.97,330,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AF82B019BD141EA51D1E100567D290AB.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,9
54524,8720181510038,1000.0,Vaseline,"Gel de Banho Derma Care, 1L",,3.94,3.94,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A5C816DAC9EF50E8B6CE349A163065C8.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,9
54596,5054563218117,75.0,Aquafresh,"Pasta de Dentes Proteção Completa Ação Antibacteriana, 75ml",,2.15,28.67,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/019BA74FC7AA9EC4A4AEF77AD9C57A95.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,9
54597,5054563215376,75.0,Aquafresh,"Pasta de Dentes Proteção Completa Hálito Fresco, 75ml",,2.15,28.67,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C9370A36FD071B95F13B8F57A35419DF.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,9
54599,5054563088598,125.0,Aquafresh,"Pasta de Dentes Limpeza Ativa Hálito Fresco, 125ml",,2.89,23.12,125,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/43943E4A424C9EC64576C6D1EA8B8B87.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,9
54600,5054563206152,50.0,Aquafresh,"Pasta de Dentes Criança 0 a 2 Anos, 50ml",,2.24,44.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/579DA376E2A1F2FC5E50DCDA094144D9.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,9
54610,8700216173155,300.0,Pantene,"Máscara Cabelo Pro-V Miracles Hidratação e Brilho, 300ml",,9.74,32.47,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/801C017390CA045CE2D9574E88B483C6.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,9
54611,8700216173100,300.0,Pantene,"Máscara Pro-V Miracles Sedoso e Brilhante, 300ml",,9.74,32.47,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/29CB030A7A5304D8A959B7402CDC1B48.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,9
54613,5054563196149,,Aquafresh,"Escova de Dentes Suave Criança 0 a 2 Anos, 1un.",,2.45,2.45,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BD9F216884884DA710E0FDEA83591CF3.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,9
54618,8720181513954,,Skip,"Detergente máquina roupa cápsulas ultimate sabão natural, 40d",,8.99,8.99,40,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A91E1362A0AC7884B4F8AE9DE21BA3DE.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,9
54642,8435495842767,,A+,"Detergente Máquina Roupa Líquido Ocean Dream, 56D",,8.99,8.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E7AE89CC1AED35A9F40B3BB43FB44390.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1D0AC6E88574EFCB8CB4DBDB7E50F801.jpg,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,10
6534,8411134100757,,Control,12 Preservativos Adapta Nature,,6.64,6.64,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FDF08D82C86793FE90E9995C0ED6E2C0.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C568F514DA52A86EAC67EF526EF8F152.jpg,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,10
6536,8411134100771,,Control,6 Preservativos Adapta  Retard,,4.3,4.3,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D5439BB2E68EB7E76B8CC6EDA34683BA.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CDEDFA54E61730BFAA0A840BAF0C333A.jpg,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,10
7294,3147690031505,750.0,Cruz,Vinho do Porto 10 anos,"Garrafa de 0,75L c/ Caixa de Madeira",14.99,19.99,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1181D8EB3D08B8C6302F46C2B8E91B32.jpg,,,,,2024-12-24T23:59:59.999999999Z,PROSPECTUS,10,10
8031,5000394504424,,Duracell,2 Pilhas Alcalina LR44,,1.85,1.85,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AE0C6D747CB39AA64F1AFE7E4375BCC6.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,10
