identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,avantages_dateFin,avantages_categorie,nro_paginas,page,images_3,images_4
543,3228881083241,30.0,Lipton,"20 saquetas chá digestão fácil, embalagem de 30g",,2.09,69.67,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/62C3C7BA99F1F998410EDAE6BAC40CDF.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,3,,
7140,2895062000000,250.0,Santiago,Queijo tres igrejas cura 2 meses,Vendido ao peso a partir de 250 gr,3.0,11.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/23C77AA648CADC2DCC87B3557E21073E.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,3,,
8398,5601050016024,600.0,Danone,"Danacol natural, embalagem de 6 x 100g",,2.99,4.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E05E5353FD11FB2707504DEA431D86EA.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,3,,
10091,8410100059839,360.0,Nestlé,"Queijinho petit nesquik, embalagem de 6 x 60g",,2.79,7.75,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/88B248C453A669F7E350B1DDEC2F3C33.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,3,,
25906,8412600071144,650.0,Bimbo,"Pão de forma especial torradas s/ côdea, 650g",,2.09,3.22,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4F48B1F91D04E92346A1FF1EEEE9277E.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,3,,
26061,5601082041735,220.0,Delta,Café moagem universal angola,Embalagem de 220g,2.89,13.14,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5D337D3866314BE280A581C05FCA725F.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,3,,
27891,3600523586387,400.0,Elvive,Champô Reconstrutor Dream Long,Embalagem de 400 ml,3.99,9.98,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F40EB01B8603C8C6E60C4732FA3B4049.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,3,,
44795,5601151971437,1000.0,Pepsi,"Refrigerante com gás, garrafa de 1l",,0.99,0.99,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/06485FC8AB0FFA567627AA53F8FE6729.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,3,,
46517,5000204208917,750.0,Pato,"Líquido sanitário ação total pinho, 750 ml",,1.94,2.59,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/08C17A1F547C898E2E6E9CBB3441BB2A.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,3,,
1278,5601151123249,1000.0,Bongo,"Néctar de laranja, garrafa de 1l",,1.27,1.27,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/672D0A07886BEB39BB9774C402A9D6C9.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,3,,
15504,5601050031669,480.0,Danone,"Iogurte activia cremoso frutos silvestres,  4 x 120 g",,1.99,4.15,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/026F552D6926173F10573B7F8F21FD44.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,3,,
15889,5000116112180,208.0,Capitão Iglo,"10 nuggets de frango com cereais integrais, embalagem de 208 g",,2.99,14.38,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A3B56B43D7DCCFA80725BB4E8335CE2C.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,3,,
18535,5601066400947,180.0,Nacional,"Bolacha shortcake chocolate, embalagem de 180g",,1.24,6.89,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CBFE7AF5F924BE5497638A69DF62503A.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,3,,
24458,5600258596451,750.0,Mistolin,"Tira gorduras dia a dia, de 750 ml",,2.79,3.72,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BFC9AA5046634B670383ABF29DB35829.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,3,,
2780,8410199002303,96.0,Cheetos,"Aperitivos palitos, embalagem de 100g",,1.49,15.52,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/35C90C106FCD999188F46A491D275892.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,3,,
283,0000080393313,85.0,Purina Gourmet,"Comida húmida para gato mousse com peixe do oceano, embalagem de 90g",,0.87,10.24,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1C1FA938089F82A59F34DAEE218383B9.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,3,,
284,0000080393320,85.0,Purina Gourmet,"Comida húmida para gato mousse com vaca, embalagem de 90g",,0.87,10.24,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/999600DE38174FC22F21A586B409CFE0.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,3,,
37702,5601066401043,300.0,Nacional,"Bolacha de alfarroba e chocolate, embalagem de 300 g",,1.64,5.47,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/36ABCC872A89CF9C5752678274C0768F.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,3,,
41341,8711327391475,270.0,Magnum,"Gelado salted caramel & glazed almonds, embalagem de 3 x 90 ml",,3.29,12.19,270,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B061834E1B04490C2C977A69794BF2B4.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,3,,
41447,5601082047812,,Delta Q,Café mythiq,Embalagem com 40 cápsulas,15.49,15.49,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B58BECEDE4BA3A9AAD2A25898792041E.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,3,,
43780,5900020036988,300.0,Nestlé,"Cereais de aveia cheerios, embalagem de 300g",,2.99,9.97,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3CA38EDA05B7EB510885558D8C7C8029.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,3,,
47038,5010338200039,120.0,Bluedragon,"Molho para saltear agridoce blue dragon, embalagem de 120g",,1.69,14.08,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/279414B97F22AC4861EE1956658F0587.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,3,,
47636,8412600018323,300.0,Bimbo,Bimbo® bagels sementes 4 un.,Embalagem de 300g,2.34,7.8,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BF6C29E8954E6CC8FE9F7A9ADC699919.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,3,,
48472,7613035442535,85.0,Purina Gourmet,"Comida húmida gato tartelette com carne de frango/cenoura, 85g",,0.87,10.24,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FE2BFA3A67FA184C824076A0562D4232.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,3,,
1273,5601151060759,410.0,Compal,Feijão branco,Lata de 410 ml,1.09,2.66,410,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5A6C3794FCB1D8B69BF6A56555458115.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,3,,
1304,5601151860755,410.0,Compal,"Feijão frade, lata de 410 ml",,1.09,2.66,410,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1437F4C9CFF88AA158F19E7D53775E22.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,3,,
1552,5601517181104,250.0,Paladin,"Vinagre balsâmico, spray",Garrafa de 250 ml,1.35,5.4,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F6A79509E79FD898F8F0846270BA2BEA.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,3,,
20263,5000116110889,180.0,Iglo,"Crocantes de frango original, embalagem de 180g",,3.74,20.78,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9B2BC0EEC5724C42D02D0AAA44CCBB50.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,3,,
20911,5600390412787,750.0,Rio Real,Vinho doc douro tinto,Garrafa de 0.75 l,3.19,4.25,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FA7F8D8825ACA9BD4A18AF1A6CAA55E1.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,3,,
24579,3600541946309,400.0,Fructis,Champô força e brilho,Embalagem com 400 ml,3.89,9.73,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B318411B1A658517F85A242ED66D26E5.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,3,,
2459,7613031497096,400.0,Nestlé,"Fruta para bebé maçã pera +4 meses, embalagem de 4 x 100g",,2.44,6.1,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A3657AC5DA61941E17EE1AD603103EE0.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,3,,
25859,8001665123815,250.0,Rana,"Tortellini ricotta/espinafres, 250g",,2.27,9.08,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5E05AF293FEAEEF994070C81D04FDDD4.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,3,,
30566,5601066401005,180.0,Nacional,"Bolachas my cookies xl com pepitas de chocolate de leite, 180g",,2.15,11.94,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1E1488DFFD8ECC63E1BA6182AB6CEE60.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,3,,
34760,7613036912709,28.0,Maggi,"Suculento no forno ervas, embalagem de 40g",,0.89,31.79,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/76C2A3A48D30703422BAF9E59F656EBB.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,3,,
35473,8410063079042,400.0,Pescanova,"Filete de pescada ervas aromáticas, embalagem de 400 g",,4.65,11.63,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F52A9B43F1EF9EBAC9E7A9F36EC96E0B.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,3,,
40670,5000116125449,1440.0,Capitão Iglo,"18 hamburguers sem glúten vaca, pack familiar com 1.4 kg",,16.99,11.8,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/080130715FD0824001550733A3631559.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,3,,
42519,8001841677231,,Dodot,Fralda cueca T6 | +15 kg,Embalagem com 27 unidades,7.98,7.98,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1657DACDD9AB5B5A455490FE8D8D8077.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,3,,
4322,3600540623911,50.0,Narta,"Desodorizante Roll'On Invisivel, 50 ml",,4.49,89.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7B358F90E8AB938D60B2A3E4BFA91BD4.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,3,,
4323,3600540623959,50.0,Narta,Desodorizante Roll'On Bio Eficácia,Embalagem de 50 ml,4.49,89.8,50,L,€/L,,Produtos Bio,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DD8AA7994F81DF8B6C1997FC0ED10C60.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,3,,
4409,3600550266917,200.0,Narta,"Desodorizante spray, protect.5",Embalagem de 200 ml,4.49,22.45,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7C71A1978C10610C24EF8E897CF38176.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,3,,
47895,0000042182627,50.0,Vaseline,"Vaselina Original, 50ml",50 ml,1.49,29.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E0EB13990B782E556D3F0DA6E2E82981.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,3,,
544,3228881083326,30.0,Lipton,"20 saquetas chá noite tranquila, embalagem de 30g",,2.09,69.67,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/918429936BF1A7F518EA4E4A9580CA69.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,3,,
8457,5601066600118,375.0,Nacional,"Cereais corn flakes zero, embalagem de 375 g",,1.94,5.17,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/96E528B06E3C6DB5A90CC133A280FDF2.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,3,,
11935,5603124023273,545.0,Mistolin,"Tira gorduras pistola, 550 ml",,2.43,4.46,545,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/61307002E6EA5352BB9A64A39F439A9A.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,3,,
1196,5601119942608,200.0,Nobre,"Salsichas de aves, lata de 200g",,1.39,6.95,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C3D289F4C441D4785985F7C225CA4543.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,3,,
1285,5601151160060,410.0,Compal,"Ervilhas, lata com 410 ml",,1.09,2.66,410,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5A637F1F1A9D6D5D73CF74D3CBF9A0F4.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,3,,
1472,5601286256782,500.0,Milaneza,"Massa de ondas, embalagem de 500g",,1.04,2.08,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DB70E545A30F062DF52F7A55D883D748.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,3,,
17115,5000116110155,640.0,Capitão Iglo,8 hamburguers s/ glúten vaca,Embalagem de 640g,7.99,12.48,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6FAFE9FC4DDEB6CE7DCD2D721BE41E81.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,3,,
18324,5601008200062,400.0,Vieira,"Sortido bolacha princesa, embalagem de 400g",,3.39,8.48,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BDDBE098694F079E98874687F28E35B0.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,3,,
22414,7613035268364,123.0,Nestlé,"Tablete de chocolate extra fina leite/avelã, embalagem de 120g",,1.85,15.04,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9808E888C4001F4745E47DCC68B9FDA8.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,3,,
24583,3600541946262,400.0,Fructis,Champô hidra caracóis,Embalagem de 400 ml,3.89,9.73,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F45C286B6B8330CEB5E45C88E611688B.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,3,,
25276,5775345121585,700.0,Sunquick,"Concentrado de frutas tropicais, garrafa de 700 ml",,5.19,7.41,700,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CD328D03EDEF01B544BB4E814586A67D.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,3,,
26485,3600542034074,400.0,Fructis,Champô Hidraliso,Embalagem de 400 ml,3.89,9.73,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0A5BF6BD4C0B7CE0E1D33260CCEBEAEB.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,3,,
2776,8410168195586,85.0,Purina Gourmet,"Comida húmida para gato mousse com frango, embalagem de 90g",,0.87,10.24,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AD2543EBC7042F310644AC95CA7E3983.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,3,,
3493,0000056003703,80.0,Pitéu,Filete de anchovas em azeite,Embalagem de 80 g,2.88,36.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BE573B29E6CEB71A0582FD9364F1002E.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,3,,
3642,3059943009080,250.0,Air Wick,"Ambientador recarga lavanda, de 250 ml",,3.59,14.36,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1B5D8D27BED08EFB10F243DEB281D401.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,3,,
38002,8410199810656,75.0,Cheetos,"Snack de milho com queijo, embalagem de 75g",,1.49,19.87,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A93518F637D0B70B9FA1BE29869B4223.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,3,,
38330,7613036886994,400.0,Yogolino,Yogolino pêssego banana 0% açúcares adicionados 4x100g,Embalagem de 400g,2.54,6.35,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/46F9E1E8ECDF4D5D7026305EEF6FB459.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,3,,
43877,5604260313709,460.0,PorSi,Hambúrguer de peru,Embalagem de 460g,3.29,7.15,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FA2BACD08CF4C4CAB5BDA1CEE9BC706D.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,4,,
44241,5601050036886,120.0,Danone,"Iogrute twix, embalagem de 120g",,0.99,8.25,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E4E89664DF24BCB428B25457942D3E4C.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,4,,
44704,5053990155941,175.0,Pringles,"Snacks batata hot & spicy, embalagem de 175g",,2.39,13.66,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/41DF960E12D56D310EB0CF45988973FA.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6928ADB37A9D879D8A1130CADC9B4CD3.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6928ADB37A9D879D8A1130CADC9B4CD3.jpg,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,4,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6928ADB37A9D879D8A1130CADC9B4CD3.jpg,
44736,5601119354296,220.0,Nobre,"Fiambre da perna extra fatias finas, embalagem de 220g",,3.29,14.95,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4A56BA492C24F9CA3A987E9B4C367F7A.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,4,,
44796,5601151989531,1000.0,Pepsi,"Refrigerante com gás, garrafa de 1l",,0.99,0.99,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/031E6B99C9BCC792F67281C081D59C6C.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,4,,
45551,8001841993904,300.0,H&S,Champô anti-caspa limpeza profunda e alívio da comichão,300 ml,5.99,19.97,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9FA08CE8B7148F99D8590BEFB5A74C20.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,4,,
4715,5000204593198,72.0,Pato,Discos Sanitários Activos Recarga Marinho,Embalagem de 2x36 ml,3.49,48.47,72,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CCC21E7CD2CBE6B4EF157DF845CFFD44.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,4,,
48011,5603722520068,800.0,Agros,"Leite com chocolate meio gordo sem lactose, 4 x 200 ml",,1.99,2.49,800,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/534AAD13A7F896FDBA98EB7001B680B9.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,4,,
48473,7613036226868,85.0,Purina Gourmet,"Comida húmida gato fondant frango, 85g",,0.87,10.24,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/074F76544249F751DC1D7D13566965F8.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,4,,
50027,5775345203373,700.0,Sunquick,"Concentrado laranja e pêssego, garrafa de 700 ml",,5.19,7.41,700,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2B7B8A70FBAF0A6CD4EF7DCD3A798DD6.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,4,,
50277,8410436429443,,Persil,Detergente máquina roupa 4 em 1,40 cápsulas,9.99,9.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/24973D94F20D9012C6C46FC53A9E8545.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,4,,
50297,5604260324187,750.0,Labell,Gel Banho Glamour Fresh,Embalagem com 750 ml,1.99,2.65,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F82CC10C22B4E89B6A4BBE414698CC98.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BB4B4E3B90A4467E5D7685963931E65C.jpg,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,4,,
50394,8720181192111,150.0,Axe,"Desodorizante aero epic fresh, de 150 ml",,3.59,23.93,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3C80774091E79B2789B93D66067912AF.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,4,,
50477,8410063087016,400.0,Pescanova,"Filetes de pescada com alho e salsa, 400g",,4.65,11.63,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1D8DBC2ECA1AA6FEC5E899EA860B48E6.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,4,,
51047,8410436430364,,Persil,Detergente máquina roupa 4 em 1 lavanda,40 cápsulas,9.99,9.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/15660BE4AEBA274BC0EAF3D67CCF47F8.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,4,,
51370,5000116127085,1080.0,Capitão Iglo,"50 nuggets de frango queijo, embalagem de 1.08 kg",,12.99,12.03,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/01D800E519FFA7F5AD97F2A12D06E0B0.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,4,,
52024,8711327580343,330.0,Magnum,"Gelados mini double sunlover, embalagem de 330 ml",,4.19,12.7,330,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/072DE7ACC63CE75B8E6E3C11FAC99F00.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,4,,
53077,8711327483071,255.0,Magnum,"Gelado double gold caramelo billionaire, 3 x 85ml",,3.29,12.9,255,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/42B8EC9CDDC9A5A64A8B9BF8DDBBF480.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/74238D995E9DE969AA617757BB3DA134.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/74238D995E9DE969AA617757BB3DA134.jpg,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,4,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/74238D995E9DE969AA617757BB3DA134.jpg,
6580,8412400193015,1000.0,Mr. Muscle,"Desentupidor canos, 1 l",,5.99,5.99,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E4CBB8829ACC4E9939AAEA434FE9EF72.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,4,,
767,4005500030287,400.0,Yogolino,Sobremesa láctea banana 4x100g,,2.24,5.6,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A0BB60E9F5E33B5B09F3E17A632208B0.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,4,,
8845,5601283141302,100.0,Penha,"Caramelos de fruta, embalagem de 100g",,1.09,10.9,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C98C9A92B1D16EB19A2B55E341D898E4.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,4,,
947,5601001355905,200.0,Nestlé,"Mistura solúvel brasa, embalagem de 200g",,2.69,13.45,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E7DC37D0206CA279E0EB2E5F3678B88F.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,4,,
987,5601029001303,120.0,Pitéu,"Iguarias pota com alho, embalagem de 120g",,1.86,15.5,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2F692BFC7D95B81EC69DDF741CECACCD.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,4,,
