identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,images_3,images_4,images_5,images_6,avantages_dateFin,avantages_categorie,nro_paginas,page,pictogrammes_dateFin,pictogrammes_categorie,pictogrammes_valeur,pictogrammes_type,pictogrammes_loyaltyCardRewardType,pictogrammes_dateDebut,pictogrammes_maxDeclenchement,pictogrammes_remise
33319,2894722000000,150.0,Elpozo,Chouriço Nobreza,Vendido ao peso,2.84,18.95,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8A3774809D37CC1BBB9D8722A760DF89.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,8,,,,,,,,
35707,5602711111133,1000.0,Rar,Açúcar branco sticks,Embalagem com 170 saquetas,2.89,2.89,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C429E05E79C897E30F378F42EE4AA039.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,8,,,,,,,,
36752,3574661487694,,Carefree,Pensos diários maxi,Embalagem com 64 unidades,4.49,4.49,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B85837116B789330B5F8E53F110D78D5.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,8,,,,,,,,
36907,5604260326037,,PorSi,Fraldas agility T3 de 4 a 10 kg,56 unidades,6.69,6.69,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3197C4A7676B6A95A5D2715A4A917E8E.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,8,,,,,,,,
40088,7630040400268,750.0,Martini,"Martini fiero, garrafa de 750 ml",,9.99,13.32,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EF503A8BF4351D090EC4C336D26DBB25.jpg,,,,,,,2025-04-23T23:59:59.999999999+01:00,PROSPECTUS,15,8,,,,,,,,
40595,5603722519444,480.0,Mimosa,"Iogurte fruta batida pera, 4 x 120 g",,1.69,3.52,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0C81E15DB3EDE93E3D78890D184F7E15.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,8,,,,,,,,
40598,7622201121013,114.0,Royal,"Gelatina de morango, embalagem de 114g",,1.44,12.63,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1B30EC17E91A353FD95BD29A7FFB053C.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,8,,,,,,,,
41289,8718951312319,75.0,Colgate,"Pasta de dentes sensation white, 75 ml",,1.99,26.53,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/22BEC3D6BF2DBA57D9A3EEAAC1E33FD8.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,8,,,,,,,,
41303,5601043119022,500.0,Espiga,"Sêmola de milho espiga, embalagem de 500g",,0.94,1.88,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D53389E1B59935D4657E1A660C385FB5.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,8,,,,,,,,
42034,5604260302956,400.0,PorSi,Comida húmida para gato carnes e legumes com geleia,Embalagem de 4 x 100 g,1.89,4.73,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C902EC152491A4A1A1A0CF70E1553BE8.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/99F852605FDCA88EC66100070F5E9DD4.jpg,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,8,,,,,,,,
42084,5601082045160,55.0,Delta Q,Café Qharacter XXL,Embalagem com 60 cápsulas,21.99,399.82,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B9350146920B788E5CF7EFC4F69CCF1A.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,8,,,,,,,,
42517,8001841677156,,Dodot,Fralda cueca T4 | 9 a 15 kg,Embalagem com 33 unidades,7.98,7.98,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/03B93E7987C79318529E80013EAB94A9.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,8,,,,,,,,
42889,5604260326099,,PorSi,"Fralda agilidade T5 - 13 a 18 kg, pack c/ 88 unidades",,12.69,12.69,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E1216DDBA71D91BF97EE1E7325A6ACC3.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,8,,,,,,,,
43305,7613039531853,400.0,Yogolino,"Iogurte natural sem açúcares, 4 x 100g",,2.24,5.6,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D14F8D1F0D079BCE10587AF10DBDB6CC.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,8,,,,,,,,
43359,5604260312894,550.0,PorSi Select,Folhado bacalhau com grelos,Embalagem de 550g,6.99,12.71,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5935E49C3763143CA7A2734B399B771E.jpg,,,,,,,2025-04-23T23:59:59.999999999+01:00,PROSPECTUS,15,8,,,,,,,,
43646,8710847961182,360.0,Linic,"Champô para homem anti caspa controlo de oleosidade, embalagem de 360 ml",,4.94,13.72,360,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4EC0FE1518ACC7EF03C938B6AC4530E4.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,8,,,,,,,,
44593,3600541946286,400.0,Garnier,Condicionador Ultra Suave Camomila,Embalagem de 400 ml,3.79,9.48,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E6E942226F14D859EE6A2B897DCE52DE.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,8,,,,,,,,
44645,8710604741859,36.0,Knorr,"Esparguete à carbonara 1, 2, 3...sabor!, embalagem de 36g",,1.19,33.06,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3A9ADB7151712EC69C622800C5116043.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,8,,,,,,,,
44730,3083681122312,750.0,Bonduelle,"Salteado do campo, embalagem de 750g",,4.25,5.67,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5C79A9ADE266240E779C75965887A3A9.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,8,,,,,,,,
44791,5603722514838,480.0,Mimosa,"Iogurte magro morango sem lactose, embalagem de 4x 120g",,1.99,4.15,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/64C880A131BDEB5665445D1784EA7075.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,8,,,,,,,,
44895,8710604741842,33.0,Knorr,"Chili com carne 1, 2, 3...sabor!, embalagem de 33g",,1.19,36.06,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E0FC3FD038BB457F02AE1D4A0906FFDD.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,8,,,,,,,,
45432,5601050036916,300.0,Danone,"Yopro líquido coco, embalagem de 300g",,1.99,6.63,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C30D7953755EF3DBF63E1589C59271CD.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,8,,,,,,,,
45883,8718951315365,75.0,Colgate,Dentifrico max white  cristais brancos,Embalagem 75 ml,2.16,28.8,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8C1D2E83F00F9342F16286473DC43174.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,8,,,,,,,,
45884,8718951030206,75.0,Colgate,Dentifrico Sensitive Multiproteção,Embalagem 75 ml,2.99,39.87,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/94841420B35D857335347FD30D449122.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,8,,,,,,,,
46341,8720181031595,150.0,Axe,"Desodorizante Spray Anarchy, 150 ml",,3.59,23.93,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FAB84EE4955A329821EBC2032E3753D4.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,8,,,,,,,,
46716,5604260319626,5000.0,PorSi,"Lava tudo amoniacal, 5 litros",,1.79,0.36,5000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CB9A675D36461D42683FA13F5246E6C9.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,8,,,,,,,,
46816,8000500289877,200.0,Kinder,"Shokobons white, 200 g",,3.69,18.45,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FA58D7EE4AC3E497A9EB4006055306D2.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,8,,,,,,,,
47080,8720182148650,53.0,Knorr,"Sopa de agrião, embalagem de 53g",,1.6,30.19,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FE82234ECC1A2DE46F4D8AC8A2F7517E.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,8,,,,,,,,
4783,5000396036091,218.0,McVities,"Bolachas fruit & form, frutos de bosques, embalagem de 220g",,1.99,9.13,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5A07660780F6FA75A3C811D949B39846.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,8,,,,,,,,
48279,5054563108203,,Polident,Pastilhas de Limpeza Aparelho Dentário,Embalagem com 30 unidades ,4.39,4.39,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FA2671691C8E811715AE544423AC6D5C.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,8,,,,,,,,
48738,7613287785398,100.0,Yogolino,Nestle yogolino alimento lact. maca morango +8m 90g,Embalagem de 100g,1.08,10.8,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/099E6FED97461079E3762698578C9B20.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,8,,,,,,,,
49298,5607238032176,350.0,Casa de Mateus,"Doce de tomate fruta da época, embalagem de 360g",,2.99,8.54,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4F067127A9D0D2AD70FAC1EEEF938F56.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,8,,,,,,,,
49399,5411188119586,500.0,Alpro,"Yofu soja framboesa e amora, 4x125g",,2.54,5.08,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B0130DE4D628B0E0C97F3A8AFFF65A3D.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,8,,,,,,,,
49449,5601063060663,40.0,Margão,"Alho moído, embalagem de 40g",,1.15,28.75,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/207FDEAC299A758010ED56212C245F3A.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,8,,,,,,,,
49482,5601050037517,160.0,Yopro,"Proteína stracciatella,  160g",,1.09,6.81,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1429A9CCBBED98DA3B5B42C1FDED4EB2.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,8,,,,,,,,
4997,5601021007556,250.0,Pronto,"Óleo cedro spray, 250 ml",,3.59,14.36,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D8F187866FAB2461BA06AC66DF9E1741.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,8,,,,,,,,
51322,8720608014231,34.0,Lipton,"20 saquetas chá de manga e groselha preta, 20 g",,2.09,61.47,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E586BFB900AA6B45FA4CA8012C492CC2.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/54670F288113566CC397FD3E7B1EF07C.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/54670F288113566CC397FD3E7B1EF07C.jpg,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,8,,,,,,,,
51645,8001090793546,,Ausonia,Penso Diário Slip Normal,40 Unidades,1.69,1.69,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3AE636B64C869303C753695A48D57D10.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,8,,,,,,,,
51650,8006540696224,,Ausonia,Pensos Higiénicos Ultrafina Plus Noite,embalagem com 10 un.,2.54,2.54,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A812EC7B07BC1F0438BF94EC398052CA.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,8,,,,,,,,
51685,5604260326921,500.0,Labell,"Champô Arroz e Aveia Cabelos Delicados, 500ml",,2.99,5.98,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/87106163E0CA4EB1CCD61B5E7078AE5B.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,8,,,,,,,,
51925,8711327587632,2000.0,Lipton,Ice tea lipton chá preto manga zero 2l,,2.39,1.2,2000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/241DBF240C312378317C24947EDC5453.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,8,,,,,,,,
52071,8720182601582,,Sun,"Detergente loiça máquina absolute desengordurante, 42 cápsulas",,8.99,8.99,42,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A2CE0642D7AA1254FAB601B795544987.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,8,,,,,,,,
52335,8720181392979,1368.0,Comfort,"Amaciador roupa concentrado creations angélicas e flor de baunilha, 76 doses",,3.99,2.92,1368,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/504638FE0C01115A314811D8BC910186.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,8,,,,,,,,
52373,8720181384929,3420.0,Skip,"Detergente máquina roupa líquido sensitive, 76 doses",,11.99,3.51,3420,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2026CABA1ED6C8CC28BF262BD198C659.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/08584FC3B52052055861732D08983BEF.jpg,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,8,,,,,,,,
52538,8718951570276,,Colgate,Escova de Dentes 360 Suave,Embalagem de 1 unidade,2.99,2.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/746D6C120FF0EDB04941606071D658F4.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,8,,,,,,,,
52593,8720181385049,,Skip,Detergente Máquina Roupa Líquido Sensitive,100 Doses,14.99,14.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AFC8244D618B3035788FED7EABC12BA4.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,8,,,,,,,,
52636,8719200269026,400.0,Planta,"Creme vegetal para barrar, 400g",,2.54,6.35,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F65911004A3F054AD79E8D4223582388.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,8,,,,,,,,
52782,8711327416321,59.0,Knorr,"Pasta pot cogumelos, 59g",,1.49,25.25,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C8F50C816EAEC758C33B3DDB2AA7E0D6.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D5A0E5AA455C3D28F6D76CC05F4EC0AE.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D5A0E5AA455C3D28F6D76CC05F4EC0AE.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D5A0E5AA455C3D28F6D76CC05F4EC0AE.jpg,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,8,,,,,,,,
52840,8711327420618,55.0,Knorr,"Pasta pot carbonara, 55g",,1.49,27.09,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BC1530D3A25330EDF95B2D06084FF8E4.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BBA3B2C5569EBE70CCAAE0DBF18350D6.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BBA3B2C5569EBE70CCAAE0DBF18350D6.jpg,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,8,,,,,,,,
52871,5601989007025,750.0,Monte Velho,"Vinho tinto regional do alentejo reserva, garrafa de 750 ml",,6.99,9.32,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/17F975A395A848E60D0ECB0C1B0EB84E.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E69C498D956B4886BF37A7F7438EBDE2.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E69C498D956B4886BF37A7F7438EBDE2.jpg,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,8,,,,,,,,
52942,8720181385070,2520.0,Skip,"Detergente líquido máquina de roupa cores, 56 doses",,9.99,3.96,2520,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/88CC1094FF0E3EE4912CFD63A761A185.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DA89C34C561727E74F60C33922AB0C9D.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DA89C34C561727E74F60C33922AB0C9D.jpg,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,8,,,,,,,,
52965,5411188138051,400.0,Alpro,"Yofu natural com côco, 400g",,1.99,4.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5FD864695C9B3ECF5DA8D909F78D83D5.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4EFC28C798EC9CE81FCEDF77B62BF031.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4EFC28C798EC9CE81FCEDF77B62BF031.jpg,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,8,,,,,,,,
53022,8445290502490,85.0,Purina Gourmet,"Comida Húmida para Gato Delícias Suculentas Peixe, 85g",,0.87,10.24,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/74BCC173AD7328B601FA910CCCEC8560.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FA365B85872BF39268AE03B4C04E8717.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FA365B85872BF39268AE03B4C04E8717.jpg,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,8,,,,,,,,
53113,8719200265271,225.0,Planta,"Creme vegetal para barrar sabor a manteiga, 225g",,1.79,7.96,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6933A44AB3EA30061ADF0D13AACAFFF4.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EEC881B16EB917B52FDADCD01B6DC717.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EEC881B16EB917B52FDADCD01B6DC717.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EEC881B16EB917B52FDADCD01B6DC717.jpg,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,8,,,,,,,,
5387,5601252107117,250.0,Gallo,"Vinagre vinho tinto, garrafa 250ml",,1.29,5.16,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CDFFDFEA670B18E4C7B8D9179152B1BB.jpg,,,,,,,2025-04-23T23:59:59.999999999+01:00,PROSPECTUS,15,8,,,,,,,,
54238,8720182878632,500.0,Cif,"Spray ultra desengordurante, 500ml",,1.99,3.98,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F7B6360115905FDA67B8B79B6475E1A8.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,8,,,,,,,,
54244,8718951611528,50.0,Colgate,"Pasta de Dentes Criança 0 a 5 Anos, 50ml",,1.94,38.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/10AE10B5777CA71F69E960B360440AB4.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D61030DA68A1574C75445A611ED36E39.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D61030DA68A1574C75445A611ED36E39.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D61030DA68A1574C75445A611ED36E39.jpg,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,8,,,,,,,,
54335,8718951593343,500.0,Palmolive,"Gel De Banho Smoothies Pêssego, 500ml",,2.99,5.98,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/772E4C1A9A5362145DF22E6A6FC7263F.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,8,,,,,,,,
54336,8718951593374,500.0,Palmolive,"Gel De Banho Smoothies Amoras Silvestres, 500ml",,2.99,5.98,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AF555B3846A3EEEE3E59B2F8E2A57F6B.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,8,,,,,,,,
54339,8718951425408,500.0,Palmolive,"Gel De Banho Aroma Essence Delight, 500ml",,2.99,5.98,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E76F173575950AA84C8B2810DE263750.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,8,,,,,,,,
54365,8410104915209,,Finish,"Detergente Loiça Máquina Quantum Limão, 64 Pastilhas",,12.49,12.49,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D395D7FB7505791938B52E99053AC6D0.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,8,,,,,,,,
54546,8718951472068,2000.0,Ajax,"Lava Tudo Limão, 2L",,2.99,1.5,2000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/057495294BF2D9C8449906AE53DA1998.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,8,,,,,,,,
54869,0000059095385,50.0,Dove,"Desodorizante Roll On Fresh 48H, 50ml",,2.69,53.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C7C52B948B4E2B7B28A42778DAE17BD0.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,8,,,,,,,,
55027,8711327640306,204.0,Magnum,"Gelado Bombom Caramelo Salgado e Amêndoas, 12 x 17ml",,3.59,17.6,204,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F77F67DDB6AF28DC10527F2C42EC7AC2.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,8,,,,,,,,
6579,8412400109313,750.0,Pronto,"Limpador, 750 ml",,3.49,4.65,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/69582F10C4D4AF319E2C2525904719C9.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,8,,,,,,,,
6689,8435257022567,720.0,Longa vida,"Iogurte magro morango, embalagem de 6 x 120g",,2.29,3.18,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C7D81FD136DA0ED21FA11EE161602678.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,8,,,,,,,,
6834,8714789162607,,Colgate,"Escova de dentes, extra clean, 2 unidades",,2.24,2.24,2,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/44661A51C33886F9F9D2E9E6336E3737.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,8,,,,,,,,
7016,0000090162800,250.0,Red Bull,"Bebida energética sem açúcar, garrafa de 250 ml",,1.25,5.0,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D120A6301648831142416DED9064D7D3.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,8,,,,,,,,
7255,3083681022865,400.0,Bonduelle,"Grelos, embalagem de 400 g",,1.85,4.63,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E7343960F8BC499EF6CB7EC55E3F60F1.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,8,,,,,,,,
7295,3147690089704,750.0,Cruz,Vinho do porto tawny,"Garrafa de 0,75 l",5.49,7.32,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DEFF9C50D39D135FC9657EAD3D2D4E2A.jpg,,,,,,,2025-04-23T23:59:59.999999999+01:00,PROSPECTUS,15,8,,,,,,,,
741,3415581176933,460.0,Häagen-Dazs,"Strawberry cheesecake, embalagem de 460 ml",,5.79,12.59,460,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1BBD5F9E3A4281463344083AA1E20316.jpg,,,,,,,2025-04-23T23:59:59.999999999+01:00,PROSPECTUS,15,8,,,,,,,,
